0,3,1,1,1,0,0,0,0,0,0,0
1,4,1,1,1,1,0,0,0,0,0,0
2,4,1,1,1,1,0,0,0,0,0,0
3,3,1,1,1,0,0,0,0,0,0,0
4,3,1,1,1,0,0,0,0,0,0,0
5,3,1,1,1,0,0,0,0,0,0,0
6,1,1,0,0,0,0,0,0,0,0,0
7,3,1,1,1,0,0,0,0,0,0,0
8,4,1,1,1,1,0,0,0,0,0,0
9,4,1,1,1,1,0,0,0,0,0,0
10,4,1,1,1,1,0,0,0,0,0,0
11,4,1,1,1,1,0,0,0,0,0,0
12,4,1,1,1,1,0,0,0,0,0,0
13,4,1,1,1,1,0,0,0,0,0,0
14,4,1,1,1,1,0,0,0,0,0,0
15,4,1,1,1,1,0,0,0,0,0,0
16,3,1,1,1,0,0,0,0,0,0,0
17,3,1,1,1,0,0,0,0,0,0,0
18,3,1,1,1,0,0,0,0,0,0,0
19,4,1,1,1,1,0,0,0,0,0,0
20,3,1,1,1,0,0,0,0,0,0,0
21,3,1,1,1,0,0,0,0,0,0,0
22,3,1,1,1,0,0,0,0,0,0,0
23,3,1,1,1,0,0,0,0,0,0,0
24,3,1,1,1,0,0,0,0,0,0,0
25,3,1,1,1,0,0,0,0,0,0,0
26,3,1,1,1,0,0,0,0,0,0,0
27,3,1,1,1,0,0,0,0,0,0,0
28,3,1,1,1,0,0,0,0,0,0,0
29,2,1,1,0,0,0,0,0,0,0,0
30,3,1,1,1,0,0,0,0,0,0,0
31,3,1,1,1,0,0,0,0,0,0,0
32,4,1,1,1,1,0,0,0,0,0,0
33,3,1,1,1,0,0,0,0,0,0,0
34,3,1,1,1,0,0,0,0,0,0,0
35,3,1,1,1,0,0,0,0,0,0,0
36,4,1,1,1,1,0,0,0,0,0,0
37,2,1,1,0,0,0,0,0,0,0,0
38,3,1,1,1,0,0,0,0,0,0,0
39,3,1,1,1,0,0,0,0,0,0,0
40,2,1,1,0,0,0,0,0,0,0,0
41,3,1,1,1,0,0,0,0,0,0,0
42,3,1,1,1,0,0,0,0,0,0,0
43,3,1,1,1,0,0,0,0,0,0,0
44,4,1,1,1,1,0,0,0,0,0,0
45,3,1,1,1,0,0,0,0,0,0,0
46,3,1,1,1,0,0,0,0,0,0,0
47,3,1,1,1,0,0,0,0,0,0,0
48,1,1,0,0,0,0,0,0,0,0,0
49,3,1,1,1,0,0,0,0,0,0,0
50,3,1,1,1,0,0,0,0,0,0,0
51,4,1,1,1,1,0,0,0,0,0,0
52,3,1,1,1,0,0,0,0,0,0,0
53,3,1,1,1,0,0,0,0,0,0,0
54,2,1,1,0,0,0,0,0,0,0,0
55,4,1,1,1,1,0,0,0,0,0,0
56,3,1,1,1,0,0,0,0,0,0,0
57,3,1,1,1,0,0,0,0,0,0,0
58,3,1,1,1,0,0,0,0,0,0,0
59,3,1,1,1,0,0,0,0,0,0,0
60,2,1,1,0,0,0,0,0,0,0,0
61,3,1,1,1,0,0,0,0,0,0,0
62,4,1,1,1,1,0,0,0,0,0,0
63,5,1,1,1,1,1,0,0,0,0,0
64,3,1,1,1,0,0,0,0,0,0,0
65,2,1,1,0,0,0,0,0,0,0,0
66,3,1,1,1,0,0,0,0,0,0,0
67,3,1,1,1,0,0,0,0,0,0,0
68,2,1,1,0,0,0,0,0,0,0,0
69,3,1,1,1,0,0,0,0,0,0,0
70,3,1,1,1,0,0,0,0,0,0,0
71,2,1,1,0,0,0,0,0,0,0,0
72,2,1,1,0,0,0,0,0,0,0,0
73,3,1,1,1,0,0,0,0,0,0,0
74,2,1,1,0,0,0,0,0,0,0,0
75,2,1,1,0,0,0,0,0,0,0,0
76,3,1,1,1,0,0,0,0,0,0,0
77,2,1,1,0,0,0,0,0,0,0,0
78,4,1,1,1,1,0,0,0,0,0,0
79,4,1,1,1,1,0,0,0,0,0,0
80,2,1,1,0,0,0,0,0,0,0,0
81,3,1,1,1,0,0,0,0,0,0,0
82,3,1,1,1,0,0,0,0,0,0,0
83,3,1,1,1,0,0,0,0,0,0,0
84,2,1,1,0,0,0,0,0,0,0,0
85,3,1,1,1,0,0,0,0,0,0,0
86,3,1,1,1,0,0,0,0,0,0,0
87,1,1,0,0,0,0,0,0,0,0,0
88,4,1,1,1,1,0,0,0,0,0,0
89,2,1,1,0,0,0,0,0,0,0,0
90,2,1,1,0,0,0,0,0,0,0,0
91,3,1,1,1,0,0,0,0,0,0,0
92,3,1,1,1,0,0,0,0,0,0,0
93,3,1,1,1,0,0,0,0,0,0,0
94,3,1,1,1,0,0,0,0,0,0,0
95,1,1,0,0,0,0,0,0,0,0,0
96,3,1,1,1,0,0,0,0,0,0,0
97,3,1,1,1,0,0,0,0,0,0,0
98,1,1,0,0,0,0,0,0,0,0,0
99,4,1,1,1,1,0,0,0,0,0,0
100,3,1,1,1,0,0,0,0,0,0,0
101,1,1,0,0,0,0,0,0,0,0,0
102,1,1,0,0,0,0,0,0,0,0,0
103,1,1,0,0,0,0,0,0,0,0,0
104,3,1,1,1,0,0,0,0,0,0,0
105,4,1,1,1,1,0,0,0,0,0,0
106,2,1,1,0,0,0,0,0,0,0,0
107,2,1,1,0,0,0,0,0,0,0,0
108,1,1,0,0,0,0,0,0,0,0,0
109,3,1,1,1,0,0,0,0,0,0,0
110,0,0,0,0,0,0,0,0,0,0,0
111,2,1,1,0,0,0,0,0,0,0,0
112,3,1,1,1,0,0,0,0,0,0,0
113,3,1,1,1,0,0,0,0,0,0,0
114,3,1,1,1,0,0,0,0,0,0,0
115,3,1,1,1,0,0,0,0,0,0,0
116,1,1,0,0,0,0,0,0,0,0,0
117,2,1,1,0,0,0,0,0,0,0,0
118,3,1,1,1,0,0,0,0,0,0,0
119,2,1,1,0,0,0,0,0,0,0,0
120,1,1,0,0,0,0,0,0,0,0,0
121,3,1,1,1,0,0,0,0,0,0,0
122,4,1,1,1,1,0,0,0,0,0,0
123,3,1,1,1,0,0,0,0,0,0,0
124,2,1,1,0,0,0,0,0,0,0,0
125,3,1,1,1,0,0,0,0,0,0,0
126,1,1,0,0,0,0,0,0,0,0,0
127,2,1,1,0,0,0,0,0,0,0,0
128,3,1,1,1,0,0,0,0,0,0,0
129,2,1,1,0,0,0,0,0,0,0,0
130,3,1,1,1,0,0,0,0,0,0,0
131,3,1,1,1,0,0,0,0,0,0,0
132,2,1,1,0,0,0,0,0,0,0,0
133,2,1,1,0,0,0,0,0,0,0,0
134,2,1,1,0,0,0,0,0,0,0,0
135,3,1,1,1,0,0,0,0,0,0,0
136,2,1,1,0,0,0,0,0,0,0,0
137,3,1,1,1,0,0,0,0,0,0,0
138,3,1,1,1,0,0,0,0,0,0,0
139,3,1,1,1,0,0,0,0,0,0,0
140,2,1,1,0,0,0,0,0,0,0,0
141,2,1,1,0,0,0,0,0,0,0,0
142,2,1,1,0,0,0,0,0,0,0,0
143,2,1,1,0,0,0,0,0,0,0,0
144,2,1,1,0,0,0,0,0,0,0,0
145,3,1,1,1,0,0,0,0,0,0,0
146,2,1,1,0,0,0,0,0,0,0,0
147,1,1,0,0,0,0,0,0,0,0,0
148,2,1,1,0,0,0,0,0,0,0,0
149,1,1,0,0,0,0,0,0,0,0,0
150,2,1,1,0,0,0,0,0,0,0,0
151,3,1,1,1,0,0,0,0,0,0,0
152,2,1,1,0,0,0,0,0,0,0,0
153,1,1,0,0,0,0,0,0,0,0,0
154,3,1,1,1,0,0,0,0,0,0,0
155,4,1,1,1,1,0,0,0,0,0,0
156,3,1,1,1,0,0,0,0,0,0,0
157,3,1,1,1,0,0,0,0,0,0,0
158,2,1,1,0,0,0,0,0,0,0,0
159,3,1,1,1,0,0,0,0,0,0,0
160,2,1,1,0,0,0,0,0,0,0,0
161,3,1,1,1,0,0,0,0,0,0,0
162,2,1,1,0,0,0,0,0,0,0,0
163,3,1,1,1,0,0,0,0,0,0,0
164,3,1,1,1,0,0,0,0,0,0,0
165,2,1,1,0,0,0,0,0,0,0,0
166,3,1,1,1,0,0,0,0,0,0,0
167,3,1,1,1,0,0,0,0,0,0,0
168,3,1,1,1,0,0,0,0,0,0,0
169,2,1,1,0,0,0,0,0,0,0,0
170,4,1,1,1,1,0,0,0,0,0,0
171,3,1,1,1,0,0,0,0,0,0,0
172,3,1,1,1,0,0,0,0,0,0,0
173,2,1,1,0,0,0,0,0,0,0,0
174,3,1,1,1,0,0,0,0,0,0,0
175,2,1,1,0,0,0,0,0,0,0,0
176,5,1,1,1,1,1,0,0,0,0,0
177,3,1,1,1,0,0,0,0,0,0,0
178,1,1,0,0,0,0,0,0,0,0,0
179,3,1,1,1,0,0,0,0,0,0,0
180,1,1,0,0,0,0,0,0,0,0,0
181,1,1,0,0,0,0,0,0,0,0,0
182,3,1,1,1,0,0,0,0,0,0,0
183,3,1,1,1,0,0,0,0,0,0,0
184,2,1,1,0,0,0,0,0,0,0,0
185,2,1,1,0,0,0,0,0,0,0,0
186,2,1,1,0,0,0,0,0,0,0,0
