# ID,Age,Gender,HHtype,HH_ID
0,17,0,1,84
1,18,0,1,81
2,19,0,1,92
3,16,0,1,151
4,19,0,1,26
5,18,1,1,27
6,19,1,1,6
7,18,1,1,33
8,19,1,1,121
9,17,1,1,179
10,21,0,1,78
11,21,0,1,157
12,20,0,1,12
13,22,1,1,173
14,24,1,1,41
15,23,1,1,44
16,21,1,1,144
17,22,1,1,103
18,24,1,1,80
19,23,1,1,155
20,27,0,1,156
21,27,0,1,30
22,26,0,1,68
23,29,1,1,45
24,25,1,1,113
25,27,1,1,91
26,29,1,1,23
27,26,1,1,15
28,25,1,1,5
29,26,1,1,174
30,27,1,1,16
31,31,0,1,140
32,34,0,1,66
33,32,0,1,79
34,34,0,1,147
35,31,0,1,7
36,32,0,1,4
37,33,0,1,40
38,30,0,1,154
39,32,0,1,42
40,33,1,1,167
41,31,1,1,117
42,33,1,1,158
43,30,1,1,177
44,30,1,1,96
45,30,1,1,102
46,32,1,1,110
47,34,1,1,76
48,31,1,1,138
49,30,1,1,18
50,30,1,1,112
51,34,1,1,38
52,38,0,1,127
53,35,0,1,101
54,37,0,1,116
55,35,0,1,3
56,38,0,1,69
57,39,0,1,25
58,39,0,1,169
59,39,0,1,148
60,36,0,1,129
61,37,0,1,143
62,38,0,1,64
63,37,0,1,100
64,37,0,1,162
65,39,0,1,134
66,39,0,1,72
67,37,0,1,175
68,35,0,1,94
69,39,0,1,59
70,37,0,1,123
71,38,0,1,9
72,35,0,1,125
73,38,1,1,1
74,38,1,1,137
75,35,1,1,39
76,39,1,1,133
77,38,1,1,50
78,36,1,1,37
79,37,1,1,120
80,36,1,1,105
81,38,1,1,126
82,39,1,1,176
83,39,1,1,83
84,39,1,1,46
85,37,1,1,73
86,39,1,1,145
87,35,1,1,141
88,38,1,1,114
89,36,1,1,160
90,37,1,1,71
91,37,1,1,171
92,36,1,1,178
93,42,0,1,24
94,42,0,1,136
95,40,0,1,108
96,40,0,1,135
97,44,0,1,139
98,42,0,1,132
99,42,0,1,149
100,43,0,1,93
101,43,0,1,166
102,40,0,1,47
103,44,0,1,58
104,40,1,1,56
105,41,1,1,82
106,40,1,1,8
107,44,1,1,122
108,40,1,1,31
109,42,1,1,75
110,44,1,1,36
111,44,1,1,35
112,43,1,1,20
113,43,1,1,85
114,47,0,1,19
115,46,0,1,62
116,46,0,1,88
117,48,0,1,49
118,47,0,1,28
119,45,0,1,86
120,47,0,1,63
121,49,0,1,22
122,45,0,1,13
123,46,0,1,168
124,47,0,1,106
125,46,0,1,142
126,45,0,1,21
127,46,0,1,10
128,47,1,1,107
129,48,1,1,17
130,48,1,1,77
131,49,1,1,99
132,46,1,1,95
133,50,0,1,67
134,53,1,1,65
135,53,1,1,54
136,50,1,1,2
137,53,1,1,165
138,56,0,1,130
139,55,0,1,97
140,59,0,1,52
141,57,0,1,118
142,57,0,1,32
143,58,0,1,119
144,58,1,1,43
145,57,1,1,57
146,58,1,1,111
147,55,1,1,109
148,63,0,1,159
149,60,0,1,163
150,61,0,1,29
151,64,0,1,87
152,64,0,1,152
153,64,1,1,90
154,64,1,1,164
155,68,0,1,61
156,68,0,1,153
157,67,1,1,146
158,67,1,1,74
159,74,0,1,98
160,71,0,1,55
161,70,0,1,128
162,74,1,1,11
163,72,1,1,150
164,78,0,1,70
165,76,0,1,161
166,76,1,1,60
167,76,1,1,131
168,79,1,1,89
169,84,0,1,0
170,80,0,1,34
171,81,1,1,53
172,84,1,1,48
173,87,0,1,172
174,87,1,1,115
175,88,1,1,51
176,88,1,1,14
