# ID,Age,Gender,HHtype,HH_ID
0,18,0,1,148
1,19,0,1,30
2,16,0,1,108
3,18,1,1,218
4,18,1,1,182
5,19,1,1,26
6,17,1,1,217
7,16,1,1,168
8,18,1,1,266
9,17,1,1,80
10,21,0,1,257
11,23,0,1,187
12,22,0,1,152
13,23,0,1,115
14,24,0,1,28
15,20,0,1,163
16,23,1,1,103
17,24,1,1,41
18,22,1,1,250
19,24,1,1,56
20,23,1,1,24
21,26,0,1,153
22,29,0,1,111
23,25,0,1,192
24,25,0,1,208
25,28,0,1,176
26,28,0,1,46
27,26,1,1,99
28,25,1,1,40
29,27,1,1,247
30,25,1,1,185
31,28,1,1,270
32,26,1,1,98
33,29,1,1,166
34,32,0,1,112
35,32,0,1,81
36,30,0,1,191
37,34,0,1,109
38,32,0,1,248
39,32,0,1,199
40,30,0,1,11
41,30,0,1,162
42,31,1,1,229
43,34,1,1,157
44,34,1,1,106
45,34,1,1,133
46,31,1,1,87
47,32,1,1,18
48,34,1,1,151
49,32,1,1,92
50,38,0,1,17
51,38,0,1,131
52,36,0,1,239
53,35,0,1,85
54,35,0,1,32
55,35,0,1,66
56,35,1,1,179
57,39,1,1,53
58,35,1,1,206
59,38,1,1,104
60,36,1,1,258
61,35,1,1,73
62,35,1,1,149
63,37,1,1,120
64,38,1,1,113
65,38,1,1,173
66,37,1,1,49
67,36,1,1,16
68,39,1,1,260
69,37,1,1,196
70,38,1,1,232
71,39,1,1,54
72,35,1,1,226
73,37,1,1,69
74,43,0,1,209
75,43,0,1,177
76,40,0,1,254
77,41,0,1,119
78,44,0,1,47
79,40,0,1,123
80,42,0,1,240
81,44,0,1,114
82,40,0,1,44
83,43,0,1,252
84,42,1,1,178
85,42,1,1,202
86,40,1,1,88
87,40,1,1,211
88,40,1,1,125
89,44,1,1,62
90,42,1,1,171
91,44,1,1,181
92,42,1,1,142
93,47,0,1,184
94,49,0,1,244
95,45,0,1,75
96,47,0,1,189
97,48,0,1,77
98,46,0,1,267
99,46,0,1,146
100,46,0,1,245
101,45,0,1,167
102,49,1,1,174
103,47,1,1,84
104,46,1,1,121
105,48,1,1,213
106,46,1,1,180
107,45,1,1,107
108,48,1,1,269
109,47,1,1,9
110,46,1,1,164
111,47,1,1,200
112,45,1,1,228
113,47,1,1,76
114,45,1,1,58
115,47,1,1,20
116,48,1,1,95
117,45,1,1,57
118,50,0,1,63
119,51,0,1,233
120,53,0,1,150
121,51,0,1,230
122,53,0,1,197
123,52,0,1,94
124,54,0,1,227
125,52,0,1,138
126,50,0,1,19
127,51,0,1,212
128,51,0,1,195
129,52,0,1,93
130,51,0,1,242
131,53,0,1,136
132,50,0,1,39
133,54,0,1,155
134,54,0,1,48
135,53,0,1,215
136,54,0,1,147
137,53,1,1,193
138,50,1,1,60
139,52,1,1,67
