# ID,Age,Gender,HHtype,HH_ID
0,19,0,1,467
1,16,0,1,300
2,17,0,1,278
3,15,0,1,365
4,16,0,1,363
5,19,0,1,86
6,19,0,1,72
7,15,0,1,483
8,17,0,1,299
9,15,0,1,461
10,15,0,1,288
11,16,0,1,167
12,18,1,1,85
13,18,1,1,173
14,19,1,1,197
15,16,1,1,389
16,15,1,1,282
17,17,1,1,269
18,17,1,1,466
19,17,1,1,129
20,18,1,1,249
21,16,1,1,449
22,17,1,1,338
23,17,1,1,108
24,15,1,1,322
25,17,1,1,330
26,15,1,1,437
27,15,1,1,356
28,15,1,1,205
29,17,1,1,9
30,18,1,1,98
31,16,1,1,386
32,17,1,1,13
33,17,1,1,224
34,16,1,1,155
35,15,1,1,417
36,18,1,1,290
37,22,0,1,307
38,20,0,1,454
39,22,0,1,125
40,20,0,1,242
41,23,0,1,15
42,23,0,1,20
43,21,0,1,201
44,22,0,1,16
45,23,0,1,445
46,24,0,1,374
47,22,0,1,184
48,24,0,1,132
49,20,0,1,297
50,22,0,1,0
51,21,0,1,74
52,20,0,1,73
53,21,0,1,48
54,21,0,1,236
55,22,0,1,175
56,22,0,1,296
57,24,0,1,295
58,23,0,1,272
59,20,0,1,144
60,21,0,1,481
61,20,0,1,384
62,21,0,1,402
63,22,0,1,479
64,24,0,1,264
65,20,0,1,328
66,23,0,1,443
67,24,0,1,415
68,21,0,1,83
69,22,0,1,309
70,24,0,1,185
71,20,0,1,459
72,23,0,1,168
73,22,0,1,258
74,23,0,1,227
75,22,0,1,153
76,20,0,1,171
77,24,0,1,7
78,24,1,1,101
79,20,1,1,35
80,20,1,1,149
81,22,1,1,273
82,24,1,1,455
83,23,1,1,339
84,24,1,1,298
85,23,1,1,82
86,20,1,1,376
87,23,1,1,44
88,23,1,1,475
89,23,1,1,239
90,24,1,1,199
91,24,1,1,166
92,24,1,1,11
93,23,1,1,361
94,23,1,1,189
95,20,1,1,453
96,24,1,1,476
97,22,1,1,441
98,21,1,1,94
99,24,1,1,450
100,21,1,1,421
101,23,1,1,344
102,22,1,1,362
103,20,1,1,318
104,24,1,1,285
105,20,1,1,103
106,23,1,1,97
107,20,1,1,6
108,24,1,1,478
109,23,1,1,317
110,24,1,1,52
111,21,1,1,310
112,22,1,1,401
113,29,0,1,60
114,29,0,1,323
115,26,0,1,477
116,28,0,1,377
117,27,0,1,5
118,27,0,1,257
119,28,0,1,226
120,27,0,1,379
121,26,0,1,38
122,25,0,1,148
123,25,0,1,33
124,25,1,1,117
125,29,1,1,418
126,29,1,1,211
127,29,1,1,364
128,25,1,1,187
129,28,1,1,10
130,28,1,1,186
131,28,1,1,471
132,29,1,1,26
133,27,1,1,432
134,34,0,1,230
135,31,0,1,280
136,31,0,1,193
137,33,0,1,474
138,31,0,1,203
139,34,0,1,39
140,33,0,1,246
141,30,0,1,154
142,32,0,1,222
143,30,0,1,314
144,32,0,1,438
145,33,0,1,212
146,32,0,1,444
147,30,0,1,64
148,30,0,1,206
149,32,0,1,452
150,32,1,1,244
151,30,1,1,250
152,32,1,1,436
153,32,1,1,387
154,32,1,1,473
155,32,1,1,31
156,32,1,1,56
157,31,1,1,337
158,31,1,1,110
159,30,1,1,214
160,30,1,1,238
161,31,1,1,306
162,32,1,1,393
163,36,0,1,464
164,38,0,1,219
165,37,0,1,324
166,36,0,1,240
167,37,0,1,397
168,39,0,1,194
169,38,0,1,281
170,36,0,1,388
171,37,0,1,472
172,38,0,1,357
173,39,0,1,414
174,37,0,1,409
175,39,0,1,130
176,37,0,1,451
177,39,0,1,59
178,38,0,1,311
179,35,0,1,458
180,38,1,1,359
181,38,1,1,221
182,36,1,1,335
183,37,1,1,265
184,37,1,1,2
185,39,1,1,326
186,39,1,1,274
187,37,1,1,66
188,39,1,1,378
189,39,1,1,204
190,39,1,1,435
191,39,1,1,79
192,38,1,1,216
193,39,1,1,292
194,36,1,1,419
195,36,1,1,396
196,36,1,1,76
197,36,1,1,41
198,39,1,1,53
199,36,1,1,141
200,43,0,1,143
201,44,0,1,107
202,43,0,1,106
203,43,0,1,27
204,42,0,1,213
205,42,0,1,177
206,43,0,1,96
207,44,0,1,61
208,44,0,1,268
209,43,0,1,78
210,40,0,1,70
211,43,1,1,158
212,44,1,1,30
213,40,1,1,126
214,42,1,1,22
215,44,1,1,159
216,42,1,1,160
217,48,0,1,115
218,48,0,1,57
219,46,0,1,151
220,49,0,1,313
221,49,0,1,430
222,45,0,1,358
223,47,0,1,301
224,48,0,1,382
225,47,0,1,233
226,49,0,1,19
227,46,1,1,304
228,48,1,1,145
229,45,1,1,259
230,46,1,1,277
231,46,1,1,260
232,49,1,1,392
233,48,1,1,427
234,48,1,1,470
235,49,1,1,245
236,47,1,1,294
237,49,1,1,279
238,49,1,1,302
239,47,1,1,403
240,48,1,1,431
241,48,1,1,270
242,47,1,1,316
243,49,1,1,293
244,53,0,1,383
245,54,0,1,366
246,53,0,1,465
247,53,0,1,433
248,54,0,1,394
249,52,0,1,381
250,54,0,1,139
251,50,0,1,369
252,54,0,1,343
253,50,0,1,468
254,52,1,1,332
255,53,1,1,75
256,54,1,1,223
257,54,1,1,380
258,50,1,1,29
259,52,1,1,179
260,52,1,1,248
261,50,1,1,3
262,54,1,1,232
263,53,1,1,170
264,52,1,1,412
265,53,1,1,65
266,54,1,1,176
267,52,1,1,439
268,51,1,1,428
269,57,0,1,406
270,59,0,1,4
271,59,0,1,350
272,58,0,1,69
273,57,0,1,188
274,57,0,1,480
275,59,0,1,152
276,57,0,1,140
277,57,0,1,426
278,59,0,1,162
279,59,0,1,51
280,57,0,1,398
281,58,0,1,50
282,55,0,1,286
283,55,0,1,147
284,56,1,1,408
285,58,1,1,385
286,57,1,1,21
287,57,1,1,172
288,57,1,1,329
289,59,1,1,373
290,57,1,1,47
291,56,1,1,8
292,58,1,1,23
293,56,1,1,24
294,56,1,1,256
295,57,1,1,196
296,58,1,1,333
297,57,1,1,55
298,58,1,1,138
299,58,1,1,157
300,55,1,1,198
301,60,0,1,355
302,60,0,1,180
303,62,0,1,68
304,63,0,1,122
305,63,0,1,234
306,64,0,1,342
307,62,0,1,104
308,61,0,1,161
309,63,0,1,14
310,64,0,1,37
311,64,0,1,261
312,60,0,1,112
313,64,0,1,191
314,62,0,1,225
315,60,0,1,353
316,63,0,1,95
317,61,0,1,276
318,64,1,1,395
319,64,1,1,109
320,62,1,1,349
321,63,1,1,399
322,61,1,1,63
323,64,1,1,131
324,62,1,1,87
325,60,1,1,410
326,62,1,1,182
327,64,1,1,207
328,63,1,1,62
329,60,1,1,440
330,60,1,1,404
331,63,1,1,45
332,62,1,1,178
333,64,1,1,218
334,61,1,1,334
335,61,1,1,120
336,63,1,1,423
337,63,1,1,411
338,60,1,1,340
339,62,1,1,263
340,62,1,1,54
341,63,1,1,303
342,60,1,1,215
343,60,1,1,422
344,68,0,1,133
345,66,0,1,92
346,67,0,1,375
347,65,0,1,43
348,68,0,1,469
349,68,0,1,255
350,67,0,1,420
351,68,0,1,456
352,67,0,1,283
353,67,0,1,150
354,66,0,1,289
355,65,0,1,181
356,67,0,1,429
357,65,0,1,102
358,65,0,1,229
359,69,1,1,228
360,66,1,1,321
361,65,1,1,368
362,66,1,1,237
363,68,1,1,124
364,65,1,1,105
365,69,1,1,90
366,65,1,1,183
367,66,1,1,266
368,65,1,1,354
369,65,1,1,220
370,69,1,1,58
371,66,1,1,202
372,67,1,1,111
373,65,1,1,42
374,70,0,1,352
375,71,0,1,341
376,74,0,1,434
377,73,0,1,327
378,74,0,1,77
379,71,0,1,136
380,70,0,1,390
381,73,1,1,348
382,70,1,1,315
383,71,1,1,347
384,73,1,1,163
385,72,1,1,12
386,72,1,1,405
387,72,1,1,25
388,71,1,1,287
389,71,1,1,89
390,72,1,1,91
391,72,1,1,371
392,70,1,1,118
393,72,1,1,88
394,78,0,1,360
395,76,0,1,247
396,78,0,1,135
397,75,0,1,195
398,78,0,1,174
399,78,0,1,34
400,79,0,1,241
401,76,0,1,346
402,75,0,1,320
403,76,0,1,99
404,78,0,1,231
405,75,0,1,305
406,77,1,1,200
407,77,1,1,284
408,76,1,1,262
409,75,1,1,217
410,76,1,1,319
411,78,1,1,156
412,78,1,1,18
413,78,1,1,71
414,75,1,1,463
415,79,1,1,36
416,79,1,1,116
417,79,1,1,252
418,76,1,1,1
419,75,1,1,462
420,78,1,1,210
421,78,1,1,142
422,77,1,1,146
423,80,0,1,482
424,80,0,1,169
425,80,0,1,325
426,80,0,1,127
427,83,0,1,128
428,84,0,1,93
429,81,0,1,391
430,82,0,1,165
431,83,0,1,424
432,84,0,1,32
433,82,0,1,192
434,81,1,1,312
435,80,1,1,235
436,83,1,1,114
437,83,1,1,254
438,80,1,1,46
439,80,1,1,442
440,80,1,1,336
441,83,1,1,84
442,80,1,1,416
443,83,1,1,457
444,81,1,1,67
445,83,1,1,119
446,84,1,1,243
447,82,1,1,372
448,81,1,1,308
449,80,1,1,100
450,81,1,1,351
451,80,1,1,113
452,82,1,1,80
453,81,1,1,251
454,82,1,1,123
455,85,0,1,425
456,85,0,1,209
457,89,0,1,345
458,87,0,1,331
459,87,0,1,121
460,89,0,1,190
461,85,0,1,370
462,89,0,1,49
463,85,0,1,460
464,85,0,1,17
465,85,1,1,81
466,88,1,1,275
467,85,1,1,271
468,86,1,1,367
469,88,1,1,267
470,89,1,1,134
471,86,1,1,448
472,87,1,1,291
473,87,1,1,253
474,89,1,1,40
475,85,1,1,164
476,86,1,1,447
477,88,1,1,413
478,89,1,1,446
479,89,1,1,28
480,89,1,1,407
481,88,1,1,208
482,88,1,1,137
483,88,1,1,400
484,3,0,2,696
485,4,0,2,685
486,0,0,2,679
487,0,0,2,489
488,2,0,2,536
489,3,0,2,665
490,0,0,2,607
491,2,0,2,634
492,2,0,2,497
493,3,0,2,531
494,2,1,2,490
495,3,1,2,543
496,2,1,2,645
497,1,1,2,685
498,3,1,2,512
499,9,0,2,519
500,7,0,2,634
501,6,0,2,683
502,8,0,2,547
503,9,0,2,521
504,8,0,2,668
505,7,0,2,632
506,8,0,2,647
507,8,1,2,500
508,6,1,2,587
509,6,1,2,537
510,8,1,2,682
511,6,1,2,508
512,6,1,2,663
513,10,0,2,676
514,11,0,2,595
515,13,0,2,689
516,12,0,2,647
517,14,0,2,658
518,13,0,2,526
519,10,0,2,541
520,11,0,2,674
521,10,0,2,511
522,14,0,2,496
523,12,0,2,525
524,11,0,2,694
525,11,0,2,577
526,11,1,2,507
527,13,1,2,624
528,14,1,2,632
529,13,1,2,515
530,11,1,2,520
531,12,1,2,614
532,11,1,2,692
533,14,1,2,681
534,14,1,2,691
535,10,1,2,560
536,10,1,2,594
