# ID,Age,Gender,HHtype,HH_ID
0,19,0,1,56
1,19,0,1,102
2,18,0,1,6
3,15,1,1,75
4,17,1,1,99
5,22,0,1,35
6,20,0,1,11
7,22,0,1,71
8,21,0,1,45
9,23,1,1,88
10,24,1,1,129
11,23,1,1,47
12,23,1,1,37
13,26,0,1,118
14,27,0,1,43
15,29,0,1,72
16,26,0,1,66
17,27,0,1,5
18,27,1,1,103
19,25,1,1,101
20,25,1,1,42
21,25,1,1,29
22,26,1,1,92
23,30,0,1,76
24,30,0,1,64
25,31,0,1,10
26,31,0,1,124
27,34,0,1,26
28,33,0,1,123
29,34,0,1,110
30,30,1,1,50
31,31,1,1,130
32,32,1,1,40
33,33,1,1,65
34,34,1,1,119
35,31,1,1,61
36,31,1,1,69
37,33,1,1,94
38,32,1,1,121
39,34,1,1,87
40,39,0,1,59
41,35,0,1,125
42,36,0,1,81
43,38,0,1,70
44,35,0,1,41
45,36,0,1,51
46,42,0,1,80
47,42,0,1,117
48,43,0,1,115
49,43,0,1,84
50,44,0,1,9
51,44,0,1,8
52,43,0,1,82
53,44,0,1,95
54,40,0,1,96
55,41,1,1,104
56,41,1,1,21
57,42,1,1,109
58,41,1,1,46
59,43,1,1,57
60,44,1,1,127
61,42,1,1,49
62,43,1,1,78
63,44,1,1,113
64,47,0,1,105
65,48,0,1,30
66,47,1,1,122
67,46,1,1,28
68,49,1,1,114
69,46,1,1,111
70,47,1,1,89
71,47,1,1,24
72,50,0,1,100
73,50,0,1,67
74,50,0,1,106
75,54,0,1,3
76,50,0,1,131
77,50,0,1,22
78,53,0,1,33
79,52,1,1,1
80,51,1,1,14
81,50,1,1,34
82,54,1,1,15
83,54,1,1,62
84,50,1,1,7
85,52,1,1,12
86,52,1,1,55
87,53,1,1,19
88,51,1,1,108
89,59,0,1,79
90,55,0,1,63
91,58,0,1,38
92,59,1,1,2
93,59,1,1,54
94,61,1,1,16
95,62,1,1,32
96,62,1,1,74
97,60,1,1,58
98,64,1,1,120
99,60,1,1,116
100,63,1,1,36
101,62,1,1,60
102,60,1,1,20
103,62,1,1,86
104,62,1,1,77
105,69,0,1,4
106,69,0,1,44
107,66,0,1,13
108,66,0,1,52
109,66,0,1,83
110,74,0,1,128
111,71,0,1,48
112,74,0,1,18
113,74,1,1,17
114,70,1,1,27
115,70,1,1,53
116,79,0,1,90
117,76,0,1,107
118,78,0,1,91
119,78,0,1,98
120,79,0,1,126
121,76,0,1,68
122,75,1,1,0
123,79,1,1,31
124,78,1,1,93
125,80,0,1,85
126,81,0,1,73
127,80,0,1,39
128,82,1,1,25
129,82,1,1,23
130,82,1,1,112
131,80,1,1,97
132,3,0,2,187
133,1,0,2,149
134,1,0,2,181
135,0,1,2,159
136,0,1,2,162
137,1,1,2,166
138,0,1,2,186
139,8,0,2,141
140,5,0,2,152
