# ID,Age,Gender,HHtype,HH_ID
0,18,0,1,161
1,19,0,1,134
2,17,0,1,95
3,18,0,1,55
4,21,0,1,59
5,22,0,1,29
6,21,0,1,37
7,21,0,1,70
8,23,1,1,17
9,24,1,1,78
10,27,0,1,58
11,25,0,1,2
12,26,0,1,158
13,29,1,1,3
14,26,1,1,160
15,25,1,1,94
16,26,1,1,81
17,28,1,1,168
18,32,0,1,117
19,31,0,1,147
20,32,0,1,150
21,30,0,1,22
22,32,0,1,53
23,32,0,1,98
24,32,1,1,76
25,34,1,1,129
26,33,1,1,35
27,31,1,1,73
28,37,0,1,99
29,36,0,1,144
30,39,0,1,103
31,36,0,1,140
32,38,0,1,176
33,38,0,1,127
34,36,0,1,153
35,38,0,1,36
36,36,1,1,123
37,37,1,1,184
38,38,1,1,120
39,35,1,1,48
40,36,1,1,9
41,35,1,1,82
42,39,1,1,155
43,35,1,1,156
44,36,1,1,6
45,38,1,1,181
46,35,1,1,27
47,41,0,1,172
48,42,0,1,72
49,41,0,1,169
50,44,0,1,52
51,40,0,1,51
52,42,0,1,47
53,40,0,1,142
54,42,0,1,136
55,44,0,1,177
56,42,1,1,40
57,41,1,1,89
58,41,1,1,102
59,41,1,1,46
60,40,1,1,54
61,43,1,1,15
62,47,0,1,79
63,46,0,1,151
64,46,0,1,91
65,49,0,1,33
66,45,0,1,159
67,48,0,1,141
68,46,0,1,66
69,46,0,1,189
70,46,0,1,56
71,48,0,1,182
72,48,1,1,65
73,46,1,1,87
74,47,1,1,42
75,48,1,1,149
76,47,1,1,7
77,46,1,1,10
78,48,1,1,157
79,53,0,1,80
80,53,0,1,83
81,53,0,1,32
82,50,0,1,14
83,54,1,1,188
84,54,1,1,138
85,52,1,1,21
86,51,1,1,118
87,57,0,1,45
88,56,0,1,75
89,55,0,1,90
90,56,0,1,115
91,58,0,1,135
92,57,0,1,163
93,55,0,1,68
94,58,0,1,175
95,59,0,1,5
96,58,0,1,162
97,55,0,1,186
98,57,0,1,85
99,59,0,1,192
100,59,1,1,195
101,55,1,1,152
102,59,1,1,125
103,59,1,1,116
104,64,0,1,148
105,63,0,1,171
106,61,0,1,170
107,61,0,1,63
108,64,0,1,69
109,62,0,1,109
110,60,0,1,128
111,63,0,1,38
112,60,0,1,132
113,61,0,1,119
114,60,0,1,44
115,63,1,1,112
116,61,1,1,167
117,60,1,1,31
118,64,1,1,67
119,62,1,1,193
120,64,1,1,97
121,60,1,1,49
122,60,1,1,143
123,62,1,1,93
124,61,1,1,30
125,64,1,1,105
126,62,1,1,77
127,62,1,1,166
128,62,1,1,106
129,62,1,1,71
130,60,1,1,62
131,63,1,1,13
132,60,1,1,25
133,65,0,1,26
134,67,0,1,86
135,65,0,1,165
136,67,0,1,137
137,65,0,1,96
138,69,0,1,43
139,69,0,1,111
140,68,0,1,16
141,68,0,1,130
142,67,0,1,126
143,69,0,1,185
144,66,0,1,183
145,67,0,1,18
146,66,1,1,11
147,66,1,1,57
148,65,1,1,0
149,68,1,1,61
150,65,1,1,180
151,72,0,1,122
152,72,0,1,154
153,72,0,1,179
154,74,1,1,114
155,74,1,1,110
156,74,1,1,113
157,70,1,1,100
158,72,1,1,139
159,72,1,1,20
160,72,1,1,74
161,74,1,1,28
162,73,1,1,41
163,76,0,1,23
164,76,0,1,60
165,76,0,1,50
166,79,0,1,187
167,78,1,1,190
168,77,1,1,64
169,77,1,1,146
170,76,1,1,104
171,77,1,1,145
172,76,1,1,194
173,77,1,1,12
174,75,1,1,84
175,79,1,1,8
176,75,1,1,107
177,78,1,1,92
178,75,1,1,173
179,76,1,1,1
180,76,1,1,178
181,75,1,1,34
182,75,1,1,164
183,75,1,1,121
184,84,0,1,88
185,82,0,1,19
186,84,0,1,133
187,80,1,1,4
188,82,1,1,131
189,81,1,1,24
190,82,1,1,191
191,80,1,1,108
192,87,0,1,124
193,87,1,1,39
194,86,1,1,101
