# ID,Age,Gender,HHtype,HH_ID
0,19,0,1,190
1,16,0,1,26
2,19,0,1,177
3,15,0,1,64
4,18,1,1,19
5,17,1,1,153
6,18,1,1,82
7,17,1,1,111
8,15,1,1,37
9,22,0,1,59
10,20,0,1,119
11,21,0,1,196
12,24,0,1,25
13,22,1,1,6
14,22,1,1,150
15,22,1,1,97
16,24,1,1,129
17,21,1,1,93
18,22,1,1,166
19,23,1,1,48
20,22,1,1,117
21,21,1,1,195
22,21,1,1,120
23,20,1,1,191
24,27,0,1,143
25,26,0,1,142
26,26,0,1,28
27,28,1,1,137
28,26,1,1,91
29,26,1,1,77
30,25,1,1,164
31,28,1,1,52
32,28,1,1,2
33,25,1,1,199
34,25,1,1,98
35,27,1,1,36
36,30,0,1,58
37,31,0,1,131
38,32,0,1,53
39,33,0,1,61
40,31,1,1,79
41,33,1,1,105
42,34,1,1,146
43,35,0,1,9
44,35,0,1,100
45,36,0,1,200
46,36,0,1,181
47,36,0,1,115
48,38,0,1,45
49,39,0,1,152
50,36,1,1,132
51,37,1,1,170
52,38,1,1,109
53,38,1,1,113
54,36,1,1,163
55,36,1,1,39
56,42,0,1,1
57,42,0,1,165
58,42,0,1,121
59,44,1,1,78
60,42,1,1,65
61,44,1,1,5
62,41,1,1,60
63,41,1,1,46
64,42,1,1,185
65,43,1,1,15
66,41,1,1,110
67,40,1,1,4
68,49,0,1,205
69,49,0,1,208
70,49,0,1,201
71,47,0,1,154
72,45,0,1,89
73,46,0,1,173
74,47,0,1,203
75,48,0,1,87
76,48,1,1,76
77,47,1,1,141
78,48,1,1,138
79,47,1,1,71
80,48,1,1,189
81,53,0,1,47
82,52,0,1,184
83,54,0,1,94
84,54,0,1,13
85,52,0,1,156
86,50,0,1,30
87,51,0,1,18
88,52,1,1,118
89,51,1,1,148
90,50,1,1,151
91,54,1,1,16
92,51,1,1,193
93,50,1,1,139
94,50,1,1,81
95,50,1,1,186
96,51,1,1,41
97,59,0,1,108
98,55,0,1,74
99,57,0,1,126
100,57,0,1,85
101,56,0,1,83
102,58,0,1,90
103,57,0,1,147
104,56,0,1,179
105,58,0,1,63
106,57,0,1,130
107,59,1,1,160
108,59,1,1,75
109,56,1,1,17
110,57,1,1,207
111,55,1,1,155
112,59,1,1,32
113,61,0,1,175
114,60,0,1,14
115,63,0,1,112
116,63,0,1,95
117,60,0,1,38
118,64,0,1,84
119,60,0,1,171
120,62,0,1,86
121,64,0,1,172
122,62,0,1,210
123,60,0,1,197
124,60,0,1,194
125,63,0,1,22
126,64,0,1,42
127,63,1,1,123
128,62,1,1,12
129,60,1,1,34
130,63,1,1,145
131,61,1,1,33
132,63,1,1,187
133,64,1,1,49
134,61,1,1,136
135,65,0,1,133
136,68,0,1,62
137,66,0,1,23
138,67,0,1,99
139,69,0,1,70
140,67,0,1,35
141,65,0,1,127
142,65,1,1,174
143,68,1,1,162
144,66,1,1,168
145,69,1,1,68
146,72,0,1,10
147,70,0,1,211
148,73,0,1,209
149,73,0,1,159
150,72,0,1,169
151,72,0,1,144
152,74,1,1,204
153,73,1,1,107
154,70,1,1,29
155,74,1,1,72
156,74,1,1,122
