# ID,Age,Gender,HHtype,HH_ID
0,18,0,1,9
1,18,0,1,60
2,23,1,1,16
3,24,1,1,47
4,22,1,1,5
5,22,1,1,66
6,23,1,1,62
7,24,1,1,23
8,26,0,1,37
9,28,0,1,13
10,26,0,1,67
11,26,0,1,70
12,33,0,1,71
13,31,0,1,15
14,32,0,1,8
15,32,0,1,56
16,33,1,1,44
17,32,1,1,68
18,30,1,1,57
19,33,1,1,28
20,39,0,1,49
21,37,0,1,34
22,35,1,1,25
23,38,1,1,54
24,36,1,1,64
25,40,0,1,48
26,40,0,1,41
27,42,0,1,65
28,42,0,1,1
29,41,0,1,30
30,41,0,1,2
31,43,0,1,3
32,47,1,1,40
33,47,1,1,58
34,47,1,1,11
35,53,0,1,6
36,53,0,1,7
37,50,0,1,59
38,54,0,1,35
39,53,1,1,46
40,51,1,1,32
41,54,1,1,45
42,52,1,1,17
43,58,1,1,53
44,59,1,1,51
45,59,1,1,24
46,64,1,1,20
47,62,1,1,4
48,62,1,1,10
49,64,1,1,63
50,65,0,1,43
51,65,1,1,18
52,66,1,1,19
53,69,1,1,27
54,73,0,1,22
55,72,0,1,39
56,70,1,1,36
57,72,1,1,0
58,74,1,1,42
59,71,1,1,31
60,74,1,1,14
61,76,0,1,50
62,75,0,1,52
63,75,0,1,29
64,78,1,1,26
65,76,1,1,33
66,83,0,1,69
67,81,0,1,61
68,81,0,1,21
69,82,0,1,38
70,83,0,1,55
71,85,1,1,12
72,3,1,2,90
73,4,1,2,93
74,7,0,2,87
75,7,0,2,89
76,12,0,2,115
77,10,0,2,80
78,13,1,2,92
79,11,1,2,113
80,12,1,2,91
81,18,0,2,95
82,19,0,2,88
83,15,0,2,96
84,18,0,2,93
85,18,0,2,98
86,20,0,2,107
87,24,0,2,83
88,24,0,2,75
89,21,0,2,106
90,24,0,2,72
91,20,0,2,112
92,20,0,2,86
93,26,0,2,91
94,28,0,2,82
95,29,0,2,74
96,25,0,2,113
97,26,0,2,90
98,25,0,2,109
99,27,0,2,77
100,27,0,2,100
101,27,0,2,95
102,33,0,2,79
103,34,0,2,99
104,31,1,2,85
105,30,1,2,103
106,31,1,2,105
107,31,1,2,106
108,37,0,2,78
109,36,0,2,114
110,36,0,2,105
111,39,0,2,87
112,37,0,2,107
113,36,1,2,96
114,36,1,2,79
115,35,1,2,84
116,37,1,2,114
117,39,1,2,75
118,37,1,2,99
119,44,1,2,89
120,40,1,2,84
121,41,1,2,111
122,44,1,2,73
123,48,0,2,83
124,46,0,2,88
125,46,0,2,103
126,45,0,2,98
127,47,0,2,76
128,46,0,2,82
129,49,0,2,109
130,48,1,2,104
131,49,1,2,94
132,49,1,2,77
133,48,1,2,78
134,45,1,2,111
135,46,1,2,101
136,59,0,2,94
137,59,0,2,85
138,57,0,2,92
139,55,0,2,102
140,55,0,2,112
141,55,1,2,108
142,60,0,2,81
143,60,0,2,104
144,60,0,2,108
145,60,0,2,86
146,64,0,2,73
147,60,1,2,80
148,64,1,2,97
149,63,1,2,110
150,63,1,2,97
151,60,1,2,110
152,68,0,2,81
153,67,0,2,115
154,72,0,2,76
155,72,0,2,100
156,77,1,2,74
157,78,1,2,102
158,79,1,2,72
159,78,1,2,101
160,88,1,2,0
161,3,1,3,143
162,3,1,3,145
163,5,0,3,124
164,5,0,3,131
165,8,1,3,130
166,7,1,3,122
167,8,1,3,122
168,7,1,3,135
169,9,1,3,133
170,8,1,3,126
171,14,0,3,123
172,11,0,3,123
173,14,1,3,137
174,11,1,3,128
175,29,0,3,123
176,28,0,3,125
177,26,0,3,125
178,27,1,3,145
179,28,1,3,119
180,26,1,3,129
181,26,1,3,122
182,25,1,3,117
183,33,0,3,116
184,31,0,3,126
185,31,0,3,137
186,38,1,3,130
187,39,1,3,127
188,35,1,3,121
189,42,0,3,120
190,42,0,3,131
191,41,0,3,145
192,43,0,3,129
193,41,0,3,133
194,43,0,3,127
195,43,1,3,117
196,42,1,3,143
197,42,1,3,135
198,46,0,3,138
199,48,0,3,134
200,46,0,3,141
201,48,0,3,134
202,48,0,3,126
203,49,1,3,134
204,47,1,3,139
205,46,1,3,119
206,45,1,3,136
207,47,1,3,120
208,45,1,3,127
209,50,0,3,141
210,53,0,3,118
211,51,0,3,140
212,54,1,3,136
213,53,1,3,137
214,50,1,3,125
215,52,1,3,121
216,58,0,3,116
217,55,0,3,144
218,58,0,3,121
219,59,1,3,124
220,63,1,3,140
221,63,1,3,131
222,64,1,3,136
223,64,1,3,140
224,65,0,3,139
225,69,0,3,142
226,68,1,3,132
227,69,1,3,117
228,66,1,3,132
229,66,1,3,128
230,67,1,3,135
231,73,0,3,128
232,70,0,3,120
233,74,0,3,138
234,72,1,3,132
235,72,1,3,142
236,74,1,3,144
237,70,1,3,130
238,73,1,3,143
239,79,0,3,142
240,79,0,3,141
241,78,0,3,133
242,78,0,3,118
243,79,1,3,139
244,80,1,3,118
245,84,1,3,144
246,83,1,3,116
247,81,1,3,129
248,83,1,3,124
249,83,1,3,138
250,86,1,3,119
251,4,0,4,146
252,1,0,4,150
253,1,0,4,147
254,1,0,4,153
255,4,0,4,149
256,1,1,4,151
257,8,0,4,153
258,9,1,4,147
259,14,1,4,153
260,17,0,4,152
261,19,1,4,150
262,15,1,4,146
263,19,1,4,146
264,21,0,4,151
265,22,1,4,147
266,24,1,4,151
267,25,0,4,152
268,25,1,4,149
269,33,0,4,149
270,36,1,4,148
271,41,1,4,148
272,52,0,4,148
273,53,1,4,147
274,59,0,4,152
275,60,0,4,150
276,63,1,4,149
277,67,0,4,146
278,68,1,4,150
279,70,0,4,153
280,71,1,4,151
281,74,1,4,148
282,75,0,4,152
283,76,1,4,0
284,80,0,4,0
285,84,1,4,0
286,0,0,5,155
287,19,0,5,155
288,20,0,5,154
289,21,1,5,155
290,28,0,5,155
291,29,1,5,155
292,31,1,5,154
293,39,0,5,156
294,40,0,5,154
295,42,1,5,154
296,45,0,5,156
297,45,1,5,156
298,52,1,5,156
299,57,0,5,156
300,66,1,5,154
301,72,1,5,0
302,2,0,6,159
303,3,0,6,158
304,11,0,6,157
305,15,1,6,157
306,15,1,6,159
307,22,0,6,158
308,20,1,6,158
309,26,0,6,159
310,28,1,6,157
311,34,0,6,159
312,38,1,6,159
313,44,0,6,158
314,41,1,6,159
315,52,0,6,157
316,56,0,6,157
317,62,0,6,157
318,66,0,6,158
319,72,0,6,158
320,71,1,6,0
321,81,0,6,0
