# ID,Age,Gender,HHtype,HH_ID
0,15,1,1,5
1,16,1,1,64
2,19,1,1,26
3,22,0,1,60
4,20,0,1,22
5,22,0,1,28
6,20,0,1,39
7,24,1,1,38
8,22,1,1,32
9,21,1,1,30
10,24,1,1,14
11,21,1,1,23
12,21,1,1,0
13,22,1,1,10
14,24,1,1,17
15,24,1,1,45
16,28,1,1,34
17,28,1,1,3
18,25,1,1,67
19,27,1,1,24
20,25,1,1,13
21,25,1,1,42
22,30,0,1,12
23,32,0,1,70
24,31,0,1,53
25,33,0,1,50
26,32,0,1,11
27,33,0,1,35
28,30,1,1,16
29,34,1,1,56
30,33,1,1,33
31,31,1,1,40
32,30,1,1,72
33,32,1,1,51
34,32,1,1,7
35,32,1,1,55
36,35,0,1,36
37,37,0,1,73
38,35,0,1,2
39,35,0,1,21
40,37,0,1,19
41,37,0,1,52
42,35,1,1,43
43,37,1,1,31
44,37,1,1,6
45,36,1,1,49
46,40,0,1,41
47,44,0,1,63
48,43,0,1,58
49,40,0,1,18
50,57,0,1,59
51,59,0,1,15
52,58,0,1,68
53,58,0,1,65
54,56,0,1,61
55,57,0,1,4
56,55,0,1,20
57,56,0,1,44
58,55,1,1,69
59,57,1,1,47
60,70,0,1,71
61,71,0,1,9
62,83,1,1,48
63,83,1,1,57
64,84,1,1,62
65,80,1,1,8
66,80,1,1,27
67,84,1,1,46
68,81,1,1,37
69,82,1,1,66
70,82,1,1,29
71,80,1,1,25
72,84,1,1,54
73,80,1,1,1
74,3,0,2,87
75,1,0,2,90
76,2,0,2,85
77,2,1,2,74
78,2,1,2,82
79,16,0,2,79
80,19,0,2,88
81,40,1,2,74
82,40,1,2,81
83,43,1,2,90
84,48,0,2,92
85,63,1,2,77
86,60,1,2,91
87,67,1,2,83
88,68,1,2,86
89,72,1,2,81
90,71,1,2,89
91,76,0,2,95
92,77,0,2,78
93,79,1,2,84
94,77,1,2,75
95,77,1,2,78
96,78,1,2,77
97,79,1,2,75
98,82,0,2,79
99,84,0,2,94
100,86,1,2,86
101,85,1,2,80
102,86,1,2,83
103,89,1,2,76
104,88,1,2,93
105,88,1,2,91
106,87,1,2,80
107,88,1,2,95
108,88,1,2,93
109,85,1,2,84
110,85,1,2,87
111,88,1,2,92
112,89,1,2,88
113,89,1,2,76
114,85,1,2,85
115,86,1,2,82
116,87,1,2,89
117,87,1,2,94
118,85,1,2,0
119,6,0,3,100
120,5,0,3,103
121,6,0,3,106
122,11,0,3,100
123,13,0,3,107
124,11,1,3,103
125,26,0,3,106
126,28,0,3,96
127,35,0,3,105
128,49,0,3,107
129,45,1,3,108
130,45,1,3,104
131,49,1,3,97
132,54,0,3,97
133,54,0,3,102
134,53,0,3,104
135,60,1,3,99
136,64,1,3,105
137,63,1,3,101
138,60,1,3,98
139,61,1,3,107
140,60,1,3,106
141,65,0,3,99
142,66,0,3,96
143,69,0,3,102
144,68,0,3,96
145,66,0,3,102
146,67,0,3,103
147,66,1,3,99
148,67,1,3,104
149,69,1,3,105
150,69,1,3,100
151,67,1,3,98
152,70,1,3,101
153,74,1,3,98
154,74,1,3,108
155,76,0,3,97
156,77,0,3,108
157,79,0,3,101
158,75,0,3,0
159,83,1,3,0
160,7,0,4,111
161,11,0,4,112
162,11,1,4,112
163,19,0,4,111
164,27,0,4,113
165,44,1,4,110
166,41,1,4,113
167,42,1,4,109
168,46,1,4,112
169,63,1,4,109
170,64,1,4,113
171,73,1,4,112
172,78,0,4,110
173,77,1,4,109
174,75,1,4,110
175,83,0,4,110
176,86,0,4,111
177,85,0,4,111
178,88,0,4,113
179,85,0,4,109
180,89,0,4,0
181,7,0,5,115
182,14,0,5,115
183,27,0,5,116
184,42,1,5,115
185,52,0,5,114
186,54,1,5,116
187,51,1,5,115
188,53,1,5,114
189,62,1,5,114
190,67,1,5,116
191,67,1,5,115
192,76,1,5,116
193,83,0,5,114
194,85,1,5,116
195,85,1,5,114
196,88,1,5,0
197,89,1,5,0
198,87,1,5,0
199,0,0,7,117
200,7,0,7,117
201,5,1,7,117
202,9,1,7,117
203,5,1,7,117
204,10,0,7,117
205,17,0,7,117
206,27,0,7,117
207,45,1,7,117
208,51,1,7,117
209,50,1,7,117
210,60,1,7,117
211,72,1,7,117
212,78,0,7,117
213,75,1,7,117
214,75,1,7,117
