# ID,Age,Gender,HHtype,HH_ID
0,19,0,1,110
1,16,0,1,67
2,19,0,1,5
3,17,0,1,35
4,19,0,1,131
5,16,0,1,68
6,15,0,1,63
7,17,0,1,26
8,18,1,1,41
9,19,1,1,50
10,21,0,1,177
11,22,0,1,83
12,22,0,1,70
13,21,1,1,66
14,21,1,1,7
15,22,1,1,140
16,22,1,1,47
17,20,1,1,122
18,21,1,1,33
19,21,1,1,24
20,20,1,1,159
21,21,1,1,11
22,29,0,1,161
23,29,0,1,82
24,29,0,1,143
25,27,0,1,120
26,28,0,1,73
27,26,1,1,156
28,25,1,1,158
29,29,1,1,81
30,25,1,1,40
31,27,1,1,160
32,27,1,1,169
33,25,1,1,30
34,26,1,1,69
35,29,1,1,76
36,27,1,1,172
37,34,0,1,154
38,34,0,1,107
39,31,0,1,168
40,30,0,1,3
41,30,0,1,72
42,30,0,1,92
43,34,0,1,150
44,33,0,1,20
45,34,1,1,55
46,33,1,1,109
47,34,1,1,145
48,34,1,1,18
49,36,0,1,59
50,39,0,1,113
51,37,1,1,105
52,37,1,1,137
53,36,1,1,87
54,39,1,1,32
55,42,0,1,151
56,44,0,1,91
57,43,0,1,149
58,40,0,1,60
59,43,0,1,138
60,44,0,1,8
61,42,1,1,95
62,41,1,1,77
63,40,1,1,48
64,43,1,1,15
65,40,1,1,127
66,44,1,1,147
67,43,1,1,51
68,43,1,1,38
69,45,0,1,28
70,48,0,1,135
71,47,0,1,36
72,45,0,1,10
73,45,0,1,21
74,47,0,1,99
75,49,1,1,64
76,45,1,1,118
77,49,1,1,2
78,47,1,1,97
79,48,1,1,53
80,52,0,1,19
81,52,0,1,164
82,54,0,1,148
83,50,0,1,141
84,54,0,1,6
85,51,1,1,165
86,54,1,1,163
87,52,1,1,16
88,54,1,1,136
89,50,1,1,56
90,50,1,1,37
91,52,1,1,45
92,52,1,1,106
93,56,0,1,171
94,58,0,1,88
95,59,0,1,75
96,56,0,1,17
97,56,0,1,57
98,59,0,1,134
99,58,0,1,128
100,56,0,1,152
101,58,0,1,174
102,58,0,1,173
103,56,1,1,23
104,55,1,1,139
105,58,1,1,42
106,58,1,1,98
107,58,1,1,126
108,55,1,1,96
109,61,0,1,178
110,61,0,1,103
111,61,0,1,86
112,63,0,1,31
113,61,0,1,176
114,63,0,1,133
115,64,0,1,52
116,60,0,1,146
