# ID,Age,Gender,HHtype,HH_ID
0,16,0,1,28
1,18,0,1,7
2,16,0,1,108
3,15,0,1,94
4,19,1,1,118
5,18,1,1,68
6,18,1,1,93
7,16,1,1,106
8,24,0,1,21
9,24,0,1,115
10,20,0,1,102
11,20,0,1,91
12,22,0,1,85
13,20,1,1,62
14,20,1,1,69
15,22,1,1,25
16,24,1,1,73
17,26,0,1,63
18,27,0,1,100
19,29,0,1,50
20,27,1,1,40
21,26,1,1,83
22,28,1,1,19
23,26,1,1,38
24,29,1,1,12
25,36,0,1,112
26,39,0,1,99
27,36,0,1,107
28,35,0,1,88
29,37,0,1,54
30,38,1,1,67
31,39,1,1,45
32,37,1,1,44
33,37,1,1,16
34,35,1,1,114
35,37,1,1,51
36,36,1,1,104
37,39,1,1,0
38,43,0,1,64
39,41,0,1,57
40,42,0,1,119
41,40,0,1,2
42,42,0,1,29
43,40,0,1,1
44,41,1,1,109
45,43,1,1,103
46,44,1,1,43
47,42,1,1,3
48,41,1,1,90
49,40,1,1,26
50,48,0,1,58
51,49,0,1,27
52,47,1,1,39
53,47,1,1,113
54,49,1,1,65
55,45,1,1,22
56,45,1,1,84
57,50,0,1,78
58,54,0,1,72
59,53,0,1,95
60,51,0,1,42
61,52,0,1,49
62,51,0,1,80
63,53,1,1,60
64,53,1,1,10
65,53,1,1,23
66,52,1,1,5
67,51,1,1,48
68,56,0,1,52
69,59,0,1,89
70,58,0,1,33
71,58,0,1,71
72,56,0,1,32
73,59,0,1,37
74,59,1,1,87
75,58,1,1,116
76,58,1,1,20
77,59,1,1,79
78,56,1,1,14
79,64,0,1,56
80,60,0,1,77
81,61,0,1,46
82,63,0,1,53
83,62,0,1,15
84,60,1,1,81
85,62,1,1,36
86,62,1,1,74
87,64,1,1,47
88,62,1,1,34
89,63,1,1,61
90,69,0,1,30
91,65,0,1,105
92,65,0,1,97
93,66,0,1,82
94,65,1,1,59
95,65,1,1,98
96,67,1,1,111
97,65,1,1,17
98,65,1,1,70
99,69,1,1,11
100,69,1,1,8
101,68,1,1,24
102,69,1,1,66
103,67,1,1,55
104,71,1,1,101
105,72,1,1,96
106,72,1,1,18
107,71,1,1,6
108,70,1,1,31
109,75,0,1,117
110,78,0,1,41
111,78,0,1,75
112,79,1,1,13
113,76,1,1,110
114,79,1,1,86
115,80,1,1,9
116,84,1,1,92
117,86,1,1,76
118,89,1,1,35
119,87,1,1,4
120,3,0,2,150
121,4,0,2,194
122,3,0,2,182
123,3,0,2,133
124,0,1,2,139
125,2,1,2,167
126,3,1,2,193
127,3,1,2,132
128,3,1,2,126
129,3,1,2,155
130,0,1,2,190
131,1,1,2,120
