# ID,Age,Gender,HHtype,HH_ID
0,16,1,1,15
1,28,1,1,44
2,25,1,1,30
3,29,1,1,16
4,25,1,1,38
5,37,0,1,42
6,39,0,1,33
7,38,0,1,26
8,38,0,1,34
9,35,1,1,4
10,35,1,1,3
11,37,1,1,14
12,35,1,1,31
13,42,0,1,46
14,43,0,1,2
15,40,1,1,40
16,43,1,1,32
17,47,0,1,37
18,47,0,1,49
19,49,1,1,28
20,48,1,1,0
21,49,1,1,48
22,51,1,1,45
23,50,1,1,8
24,53,1,1,20
25,59,1,1,12
26,55,1,1,29
27,60,0,1,41
28,63,0,1,50
29,61,0,1,5
30,64,0,1,6
31,61,1,1,51
32,64,1,1,13
33,61,1,1,47
34,65,0,1,11
35,66,0,1,9
36,66,0,1,17
37,66,1,1,1
38,67,1,1,36
39,69,1,1,19
40,65,1,1,43
41,69,1,1,22
42,73,0,1,23
43,71,1,1,39
44,74,1,1,25
45,70,1,1,27
46,73,1,1,24
47,84,1,1,21
48,80,1,1,18
49,81,1,1,35
50,80,1,1,7
51,89,1,1,10
52,3,0,2,59
53,7,0,2,65
54,7,0,2,56
55,13,0,2,83
56,13,0,2,53
57,10,0,2,74
58,10,0,2,72
59,14,0,2,73
60,12,1,2,62
61,11,1,2,76
62,14,1,2,55
63,14,1,2,54
64,12,1,2,52
65,19,0,2,64
66,17,0,2,67
67,18,0,2,63
68,23,0,2,60
69,24,0,2,52
70,24,0,2,70
71,27,0,2,67
72,28,0,2,57
73,32,0,2,61
74,33,0,2,75
75,31,0,2,75
76,32,1,2,69
77,30,1,2,80
78,33,1,2,74
79,35,1,2,84
80,39,1,2,79
81,38,1,2,59
82,38,1,2,70
83,35,1,2,78
84,41,1,2,86
85,42,1,2,55
86,46,0,2,68
87,47,0,2,60
88,46,0,2,78
89,45,0,2,66
90,45,0,2,64
91,48,1,2,54
92,47,1,2,76
93,52,1,2,77
94,52,1,2,82
95,52,1,2,84
96,53,1,2,69
97,50,1,2,79
98,51,1,2,77
99,51,1,2,66
100,57,0,2,73
101,57,0,2,65
102,56,0,2,72
103,57,0,2,83
104,58,1,2,68
105,58,1,2,71
106,55,1,2,61
107,61,0,2,58
108,62,0,2,81
109,63,0,2,62
110,61,0,2,80
111,63,0,2,58
112,69,0,2,85
113,65,0,2,81
114,66,1,2,56
115,65,1,2,85
116,68,1,2,86
117,65,1,2,63
118,74,0,2,71
119,73,0,2,53
120,82,1,2,82
121,82,1,2,57
122,88,1,2,0
123,3,0,3,88
124,0,0,3,100
125,1,1,3,89
126,4,1,3,94
127,2,1,3,102
128,2,1,3,95
129,5,0,3,99
130,9,0,3,94
131,9,1,3,90
132,9,1,3,106
133,6,1,3,98
134,5,1,3,102
135,8,1,3,89
136,7,1,3,91
137,14,0,3,100
138,12,0,3,105
139,14,1,3,92
140,10,1,3,106
141,10,1,3,93
142,21,0,3,97
143,21,0,3,104
144,21,0,3,90
145,26,0,3,103
146,28,0,3,104
147,25,0,3,104
148,25,0,3,100
149,28,1,3,94
150,26,1,3,95
151,26,1,3,93
152,31,0,3,101
153,31,0,3,90
154,31,0,3,88
155,30,1,3,92
156,30,1,3,99
157,31,1,3,87
158,39,0,3,91
159,36,0,3,96
160,43,1,3,103
161,42,1,3,98
162,45,1,3,97
163,47,1,3,91
164,64,0,3,101
165,63,0,3,88
166,60,0,3,87
167,64,0,3,102
168,64,0,3,87
169,60,1,3,89
170,62,1,3,105
171,61,1,3,96
172,65,0,3,95
173,65,0,3,105
174,73,0,3,93
175,72,0,3,97
176,70,1,3,96
177,71,1,3,106
178,73,1,3,101
179,73,1,3,103
180,74,1,3,98
181,74,1,3,99
182,79,0,3,92
183,78,0,3,0
184,77,0,3,0
185,0,0,4,114
186,9,0,4,115
187,7,1,4,114
188,7,1,4,117
189,5,1,4,114
190,11,0,4,107
191,10,1,4,119
192,12,1,4,120
193,10,1,4,113
194,18,0,4,110
195,16,0,4,118
196,22,0,4,110
197,21,0,4,117
198,24,0,4,116
199,25,0,4,112
200,26,1,4,108
201,29,1,4,112
202,31,1,4,107
203,34,1,4,116
204,36,0,4,117
205,37,1,4,114
206,39,1,4,108
207,35,1,4,113
208,41,1,4,111
209,47,1,4,115
210,54,0,4,108
211,52,0,4,109
212,52,0,4,109
213,52,1,4,113
214,50,1,4,108
215,55,0,4,107
216,59,0,4,115
217,59,1,4,112
218,59,1,4,111
219,61,1,4,112
220,62,1,4,111
221,63,1,4,109
222,69,1,4,113
223,66,1,4,111
224,68,1,4,119
225,67,1,4,118
226,65,1,4,119
227,66,1,4,118
228,72,0,4,116
229,74,1,4,120
230,74,1,4,120
231,71,1,4,110
232,77,0,4,109
233,78,0,4,117
234,79,1,4,120
235,76,1,4,110
236,77,1,4,119
237,75,1,4,118
238,79,1,4,115
239,80,1,4,116
240,85,1,4,107
241,85,1,4,0
242,4,0,5,124
243,1,1,5,125
244,8,0,5,124
245,8,1,5,121
246,14,0,5,124
247,10,1,5,121
248,15,1,5,121
249,20,1,5,125
250,25,0,5,122
251,25,1,5,125
252,34,0,5,123
253,34,1,5,124
254,36,0,5,124
255,44,0,5,125
256,49,0,5,123
257,54,1,5,122
258,50,1,5,122
259,59,0,5,122
260,57,1,5,123
261,61,0,5,122
262,61,1,5,125
263,68,0,5,121
264,67,1,5,123
265,71,1,5,121
266,79,0,5,123
267,3,0,6,127
268,9,0,6,126
269,9,1,6,129
270,9,1,6,127
271,16,1,6,129
272,27,0,6,128
273,34,1,6,127
274,39,1,6,127
275,41,0,6,126
276,51,0,6,129
277,51,1,6,129
278,59,0,6,127
279,59,1,6,126
280,57,1,6,128
281,60,0,6,128
282,60,1,6,127
283,64,1,6,128
284,67,0,6,128
285,67,1,6,129
286,71,0,6,129
287,70,1,6,126
288,77,0,6,126
289,77,1,6,128
290,76,1,6,126
291,4,0,7,130
292,2,1,7,130
293,7,0,7,131
294,7,1,7,130
295,11,0,7,130
296,12,1,7,130
297,17,0,7,130
298,18,1,7,131
299,21,0,7,131
300,22,1,7,130
301,29,0,7,130
302,29,1,7,131
303,30,1,7,131
304,42,0,7,131
305,50,1,7,130
306,55,1,7,131
307,64,1,7,131
308,74,0,7,131
309,77,1,7,131
310,83,1,7,130
311,86,1,7,131
