# ID,Age,Gender,HHtype,HH_ID
0,17,0,1,122
1,18,0,1,113
2,17,0,1,134
3,18,0,1,111
4,16,0,1,82
5,17,0,1,65
6,17,0,1,15
7,16,0,1,69
8,16,1,1,54
9,19,1,1,72
10,18,1,1,143
11,19,1,1,202
12,20,0,1,137
13,21,0,1,102
14,20,0,1,87
15,22,0,1,85
16,23,0,1,73
17,20,0,1,3
18,20,0,1,180
19,24,0,1,196
20,20,0,1,27
21,24,0,1,31
22,29,0,1,8
23,29,0,1,178
24,27,0,1,80
25,27,1,1,147
26,27,1,1,119
27,34,0,1,105
28,34,0,1,117
29,31,0,1,145
30,30,1,1,45
31,31,1,1,156
32,31,1,1,66
33,34,1,1,63
34,33,1,1,71
35,39,0,1,146
36,35,0,1,7
37,37,0,1,124
38,35,0,1,36
39,35,0,1,201
40,38,0,1,168
41,39,0,1,170
42,37,0,1,79
43,37,0,1,114
44,36,1,1,131
45,39,1,1,177
46,37,1,1,194
47,37,1,1,206
48,35,1,1,109
49,35,1,1,128
50,39,1,1,190
51,36,1,1,14
52,40,0,1,198
53,43,0,1,151
54,44,0,1,5
55,40,0,1,55
56,40,0,1,88
57,42,0,1,29
58,40,0,1,101
59,43,0,1,171
60,40,0,1,60
61,42,1,1,22
62,43,1,1,50
63,41,1,1,141
64,40,1,1,68
65,44,1,1,97
66,44,1,1,99
67,43,1,1,23
68,41,1,1,173
69,44,1,1,130
70,47,0,1,155
71,45,0,1,125
72,46,0,1,152
73,49,0,1,148
74,46,0,1,67
75,46,0,1,78
76,45,0,1,84
77,47,0,1,10
78,48,0,1,86
79,45,0,1,41
80,49,0,1,150
81,46,1,1,184
82,48,1,1,144
83,48,1,1,193
84,48,1,1,192
85,49,1,1,191
86,53,0,1,33
87,50,0,1,199
88,51,0,1,140
89,52,0,1,53
90,54,0,1,164
91,52,1,1,6
92,52,1,1,203
93,52,1,1,11
94,56,0,1,197
95,56,0,1,166
96,59,0,1,123
97,55,0,1,38
98,55,0,1,205
99,56,0,1,74
