# ID,Age,Gender,HHtype,HH_ID
0,19,0,1,172
1,17,0,1,60
2,19,0,1,63
3,19,0,1,95
4,15,0,1,217
5,18,0,1,252
6,18,0,1,368
7,18,0,1,257
8,16,0,1,255
9,19,1,1,126
10,18,1,1,58
11,16,1,1,50
12,24,0,1,44
13,21,0,1,319
14,22,0,1,12
15,21,0,1,362
16,22,0,1,166
17,22,0,1,276
18,22,0,1,267
19,21,0,1,287
20,22,0,1,119
21,24,0,1,358
22,22,1,1,156
23,21,1,1,203
24,21,1,1,275
25,23,1,1,165
26,21,1,1,23
27,23,1,1,18
28,24,1,1,260
29,20,1,1,116
30,22,1,1,66
31,22,1,1,244
32,23,1,1,105
33,22,1,1,158
34,23,1,1,104
35,21,1,1,122
36,20,1,1,164
37,20,1,1,185
38,24,1,1,145
39,27,0,1,183
40,28,0,1,133
41,26,0,1,343
42,27,0,1,241
43,29,0,1,97
44,27,0,1,318
45,28,0,1,305
46,25,0,1,371
47,27,0,1,4
48,27,0,1,256
49,29,0,1,98
50,29,0,1,148
51,28,0,1,242
52,27,0,1,45
53,25,0,1,352
54,29,0,1,84
55,28,0,1,17
56,28,0,1,206
57,27,0,1,313
58,27,0,1,333
59,27,0,1,187
60,28,0,1,113
61,26,0,1,124
62,28,0,1,232
63,25,0,1,264
64,27,0,1,26
65,28,0,1,173
66,29,0,1,235
67,27,0,1,303
68,29,0,1,346
69,26,0,1,19
70,28,0,1,70
71,27,0,1,369
72,28,0,1,160
73,29,0,1,336
74,25,0,1,5
75,25,1,1,16
76,28,1,1,163
77,25,1,1,40
78,27,1,1,222
79,25,1,1,247
80,29,1,1,236
81,25,1,1,219
82,26,1,1,61
83,26,1,1,197
84,28,1,1,210
85,26,1,1,27
86,28,1,1,373
87,25,1,1,296
88,29,1,1,328
89,29,1,1,14
90,25,1,1,270
91,28,1,1,323
92,28,1,1,226
93,28,1,1,115
94,27,1,1,198
95,28,1,1,268
96,26,1,1,38
97,29,1,1,181
98,29,1,1,21
99,29,1,1,321
100,30,0,1,233
101,31,0,1,117
102,32,0,1,35
103,32,0,1,339
104,32,0,1,7
105,34,0,1,176
106,32,0,1,307
107,33,0,1,338
108,31,1,1,149
109,33,1,1,37
110,31,1,1,0
111,34,1,1,261
112,33,1,1,127
113,34,1,1,92
114,30,1,1,231
115,32,1,1,138
116,30,1,1,349
117,34,1,1,262
118,34,1,1,67
119,33,1,1,136
120,33,1,1,353
121,34,1,1,294
122,30,1,1,8
123,31,1,1,191
124,31,1,1,254
125,31,1,1,72
126,32,1,1,87
127,31,1,1,250
128,31,1,1,213
129,34,1,1,15
130,33,1,1,326
131,30,1,1,299
132,34,1,1,112
133,32,1,1,82
134,39,0,1,301
135,39,0,1,39
136,35,0,1,308
137,39,0,1,227
138,35,0,1,174
139,35,0,1,53
140,36,0,1,312
141,36,0,1,57
142,37,0,1,184
143,39,0,1,110
144,37,0,1,90
145,37,0,1,144
146,35,0,1,140
147,38,0,1,345
148,39,0,1,348
149,35,0,1,109
150,36,0,1,85
151,36,0,1,324
152,37,1,1,192
153,36,1,1,355
154,39,1,1,366
155,36,1,1,36
156,35,1,1,1
157,39,1,1,111
158,36,1,1,354
159,39,1,1,286
160,39,1,1,47
161,39,1,1,62
162,37,1,1,329
163,39,1,1,331
164,35,1,1,204
165,38,1,1,251
166,37,1,1,364
167,36,1,1,129
168,39,1,1,314
169,35,1,1,121
170,37,1,1,200
171,35,1,1,293
172,35,1,1,365
173,35,1,1,285
174,37,1,1,59
175,38,1,1,128
176,37,1,1,370
177,39,1,1,361
178,38,1,1,80
179,37,1,1,283
180,43,0,1,311
181,44,0,1,49
182,40,0,1,162
183,44,0,1,258
184,42,0,1,141
185,41,0,1,11
186,43,0,1,209
187,40,0,1,71
188,44,0,1,54
189,40,0,1,246
190,43,0,1,340
191,42,0,1,65
192,41,0,1,195
193,43,0,1,168
194,42,0,1,225
195,44,0,1,6
196,42,1,1,193
197,40,1,1,284
198,41,1,1,214
199,43,1,1,161
200,41,1,1,228
201,44,1,1,51
202,40,1,1,306
203,43,1,1,132
204,42,1,1,342
205,41,1,1,171
206,40,1,1,330
207,44,1,1,310
208,43,1,1,157
209,44,1,1,73
210,45,0,1,32
211,47,0,1,41
212,46,0,1,46
213,46,0,1,220
214,49,0,1,2
215,46,0,1,154
216,47,0,1,243
217,49,0,1,363
218,47,0,1,114
219,45,0,1,248
220,48,0,1,52
221,48,0,1,179
222,49,0,1,272
223,46,0,1,77
224,46,0,1,356
225,48,0,1,350
226,47,1,1,291
227,49,1,1,151
228,45,1,1,367
229,47,1,1,99
230,47,1,1,374
231,49,1,1,344
232,46,1,1,277
233,45,1,1,239
234,52,0,1,304
235,54,0,1,320
