# ID,Age,Gender,HHtype,HH_ID
0,15,0,1,130
1,17,0,1,724
2,18,0,1,269
3,15,0,1,200
4,18,0,1,445
5,19,0,1,732
6,17,0,1,631
7,18,0,1,725
8,19,0,1,91
9,17,0,1,404
10,16,0,1,363
11,17,0,1,646
12,17,0,1,598
13,18,0,1,472
14,15,0,1,573
15,17,0,1,764
16,17,0,1,666
17,19,1,1,463
18,15,1,1,687
19,16,1,1,197
20,16,1,1,66
21,18,1,1,504
22,17,1,1,765
23,15,1,1,805
24,17,1,1,305
25,17,1,1,120
26,17,1,1,427
27,16,1,1,43
28,15,1,1,291
29,16,1,1,8
30,16,1,1,786
31,18,1,1,72
32,15,1,1,506
33,18,1,1,192
34,17,1,1,343
35,16,1,1,324
36,17,1,1,30
37,16,1,1,669
38,16,1,1,611
39,18,1,1,495
40,23,0,1,759
41,21,0,1,490
42,23,0,1,150
43,23,0,1,473
44,22,0,1,458
45,24,0,1,385
46,20,0,1,781
47,20,0,1,622
48,24,0,1,123
49,20,0,1,121
50,21,0,1,65
51,23,0,1,620
52,21,0,1,527
53,23,0,1,248
54,22,0,1,418
55,23,0,1,403
56,22,0,1,275
57,20,1,1,763
58,20,1,1,340
59,23,1,1,112
60,23,1,1,743
61,24,1,1,318
62,20,1,1,500
63,20,1,1,0
64,24,1,1,117
65,23,1,1,86
66,21,1,1,676
67,22,1,1,227
68,21,1,1,191
69,24,1,1,159
70,20,1,1,762
71,22,1,1,59
72,20,1,1,772
73,29,0,1,155
74,28,0,1,203
75,25,0,1,432
76,27,0,1,496
77,28,0,1,430
78,28,0,1,642
79,29,0,1,32
80,29,0,1,335
81,25,0,1,660
82,28,0,1,638
83,28,0,1,98
84,26,0,1,73
85,27,0,1,465
86,26,0,1,692
87,28,0,1,144
88,28,0,1,347
89,28,0,1,35
90,25,1,1,652
91,28,1,1,109
92,28,1,1,308
93,26,1,1,645
94,26,1,1,90
95,27,1,1,487
96,27,1,1,656
97,25,1,1,96
98,25,1,1,421
99,25,1,1,346
100,29,1,1,578
101,27,1,1,368
102,26,1,1,52
103,25,1,1,704
104,29,1,1,407
105,28,1,1,205
106,29,1,1,441
107,29,1,1,722
108,28,1,1,626
109,28,1,1,531
110,25,1,1,795
111,27,1,1,606
112,29,1,1,803
113,27,1,1,175
114,28,1,1,202
115,34,0,1,222
116,31,0,1,613
117,32,0,1,229
118,32,0,1,172
119,31,0,1,114
120,31,0,1,16
121,34,0,1,156
122,32,0,1,482
123,31,0,1,3
124,33,0,1,775
125,34,0,1,619
126,34,0,1,672
127,32,0,1,234
128,34,0,1,689
129,31,0,1,664
130,32,0,1,600
131,34,0,1,709
132,33,0,1,232
133,30,0,1,60
134,32,0,1,739
135,30,0,1,315
136,32,0,1,287
137,34,0,1,215
138,34,0,1,126
139,31,0,1,177
140,33,1,1,740
141,30,1,1,734
142,34,1,1,778
143,34,1,1,516
144,30,1,1,417
145,31,1,1,594
146,33,1,1,10
147,32,1,1,57
148,32,1,1,365
149,31,1,1,333
150,32,1,1,238
151,33,1,1,132
152,32,1,1,402
153,32,1,1,783
