# ID,Age,Gender,HHtype,HH_ID
0,19,0,1,48
1,16,0,1,11
2,17,0,1,94
3,19,0,1,63
4,17,0,1,47
5,15,0,1,70
6,17,1,1,6
7,19,1,1,58
8,18,1,1,71
9,15,1,1,95
10,18,1,1,50
11,22,0,1,43
12,23,0,1,68
13,21,0,1,2
14,21,0,1,92
15,24,0,1,79
16,23,1,1,54
17,20,1,1,104
18,29,0,1,26
19,27,0,1,96
20,29,1,1,52
21,25,1,1,20
22,26,1,1,72
23,30,1,1,12
24,32,1,1,7
25,33,1,1,18
26,32,1,1,55
27,30,1,1,4
28,43,0,1,106
29,42,0,1,32
30,42,1,1,87
31,43,1,1,29
32,40,1,1,77
33,44,1,1,51
34,42,1,1,24
35,41,1,1,102
36,45,0,1,45
37,47,0,1,30
38,45,0,1,28
39,49,0,1,34
40,48,1,1,60
41,47,1,1,40
42,49,1,1,14
43,52,0,1,13
44,51,0,1,9
45,50,0,1,103
46,59,1,1,89
47,57,1,1,66
48,64,1,1,82
49,64,1,1,81
50,64,1,1,5
51,61,1,1,36
52,62,1,1,78
53,62,1,1,25
54,63,1,1,57
55,61,1,1,109
56,62,1,1,22
57,63,1,1,64
58,63,1,1,16
59,62,1,1,33
60,66,1,1,37
61,68,1,1,107
62,68,1,1,10
63,69,1,1,74
64,65,1,1,21
65,74,1,1,86
66,70,1,1,83
67,71,1,1,105
68,70,1,1,1
69,73,1,1,46
70,74,1,1,31
71,78,0,1,44
72,78,0,1,15
73,79,0,1,93
74,76,0,1,53
75,78,0,1,61
76,75,0,1,69
77,77,1,1,62
78,75,1,1,42
79,78,1,1,38
80,76,1,1,49
81,77,1,1,23
82,77,1,1,73
83,78,1,1,76
84,79,1,1,27
85,83,0,1,80
86,80,0,1,108
87,83,0,1,88
88,82,0,1,67
89,84,0,1,99
90,80,0,1,39
91,86,1,1,59
92,87,1,1,101
93,87,1,1,41
94,87,1,1,100
95,86,1,1,98
96,85,1,1,90
97,88,1,1,35
98,88,1,1,19
99,85,1,1,8
100,89,1,1,97
101,88,1,1,0
102,88,1,1,84
103,89,1,1,65
104,89,1,1,75
105,89,1,1,91
106,85,1,1,17
107,87,1,1,56
108,88,1,1,85
109,86,1,1,3
110,2,1,2,148
111,2,1,2,149
112,2,1,2,115
113,2,1,2,117
114,1,1,2,157
115,5,0,2,114
116,5,0,2,114
117,6,1,2,143
118,7,1,2,141
119,13,0,2,131
120,11,1,2,149
121,10,1,2,146
122,14,1,2,145
123,11,1,2,110
124,11,1,2,121
125,10,1,2,142
126,11,1,2,145
127,15,0,2,138
128,17,0,2,140
129,15,0,2,116
130,18,0,2,134
131,24,0,2,133
132,21,0,2,123
133,22,0,2,140
134,29,0,2,155
135,25,0,2,118
136,25,1,2,159
137,29,1,2,120
138,31,0,2,147
139,34,0,2,159
140,30,0,2,158
141,32,1,2,133
142,30,1,2,151
143,30,1,2,156
144,38,0,2,166
145,36,0,2,161
146,35,0,2,132
147,36,0,2,148
148,38,1,2,163
149,37,1,2,129
150,36,1,2,123
151,35,1,2,110
152,42,0,2,112
153,42,0,2,166
154,40,1,2,116
155,42,1,2,128
156,49,1,2,127
157,49,1,2,158
158,50,1,2,139
159,50,1,2,130
160,52,1,2,154
161,59,1,2,126
162,59,1,2,113
163,56,1,2,144
164,59,1,2,138
165,61,0,2,120
166,63,0,2,128
167,63,0,2,118
168,63,0,2,119
169,63,0,2,142
170,63,0,2,136
171,62,0,2,132
172,64,0,2,127
173,60,0,2,150
174,61,0,2,134
175,63,1,2,162
176,61,1,2,164
177,69,0,2,137
178,65,0,2,152
179,68,0,2,155
180,66,0,2,164
181,65,0,2,144
182,65,1,2,153
183,67,1,2,130
184,67,1,2,135
185,69,1,2,160
186,68,1,2,160
187,67,1,2,147
188,72,1,2,129
189,71,1,2,124
190,76,1,2,111
191,75,1,2,152
192,78,1,2,153
193,80,0,2,154
194,84,0,2,122
195,80,1,2,162
196,82,1,2,117
197,83,1,2,141
198,83,1,2,112
199,80,1,2,122
200,83,1,2,156
201,83,1,2,135
202,84,1,2,151
203,82,1,2,111
204,84,1,2,165
205,83,1,2,161
206,82,1,2,131
207,84,1,2,126
208,84,1,2,163
209,81,1,2,119
210,81,1,2,139
211,82,1,2,157
212,87,0,2,143
213,87,0,2,136
214,86,0,2,150
215,87,0,2,165
216,87,0,2,113
217,85,1,2,125
218,88,1,2,137
219,86,1,2,125
220,88,1,2,115
221,86,1,2,124
222,88,1,2,146
223,88,1,2,121
224,3,0,3,174
225,1,0,3,177
226,7,1,3,173
227,10,0,3,171
