# ID,Age,Gender,HHtype,HH_ID
0,19,0,1,69
1,16,0,1,80
2,15,0,1,118
3,15,0,1,53
4,15,0,1,72
5,18,1,1,55
6,19,1,1,30
7,15,1,1,131
8,16,1,1,68
9,16,1,1,6
10,20,0,1,83
11,23,0,1,74
12,24,1,1,122
13,24,1,1,111
14,22,1,1,61
15,24,1,1,67
16,29,0,1,2
17,28,0,1,62
18,25,0,1,85
19,33,0,1,49
20,31,0,1,107
21,33,0,1,17
22,32,0,1,79
23,32,0,1,56
24,30,0,1,128
25,31,0,1,39
26,31,0,1,13
27,32,1,1,88
28,34,1,1,123
29,30,1,1,33
30,31,1,1,120
31,31,1,1,87
32,32,1,1,126
33,31,1,1,81
34,32,1,1,24
35,33,1,1,119
36,33,1,1,16
37,30,1,1,35
38,35,1,1,7
39,38,1,1,98
40,39,1,1,108
41,37,1,1,94
42,35,1,1,70
43,39,1,1,77
44,38,1,1,65
45,42,0,1,105
46,42,0,1,101
47,42,0,1,31
48,42,0,1,113
49,43,1,1,27
50,40,1,1,18
51,42,1,1,12
52,49,0,1,57
53,47,0,1,86
54,47,0,1,29
55,48,0,1,58
56,47,0,1,32
57,47,0,1,71
58,49,1,1,34
59,49,1,1,47
60,47,1,1,117
61,46,1,1,37
62,50,0,1,112
63,52,0,1,3
64,53,0,1,44
65,54,0,1,48
66,52,0,1,38
67,53,1,1,25
68,50,1,1,103
69,51,1,1,115
70,52,1,1,84
71,59,0,1,99
72,56,0,1,92
73,56,0,1,28
74,56,0,1,26
75,59,0,1,66
76,58,1,1,100
77,59,1,1,110
78,57,1,1,90
79,55,1,1,15
80,57,1,1,75
81,57,1,1,19
82,56,1,1,20
83,59,1,1,5
84,55,1,1,41
85,58,1,1,51
86,64,1,1,63
87,60,1,1,127
88,64,1,1,11
89,60,1,1,42
90,60,1,1,96
91,61,1,1,109
92,64,1,1,21
93,63,1,1,59
94,65,0,1,52
95,66,0,1,36
96,69,0,1,45
97,67,0,1,60
98,66,0,1,114
99,66,0,1,106
100,69,0,1,93
101,66,1,1,9
102,65,1,1,10
103,65,1,1,124
104,69,1,1,97
105,69,1,1,104
106,65,1,1,125
107,67,1,1,50
108,69,1,1,102
109,68,1,1,95
110,67,1,1,82
111,74,0,1,4
112,74,0,1,121
113,74,0,1,76
114,79,0,1,129
115,79,0,1,40
116,77,0,1,43
117,79,0,1,73
118,79,1,1,78
119,77,1,1,23
120,75,1,1,46
121,75,1,1,1
122,76,1,1,89
123,84,0,1,64
124,83,0,1,8
125,89,0,1,0
126,88,1,1,116
127,89,1,1,130
128,87,1,1,91
129,88,1,1,22
130,89,1,1,14
131,86,1,1,54
132,0,0,2,197
133,1,0,2,136
134,0,0,2,195
135,1,0,2,138
136,1,0,2,177
137,4,0,2,141
138,2,0,2,191
139,1,1,2,159
140,1,1,2,179
141,3,1,2,186
142,2,1,2,167
143,8,0,2,202
144,9,0,2,137
145,7,1,2,153
146,7,1,2,194
147,7,1,2,192
148,8,1,2,154
149,10,0,2,134
150,10,0,2,185
151,14,0,2,193
152,14,1,2,134
153,13,1,2,181
154,12,1,2,168
155,19,0,2,138
156,16,0,2,132
157,24,0,2,198
158,22,0,2,203
159,23,1,2,149
160,22,1,2,160
161,20,1,2,197
162,28,0,2,150
163,26,0,2,176
164,28,0,2,201
165,26,0,2,202
166,27,0,2,180
167,26,0,2,188
168,27,0,2,151
169,26,1,2,175
170,29,1,2,146
171,28,1,2,143
172,27,1,2,152
173,27,1,2,132
174,25,1,2,196
175,26,1,2,184
176,25,1,2,183
177,25,1,2,179
178,25,1,2,173
179,26,1,2,162
180,25,1,2,156
181,26,1,2,172
182,27,1,2,173
183,26,1,2,200
184,26,1,2,174
185,32,0,2,198
186,31,0,2,140
187,31,0,2,151
188,32,0,2,169
189,32,1,2,177
190,30,1,2,145
191,35,0,2,135
192,35,0,2,187
193,38,0,2,159
194,37,0,2,154
195,35,0,2,171
196,44,0,2,136
197,44,0,2,185
198,44,0,2,144
199,40,1,2,161
200,44,1,2,190
201,43,1,2,155
202,41,1,2,141
203,42,1,2,163
204,42,1,2,163
205,46,0,2,152
206,48,0,2,139
207,49,0,2,182
208,49,0,2,161
209,46,0,2,158
210,51,0,2,193
211,52,0,2,157
212,54,1,2,195
213,54,1,2,147
214,53,1,2,175
215,57,0,2,189
216,58,0,2,158
217,56,0,2,164
218,55,0,2,156
219,58,0,2,162
220,58,0,2,146
221,59,0,2,188
222,58,1,2,200
223,57,1,2,165
224,58,1,2,142
225,55,1,2,194
226,64,0,2,157
227,63,0,2,153
228,62,0,2,182
229,61,0,2,203
230,64,0,2,148
231,61,0,2,167
232,63,0,2,172
233,61,0,2,184
234,60,0,2,192
235,60,0,2,148
236,62,0,2,165
237,62,0,2,187
238,61,1,2,171
239,60,1,2,199
240,60,1,2,168
241,61,1,2,144
242,64,1,2,169
243,60,1,2,143
244,61,1,2,160
245,63,1,2,164
246,62,1,2,135
247,67,0,2,166
248,69,0,2,142
249,68,0,2,199
250,65,0,2,166
251,74,0,2,181
252,75,1,2,190
253,75,1,2,149
254,79,1,2,140
255,79,1,2,196
256,77,1,2,178
257,75,1,2,133
258,77,1,2,174
259,81,0,2,145
260,83,1,2,183
261,81,1,2,191
262,82,1,2,170
263,82,1,2,178
264,81,1,2,180
265,81,1,2,150
266,83,1,2,147
267,80,1,2,170
268,83,1,2,155
269,87,0,2,139
270,88,0,2,133
271,87,1,2,176
272,86,1,2,201
273,89,1,2,137
274,86,1,2,186
275,86,1,2,189
276,4,0,3,228
277,1,0,3,232
278,1,0,3,221
279,0,0,3,224
280,4,1,3,226
281,3,1,3,225
282,9,0,3,217
283,5,0,3,211
284,8,0,3,217
285,9,0,3,213
286,6,0,3,235
287,9,1,3,235
288,6,1,3,236
289,10,0,3,219
290,14,0,3,222
291,12,1,3,221
292,10,1,3,212
293,15,0,3,231
294,17,0,3,216
295,19,1,3,221
296,18,1,3,216
297,22,0,3,234
298,20,0,3,220
299,27,1,3,207
300,25,1,3,220
301,28,1,3,220
302,27,1,3,233
303,31,0,3,230
304,34,0,3,232
305,30,0,3,223
306,34,1,3,204
307,30,1,3,225
308,30,1,3,237
309,35,0,3,213
310,38,0,3,212
311,38,0,3,210
312,39,1,3,214
313,38,1,3,229
314,36,1,3,204
315,35,1,3,218
316,42,0,3,236
317,43,0,3,209
318,44,0,3,219
319,41,0,3,207
320,41,1,3,222
321,44,1,3,222
322,46,1,3,235
323,47,1,3,230
324,45,1,3,215
325,47,1,3,209
326,50,0,3,215
327,53,0,3,224
328,58,0,3,230
329,58,0,3,233
330,57,0,3,223
331,57,0,3,233
332,55,0,3,204
333,58,0,3,227
334,59,0,3,205
335,56,1,3,229
336,57,1,3,219
337,55,1,3,206
338,59,1,3,226
339,56,1,3,227
340,57,1,3,225
341,63,0,3,231
342,64,0,3,206
343,64,0,3,232
344,63,0,3,210
345,61,0,3,210
346,63,0,3,211
347,62,1,3,211
348,62,1,3,223
349,69,0,3,228
350,69,0,3,224
351,66,0,3,208
352,73,0,3,214
353,71,0,3,218
354,74,1,3,217
355,71,1,3,208
356,70,1,3,227
357,72,1,3,237
358,72,1,3,216
359,74,1,3,205
360,73,1,3,218
361,74,1,3,214
362,76,0,3,231
363,77,0,3,226
364,76,0,3,212
365,79,0,3,229
366,76,0,3,209
367,78,0,3,228
368,83,0,3,215
369,83,0,3,205
370,80,0,3,234
371,82,1,3,207
372,82,1,3,236
373,84,1,3,208
374,83,1,3,237
375,83,1,3,234
376,83,1,3,206
377,87,0,3,213
378,85,0,3,0
379,3,0,4,253
380,2,0,4,249
381,0,0,4,243
382,2,0,4,245
383,1,1,4,251
384,4,1,4,250
385,6,0,4,246
386,6,1,4,244
387,14,0,4,252
388,13,1,4,243
389,18,0,4,247
390,15,1,4,254
391,17,1,4,243
392,15,1,4,253
393,25,0,4,254
394,29,0,4,247
395,28,0,4,247
396,29,0,4,255
397,33,0,4,239
398,30,1,4,251
399,31,1,4,256
400,31,1,4,245
401,34,1,4,256
402,35,0,4,256
403,37,0,4,240
404,35,0,4,249
405,38,0,4,252
406,39,1,4,249
407,36,1,4,254
408,35,1,4,247
409,38,1,4,244
410,36,1,4,241
411,38,1,4,241
412,42,0,4,252
413,42,0,4,251
414,42,0,4,241
415,40,0,4,242
416,41,1,4,249
417,43,1,4,250
418,42,1,4,250
419,45,0,4,244
420,47,1,4,245
421,48,1,4,242
422,49,1,4,248
423,50,0,4,254
424,52,0,4,242
425,50,1,4,242
426,51,1,4,240
427,59,1,4,244
428,59,1,4,238
429,60,0,4,246
430,63,0,4,239
431,62,1,4,245
432,65,0,4,246
433,68,1,4,240
434,65,1,4,248
435,69,1,4,251
436,69,1,4,256
437,67,1,4,241
438,65,1,4,255
439,68,1,4,248
440,69,1,4,255
441,73,0,4,252
442,71,1,4,240
443,73,1,4,239
444,71,1,4,248
445,74,1,4,238
446,70,1,4,255
447,70,1,4,243
448,72,1,4,253
449,78,1,4,253
450,77,1,4,238
451,76,1,4,239
452,75,1,4,246
453,80,0,4,238
454,84,1,4,250
455,82,1,4,0
456,88,0,4,0
457,1,0,5,258
458,4,1,5,259
459,7,1,5,258
460,12,0,5,260
461,10,1,5,257
462,17,0,5,262
463,15,1,5,263
464,21,0,5,260
465,24,1,5,257
466,26,0,5,259
467,27,0,5,261
468,29,1,5,262
469,33,0,5,257
470,32,1,5,258
471,35,0,5,257
472,36,0,5,263
473,38,0,5,259
474,38,1,5,263
475,37,1,5,262
476,44,0,5,260
477,41,1,5,263
478,48,1,5,261
479,53,1,5,257
480,58,0,5,261
481,56,1,5,262
482,60,1,5,260
483,67,0,5,258
484,69,1,5,259
485,68,1,5,258
486,69,1,5,262
487,67,1,5,260
488,70,0,5,263
489,75,0,5,259
490,81,0,5,261
491,83,1,5,261
