# ID,Age,Gender,HHtype,HH_ID
0,15,0,1,19
1,15,0,1,25
2,17,0,1,48
3,18,0,1,38
4,18,1,1,16
5,17,1,1,31
6,15,1,1,58
7,29,0,1,26
8,34,0,1,63
9,34,0,1,41
10,30,0,1,53
11,34,0,1,17
12,34,0,1,32
13,31,1,1,34
14,33,1,1,3
15,30,1,1,5
16,35,0,1,13
17,39,0,1,57
18,37,0,1,10
19,35,0,1,1
20,44,0,1,7
21,43,0,1,52
22,42,0,1,70
23,43,0,1,49
24,43,1,1,69
25,41,1,1,23
26,40,1,1,9
27,42,1,1,47
28,46,1,1,43
29,49,1,1,46
30,49,1,1,61
31,45,1,1,6
32,53,1,1,51
33,52,1,1,67
34,54,1,1,50
35,52,1,1,15
36,54,1,1,24
37,50,1,1,54
38,61,0,1,40
39,60,0,1,21
40,63,0,1,60
41,61,0,1,14
42,63,0,1,66
43,60,0,1,64
44,62,0,1,55
45,62,0,1,29
46,60,0,1,28
47,63,0,1,2
48,61,1,1,0
49,61,1,1,12
50,61,1,1,37
51,60,1,1,8
52,60,1,1,35
53,61,1,1,33
54,60,1,1,62
55,64,1,1,65
56,64,1,1,59
57,60,1,1,22
58,62,1,1,56
59,72,1,1,36
60,70,1,1,4
61,71,1,1,27
62,74,1,1,68
63,74,1,1,30
64,74,1,1,11
65,71,1,1,44
66,81,0,1,20
67,80,0,1,42
68,86,1,1,39
69,89,1,1,18
70,89,1,1,45
71,8,1,2,104
72,6,1,2,114
73,7,1,2,101
74,5,1,2,117
75,6,1,2,96
76,9,1,2,91
77,7,1,2,75
78,12,0,2,79
79,14,0,2,116
80,10,0,2,108
81,14,1,2,100
82,13,1,2,97
83,17,0,2,72
84,16,0,2,103
85,17,1,2,73
86,15,1,2,115
87,18,1,2,107
88,19,1,2,95
89,17,1,2,81
90,20,0,2,110
91,24,0,2,86
92,22,0,2,95
93,20,1,2,113
94,24,1,2,86
95,22,1,2,75
96,21,1,2,98
97,24,1,2,78
98,28,0,2,108
99,28,1,2,106
100,29,1,2,102
101,26,1,2,111
102,32,0,2,114
103,34,0,2,101
104,31,0,2,100
105,32,1,2,74
106,31,1,2,117
107,33,1,2,106
108,30,1,2,97
109,31,1,2,112
110,39,1,2,74
111,38,1,2,84
112,38,1,2,110
113,44,0,2,84
114,41,0,2,72
115,41,0,2,76
116,43,1,2,77
117,44,1,2,77
118,46,1,2,80
119,47,1,2,113
120,45,1,2,76
121,47,1,2,90
122,46,1,2,80
123,46,1,2,87
124,50,0,2,116
125,50,0,2,90
126,54,0,2,81
127,54,0,2,98
128,53,0,2,79
129,51,0,2,73
130,54,0,2,104
131,50,0,2,109
132,50,0,2,85
133,51,1,2,99
134,55,1,2,103
135,57,1,2,99
136,57,1,2,107
137,55,1,2,109
138,55,1,2,89
139,59,1,2,96
140,65,0,2,85
141,68,0,2,111
142,65,0,2,88
143,67,0,2,115
144,65,0,2,71
145,73,0,2,78
146,71,0,2,88
147,74,1,2,91
148,73,1,2,94
149,73,1,2,93
150,75,0,2,89
151,78,0,2,92
152,78,0,2,105
153,77,0,2,105
154,81,0,2,83
155,81,0,2,82
156,82,1,2,94
157,83,1,2,82
158,82,1,2,112
159,81,1,2,83
160,82,1,2,93
161,82,1,2,87
162,82,1,2,102
163,88,1,2,71
164,87,1,2,92
165,0,0,3,135
166,0,0,3,126
167,3,1,3,137
168,3,1,3,131
169,1,1,3,133
170,5,1,3,136
171,6,1,3,124
172,5,1,3,138
173,25,0,3,130
174,32,0,3,141
175,30,0,3,138
176,32,0,3,122
177,31,1,3,144
178,36,0,3,130
179,38,0,3,141
180,36,0,3,127
181,39,1,3,132
182,35,1,3,126
183,39,1,3,127
184,38,1,3,120
185,38,1,3,118
186,42,0,3,130
187,41,1,3,123
188,44,1,3,144
189,44,1,3,137
190,48,0,3,124
191,49,0,3,140
192,48,0,3,128
193,49,0,3,129
194,45,0,3,123
195,49,0,3,134
196,46,0,3,125
197,48,0,3,129
198,48,0,3,128
199,48,1,3,136
200,49,1,3,131
201,46,1,3,143
202,51,0,3,131
203,50,0,3,133
204,54,0,3,129
205,52,0,3,142
206,51,0,3,121
207,56,1,3,143
208,55,1,3,139
209,55,1,3,139
210,58,1,3,125
211,62,0,3,139
212,60,0,3,132
213,61,0,3,142
214,61,1,3,141
215,62,1,3,119
216,64,1,3,136
217,63,1,3,145
218,65,0,3,145
219,65,0,3,127
220,65,0,3,121
221,66,0,3,138
222,66,0,3,140
223,67,1,3,120
224,67,1,3,123
225,65,1,3,134
226,68,1,3,135
227,66,1,3,144
228,71,0,3,121
229,78,0,3,125
230,77,0,3,137
231,76,0,3,119
232,79,1,3,126
233,76,1,3,118
234,77,1,3,135
235,75,1,3,134
236,79,1,3,118
237,76,1,3,128
238,77,1,3,122
239,75,1,3,124
