# ID,Age,Gender,HHtype,HH_ID
0,15,0,1,94
1,18,0,1,57
2,17,1,1,83
3,15,1,1,109
4,19,1,1,56
5,16,1,1,112
6,16,1,1,75
7,17,1,1,62
8,16,1,1,151
9,19,1,1,133
10,15,1,1,106
11,16,1,1,55
12,18,1,1,42
13,23,0,1,150
14,22,0,1,117
15,20,0,1,26
16,25,0,1,16
17,27,0,1,17
18,28,0,1,156
19,25,0,1,71
20,26,0,1,70
21,27,0,1,63
22,28,0,1,18
23,26,1,1,27
24,29,1,1,119
25,25,1,1,116
26,29,1,1,92
27,29,1,1,100
28,28,1,1,108
29,28,1,1,8
30,25,1,1,84
31,26,1,1,82
32,28,1,1,120
33,26,1,1,34
34,28,1,1,65
35,27,1,1,6
36,25,1,1,3
37,30,1,1,36
38,30,1,1,125
39,30,1,1,29
40,31,1,1,130
41,30,1,1,143
42,35,0,1,38
43,38,0,1,153
44,38,0,1,123
45,36,0,1,149
46,35,0,1,52
47,37,0,1,66
48,38,0,1,142
49,37,0,1,19
50,37,0,1,14
51,36,1,1,136
52,37,1,1,21
53,38,1,1,61
54,35,1,1,7
55,38,1,1,67
56,39,1,1,20
57,38,1,1,12
58,35,1,1,115
59,35,1,1,129
60,38,1,1,48
61,42,1,1,107
62,41,1,1,15
63,44,1,1,127
64,41,1,1,11
65,49,0,1,154
66,48,0,1,68
67,47,0,1,102
68,46,0,1,99
69,45,1,1,10
70,49,1,1,23
71,47,1,1,138
72,47,1,1,28
73,46,1,1,128
74,48,1,1,43
75,50,1,1,40
76,53,1,1,53
77,51,1,1,58
78,51,1,1,139
79,53,1,1,157
80,53,1,1,31
81,59,0,1,41
82,58,0,1,39
83,59,0,1,145
84,61,0,1,51
85,62,0,1,64
86,61,1,1,87
87,60,1,1,131
88,60,1,1,81
89,60,1,1,1
90,64,1,1,95
91,60,1,1,47
92,61,1,1,140
93,62,1,1,158
94,64,1,1,45
95,63,1,1,114
96,64,1,1,159
97,63,1,1,105
98,60,1,1,88
99,62,1,1,146
100,64,1,1,98
101,66,0,1,118
102,65,0,1,33
103,67,0,1,132
104,65,0,1,134
105,66,0,1,124
106,68,0,1,59
107,65,0,1,9
108,65,0,1,13
109,65,0,1,69
110,65,0,1,101
111,69,0,1,89
112,69,1,1,50
113,66,1,1,5
114,68,1,1,121
115,67,1,1,76
116,66,1,1,91
117,65,1,1,60
118,66,1,1,97
119,74,0,1,77
120,72,0,1,122
121,74,0,1,110
122,70,0,1,49
123,73,0,1,72
124,74,0,1,141
125,70,0,1,147
126,72,1,1,24
127,73,1,1,93
128,74,1,1,37
129,71,1,1,32
130,71,1,1,54
131,70,1,1,78
132,74,1,1,74
133,74,1,1,85
134,71,1,1,2
135,71,1,1,0
136,79,1,1,22
137,77,1,1,137
138,77,1,1,152
139,75,1,1,44
140,75,1,1,111
141,78,1,1,96
142,76,1,1,73
143,78,1,1,103
144,78,1,1,46
145,79,1,1,80
146,77,1,1,104
147,79,1,1,86
148,79,1,1,90
149,78,1,1,144
150,83,0,1,35
151,80,0,1,135
152,82,0,1,155
153,82,1,1,25
154,80,1,1,30
155,80,1,1,113
156,82,1,1,126
157,84,1,1,79
158,84,1,1,148
159,83,1,1,4
160,3,0,2,193
161,4,0,2,162
162,2,0,2,192
163,2,1,2,188
164,3,1,2,194
165,9,0,2,192
166,7,0,2,162
167,9,0,2,182
168,7,1,2,199
169,5,1,2,169
170,6,1,2,168
171,13,0,2,204
172,13,0,2,202
173,13,0,2,190
174,10,0,2,171
175,11,1,2,195
176,12,1,2,190
177,10,1,2,161
178,16,0,2,200
179,19,0,2,178
180,15,1,2,173
181,16,1,2,181
182,17,1,2,209
183,19,1,2,174
184,15,1,2,165
185,15,1,2,175
186,15,1,2,205
187,19,1,2,160
188,19,1,2,205
189,22,0,2,201
190,22,1,2,198
191,24,1,2,208
192,24,1,2,176
193,24,1,2,168
194,23,1,2,180
195,20,1,2,184
196,24,1,2,166
197,24,1,2,160
198,21,1,2,189
199,21,1,2,203
200,23,1,2,170
201,27,0,2,200
202,29,0,2,187
203,25,0,2,197
204,33,0,2,194
205,31,0,2,196
206,31,1,2,191
207,34,1,2,188
208,33,1,2,195
209,30,1,2,193
210,32,1,2,167
