# ID,Age,Gender,HHtype,HH_ID
0,18,0,1,191
1,16,0,1,158
2,19,0,1,26
3,16,0,1,285
4,19,0,1,529
5,17,0,1,510
6,19,0,1,167
7,18,0,1,306
8,15,0,1,499
9,16,0,1,111
10,17,0,1,393
11,17,0,1,175
12,19,0,1,322
13,19,1,1,502
14,17,1,1,62
15,17,1,1,341
16,18,1,1,433
17,18,1,1,38
18,19,1,1,509
19,17,1,1,171
20,18,1,1,46
21,15,1,1,173
22,17,1,1,253
23,19,1,1,201
24,21,0,1,288
25,23,0,1,300
26,21,0,1,83
27,24,0,1,517
28,24,0,1,331
29,20,0,1,363
30,24,0,1,467
31,21,0,1,280
32,20,0,1,329
33,24,0,1,41
34,24,0,1,206
35,23,0,1,150
36,22,0,1,75
37,21,0,1,286
38,20,0,1,94
39,21,0,1,238
40,23,0,1,114
41,20,0,1,374
42,20,0,1,364
43,21,0,1,407
44,22,1,1,543
45,22,1,1,235
46,23,1,1,225
47,21,1,1,239
48,20,1,1,96
49,23,1,1,386
50,22,1,1,292
51,23,1,1,268
52,23,1,1,189
53,20,1,1,477
54,21,1,1,45
55,20,1,1,157
56,23,1,1,281
57,24,1,1,348
58,22,1,1,399
59,21,1,1,106
60,23,1,1,121
61,22,1,1,184
62,23,1,1,490
63,23,1,1,8
64,24,1,1,488
65,28,0,1,109
66,28,0,1,31
67,27,0,1,270
68,25,0,1,190
69,26,0,1,369
70,26,0,1,315
71,29,0,1,68
72,27,0,1,234
73,25,0,1,500
74,29,0,1,489
75,26,0,1,456
76,26,0,1,223
77,25,0,1,203
78,28,0,1,63
79,27,0,1,17
80,27,0,1,205
81,25,0,1,305
82,29,0,1,446
83,29,0,1,405
84,25,0,1,147
85,26,0,1,351
86,25,0,1,425
87,29,0,1,267
88,27,0,1,438
89,25,0,1,154
90,26,1,1,326
91,25,1,1,441
92,25,1,1,21
93,29,1,1,413
94,26,1,1,152
95,28,1,1,356
96,26,1,1,249
97,27,1,1,457
98,28,1,1,124
99,27,1,1,186
100,25,1,1,284
101,25,1,1,213
102,28,1,1,52
103,26,1,1,208
104,28,1,1,299
105,27,1,1,126
106,26,1,1,271
107,28,1,1,359
108,25,1,1,28
109,29,1,1,211
110,25,1,1,468
111,25,1,1,432
112,29,1,1,194
113,26,1,1,95
114,25,1,1,541
115,26,1,1,381
116,27,1,1,421
117,32,0,1,373
118,30,0,1,57
119,32,0,1,82
120,34,0,1,137
121,34,0,1,485
122,32,0,1,100
123,34,0,1,375
124,32,0,1,20
125,31,0,1,224
126,34,0,1,507
127,32,0,1,303
128,34,0,1,321
129,33,0,1,287
130,31,0,1,9
131,34,0,1,384
132,32,0,1,455
133,32,0,1,161
134,33,0,1,44
135,30,0,1,445
136,32,0,1,25
137,32,0,1,353
138,34,0,1,108
139,32,1,1,522
140,34,1,1,544
141,32,1,1,471
142,30,1,1,383
143,32,1,1,494
144,30,1,1,214
145,34,1,1,127
146,31,1,1,330
147,34,1,1,141
148,32,1,1,492
149,32,1,1,316
150,32,1,1,265
151,30,1,1,302
152,31,1,1,134
153,30,1,1,443
154,37,0,1,391
155,35,0,1,207
156,37,0,1,156
157,39,0,1,256
158,35,0,1,469
159,37,0,1,493
160,36,0,1,366
161,35,0,1,245
162,38,0,1,232
163,36,0,1,355
164,36,0,1,323
165,38,0,1,97
166,35,0,1,153
167,39,0,1,403
168,37,0,1,257
169,39,0,1,254
170,38,0,1,227
171,36,0,1,266
172,35,0,1,3
173,37,0,1,358
174,38,0,1,237
175,35,0,1,511
176,36,0,1,188
177,35,0,1,357
178,37,1,1,387
179,37,1,1,149
180,37,1,1,371
181,37,1,1,264
182,37,1,1,461
183,37,1,1,180
184,37,1,1,503
185,38,1,1,170
186,37,1,1,349
187,38,1,1,298
188,35,1,1,275
189,39,1,1,424
190,37,1,1,497
191,35,1,1,200
192,37,1,1,155
193,38,1,1,472
194,38,1,1,483
195,35,1,1,181
196,37,1,1,278
197,39,1,1,92
198,37,1,1,39
199,39,1,1,426
200,38,1,1,66
201,36,1,1,185
202,35,1,1,400
203,36,1,1,90
204,36,1,1,244
205,35,1,1,80
206,35,1,1,104
207,39,1,1,415
208,36,1,1,340
209,36,1,1,478
210,35,1,1,118
211,39,1,1,220
212,38,1,1,295
213,35,1,1,202
214,43,0,1,338
215,40,0,1,440
216,42,0,1,33
217,44,0,1,54
218,42,0,1,226
219,43,0,1,260
220,41,0,1,140
221,43,0,1,377
222,43,0,1,523
223,40,0,1,416
224,43,0,1,434
225,41,0,1,360
226,43,0,1,30
227,40,0,1,310
228,42,0,1,53
229,40,0,1,1
230,43,0,1,168
231,41,0,1,165
232,43,0,1,24
233,42,0,1,350
234,41,0,1,376
235,41,0,1,120
236,43,1,1,378
237,41,1,1,309
238,43,1,1,481
239,40,1,1,538
240,40,1,1,308
241,44,1,1,297
242,42,1,1,520
243,42,1,1,526
244,42,1,1,107
245,41,1,1,36
246,41,1,1,372
247,43,1,1,116
248,41,1,1,452
249,40,1,1,128
250,44,1,1,230
251,41,1,1,533
252,42,1,1,74
253,43,1,1,496
254,42,1,1,439
255,44,1,1,69
256,40,1,1,192
257,41,1,1,312
