# ID,Age,Gender,HHtype,HH_ID
0,19,1,1,52
1,20,0,1,25
2,24,0,1,90
3,22,0,1,81
4,22,1,1,83
5,20,1,1,5
6,21,1,1,67
7,24,1,1,41
8,28,0,1,27
9,29,0,1,94
10,29,0,1,59
11,26,1,1,101
12,30,0,1,42
13,34,1,1,31
14,31,1,1,32
15,31,1,1,68
16,30,1,1,71
17,35,0,1,1
18,35,0,1,64
19,38,0,1,61
20,36,0,1,88
21,39,0,1,47
22,37,0,1,82
23,36,1,1,20
24,35,1,1,46
25,35,1,1,92
26,39,1,1,51
27,39,1,1,16
28,43,0,1,76
29,44,0,1,15
30,41,0,1,35
31,41,0,1,9
32,43,0,1,38
33,44,0,1,6
34,40,0,1,30
35,48,0,1,56
36,48,0,1,40
37,46,0,1,36
38,48,1,1,78
39,48,1,1,75
40,47,1,1,34
41,45,1,1,21
42,51,0,1,77
43,51,0,1,62
44,53,0,1,95
45,51,0,1,18
46,54,0,1,39
47,50,1,1,29
48,53,1,1,14
49,59,0,1,24
50,57,0,1,97
51,55,0,1,66
52,57,1,1,3
53,59,1,1,86
54,59,1,1,12
55,58,1,1,87
56,56,1,1,93
57,56,1,1,26
58,63,0,1,17
59,64,0,1,54
60,63,0,1,89
61,61,0,1,13
62,62,1,1,7
63,63,1,1,99
64,61,1,1,91
65,62,1,1,63
66,62,1,1,44
67,68,0,1,58
68,67,0,1,84
69,69,0,1,23
70,65,0,1,65
71,65,0,1,57
72,66,1,1,53
73,65,1,1,74
74,67,1,1,28
75,67,1,1,55
76,68,1,1,33
77,68,1,1,8
78,67,1,1,50
79,65,1,1,0
80,69,1,1,4
81,68,1,1,2
82,73,0,1,72
83,70,0,1,60
84,72,1,1,96
85,72,1,1,45
86,71,1,1,70
87,72,1,1,100
88,78,0,1,98
89,79,1,1,80
90,77,1,1,85
91,77,1,1,48
92,76,1,1,10
93,84,0,1,11
94,82,0,1,19
95,84,1,1,22
96,84,1,1,37
97,83,1,1,79
98,84,1,1,73
99,86,0,1,43
100,85,1,1,69
101,85,1,1,49
102,2,0,2,175
103,0,0,2,146
104,0,0,2,136
105,2,0,2,123
106,0,0,2,165
107,3,0,2,133
108,1,1,2,178
109,3,1,2,170
110,2,1,2,109
111,0,1,2,141
112,0,1,2,114
113,7,0,2,153
114,5,0,2,160
115,7,0,2,177
116,8,0,2,117
117,7,0,2,115
118,7,1,2,148
119,8,1,2,171
120,9,1,2,127
121,9,1,2,105
122,7,1,2,155
123,14,0,2,123
124,13,0,2,174
125,12,0,2,172
126,12,1,2,139
127,14,1,2,172
128,14,1,2,160
129,10,1,2,111
130,11,1,2,171
131,11,1,2,135
132,13,1,2,121
133,16,0,2,109
134,16,0,2,162
135,18,0,2,145
136,23,0,2,163
137,21,1,2,156
138,24,1,2,119
139,20,1,2,131
140,25,0,2,143
141,27,0,2,149
142,27,1,2,176
143,30,0,2,148
144,34,1,2,106
145,31,1,2,105
146,30,1,2,144
147,31,1,2,124
148,32,1,2,169
149,32,1,2,132
150,31,1,2,107
151,30,1,2,173
152,31,1,2,129
153,37,0,2,128
154,39,0,2,152
155,39,0,2,159
156,38,0,2,156
157,35,0,2,161
158,38,0,2,115
159,37,0,2,102
160,38,1,2,146
161,35,1,2,121
162,35,1,2,174
163,39,1,2,167
164,39,1,2,143
165,38,1,2,166
166,36,1,2,125
167,35,1,2,154
168,44,0,2,124
169,44,0,2,127
170,42,0,2,155
171,41,0,2,177
172,42,0,2,107
173,40,1,2,166
174,44,1,2,138
175,42,1,2,164
176,41,1,2,141
177,42,1,2,118
178,43,1,2,159
179,43,1,2,153
180,42,1,2,173
181,40,1,2,113
182,46,0,2,122
183,47,0,2,128
184,48,0,2,122
185,48,0,2,125
186,45,0,2,102
187,48,0,2,167
188,48,0,2,103
189,46,1,2,104
190,46,1,2,145
191,48,1,2,164
192,46,1,2,175
193,46,1,2,178
194,46,1,2,179
195,46,1,2,165
196,47,1,2,116
197,47,1,2,163
198,48,1,2,111
199,48,1,2,157
200,48,1,2,110
201,47,1,2,149
202,47,1,2,135
203,49,1,2,134
204,45,1,2,170
205,48,1,2,104
206,49,1,2,136
207,45,1,2,113
208,53,0,2,120
209,51,0,2,158
210,50,1,2,131
211,54,1,2,116
212,50,1,2,161
213,54,1,2,169
214,54,1,2,126
215,54,1,2,108
216,50,1,2,142
217,55,0,2,137
218,58,0,2,179
219,57,1,2,140
220,59,1,2,132
221,57,1,2,126
222,59,1,2,134
223,63,0,2,120
224,63,0,2,162
225,60,1,2,152
226,64,1,2,151
227,64,1,2,154
228,62,1,2,119
229,68,0,2,110
230,66,0,2,140
231,68,0,2,108
232,69,0,2,129
233,66,1,2,144
234,69,1,2,157
235,65,1,2,150
236,69,1,2,137
237,69,1,2,168
238,69,1,2,176
239,67,1,2,117
240,68,1,2,130
241,72,0,2,139
242,70,0,2,147
243,73,0,2,147
244,72,0,2,150
245,74,1,2,112
246,70,1,2,112
247,72,1,2,103
248,79,0,2,130
249,76,1,2,151
250,81,0,2,168
251,81,0,2,158
252,83,1,2,106
253,84,1,2,118
254,84,1,2,138
255,82,1,2,114
256,85,0,2,142
257,89,1,2,133
258,2,0,3,182
259,2,0,3,220
260,3,0,3,198
261,0,1,3,218
262,0,1,3,202
263,0,1,3,198
264,6,0,3,207
265,5,0,3,186
266,8,0,3,203
267,9,1,3,193
268,9,1,3,213
269,9,1,3,198
270,6,1,3,212
271,11,0,3,194
272,11,0,3,223
273,10,0,3,180
274,12,1,3,184
275,14,1,3,205
276,14,1,3,187
277,12,1,3,215
278,10,1,3,223
279,12,1,3,209
280,15,0,3,185
281,17,0,3,189
282,19,0,3,195
283,17,0,3,188
284,17,1,3,220
285,16,1,3,181
286,18,1,3,186
287,19,1,3,214
288,21,0,3,189
289,23,1,3,196
290,24,1,3,186
291,22,1,3,199
292,26,1,3,207
293,34,0,3,192
294,33,0,3,205
295,33,1,3,208
296,30,1,3,200
297,30,1,3,199
298,30,1,3,182
299,33,1,3,214
300,30,1,3,180
301,33,1,3,212
302,33,1,3,196
303,35,0,3,190
304,39,0,3,203
305,36,1,3,180
306,36,1,3,209
307,38,1,3,221
308,44,0,3,216
309,41,0,3,187
310,40,0,3,190
311,43,0,3,200
312,44,1,3,181
313,43,1,3,210
314,43,1,3,203
315,42,1,3,197
316,41,1,3,219
317,44,1,3,185
318,43,1,3,183
319,40,1,3,191
320,42,1,3,184
321,40,1,3,206
322,43,1,3,192
323,42,1,3,182
324,44,1,3,193
325,44,1,3,222
326,43,1,3,221
327,47,0,3,219
328,48,0,3,206
329,46,0,3,202
330,47,0,3,197
331,47,0,3,210
332,47,0,3,201
333,45,0,3,205
334,49,0,3,217
335,49,0,3,201
336,49,1,3,208
337,46,1,3,223
338,46,1,3,211
339,52,0,3,200
340,53,0,3,190
341,54,0,3,218
342,53,0,3,217
343,51,0,3,189
344,50,0,3,199
345,51,1,3,194
346,50,1,3,204
347,51,1,3,207
348,54,1,3,211
349,59,0,3,195
350,55,0,3,181
351,57,0,3,193
352,58,0,3,216
353,59,0,3,206
354,57,0,3,195
355,58,0,3,192
356,57,0,3,202
357,58,0,3,208
358,56,0,3,213
359,57,0,3,222
360,58,0,3,217
361,57,1,3,183
362,56,1,3,191
363,55,1,3,188
364,61,0,3,215
365,61,0,3,222
366,68,0,3,216
367,67,0,3,204
368,69,0,3,185
369,65,0,3,220
370,66,0,3,218
371,68,0,3,187
372,68,1,3,219
373,67,1,3,183
374,69,1,3,215
375,69,1,3,210
376,69,1,3,197
377,71,0,3,211
378,72,1,3,188
379,74,1,3,196
380,77,0,3,201
381,79,1,3,212
382,78,1,3,194
383,79,1,3,191
384,81,0,3,204
385,80,1,3,221
386,82,1,3,213
387,83,1,3,209
388,85,0,3,184
389,89,1,3,214
390,86,1,3,0
391,3,0,4,229
392,2,0,4,243
393,2,0,4,230
394,0,0,4,238
