# ID,HH_type,SubMeshCode, building_code
0,1,62,34
1,1,62,48
2,1,62,18
3,1,62,49
4,1,62,20
5,1,62,49
6,1,62,78
7,1,62,25
8,1,62,9
9,1,62,16
10,1,62,76
11,1,62,76
12,1,62,48
13,1,62,12
14,1,62,53
15,1,62,58
16,1,62,49
17,1,62,53
18,1,62,50
19,1,62,17
20,1,62,68
21,1,62,48
22,1,62,76
23,1,62,63
24,1,62,53
25,1,62,76
26,1,62,40
27,1,62,50
28,1,62,76
29,1,62,23
30,1,62,56
31,1,62,59
32,1,62,77
33,1,62,49
34,1,62,28
35,1,62,68
36,1,62,5
37,1,62,49
38,1,62,15
39,1,62,49
40,1,62,70
41,1,62,56
42,1,62,49
43,1,62,49
44,1,62,40
45,1,62,20
46,1,62,70
47,1,62,6
48,1,62,49
49,1,62,1
50,1,62,20
51,1,62,49
52,1,62,49
53,1,62,72
54,1,62,16
55,1,62,61
56,1,62,48
57,1,62,29
58,1,62,76
59,1,62,48
60,1,62,9
61,1,62,49
62,1,62,2
63,1,62,19
64,1,62,49
65,1,62,32
66,1,62,21
67,1,62,5
68,1,62,63
69,1,62,62
70,1,62,35
71,1,62,56
72,1,62,33
73,1,62,48
74,1,62,49
75,1,62,70
76,1,62,37
77,1,62,76
78,1,62,41
79,1,62,67
80,1,62,64
81,1,62,59
82,1,62,70
83,1,62,51
84,1,62,5
85,1,62,58
86,1,62,74
87,1,62,50
88,1,62,68
89,1,62,75
90,1,62,49
91,1,62,2
92,1,62,56
93,1,62,54
94,1,62,50
95,1,62,40
96,1,62,53
97,1,62,74
98,1,62,2
99,1,62,56
100,1,62,16
101,1,62,49
102,1,62,52
103,1,62,49
104,1,62,30
105,1,62,40
106,1,62,48
107,1,62,2
108,1,62,31
109,1,62,61
110,1,62,48
111,1,62,39
112,1,62,49
113,1,62,16
114,1,62,49
115,1,62,58
116,1,62,57
117,1,62,36
118,1,62,7
119,1,62,56
120,1,62,57
121,1,62,67
122,1,62,57
123,1,62,53
124,1,62,61
125,1,62,29
126,1,62,11
127,1,62,32
128,1,62,69
129,1,62,3
130,1,62,8
131,1,62,12
132,1,62,56
133,1,62,34
134,1,62,49
135,1,62,70
136,1,62,38
137,1,62,2
138,1,62,20
139,1,62,40
140,1,62,2
141,1,62,42
142,1,62,24
143,1,62,52
144,1,62,74
145,1,62,46
146,1,62,33
147,1,62,48
148,1,62,35
149,1,62,76
150,1,62,22
151,1,62,16
152,1,62,70
153,1,62,50
154,1,62,39
155,1,62,62
156,1,62,32
157,1,62,35
158,1,62,39
159,1,62,76
160,1,62,39
161,1,62,30
162,1,62,13
163,1,62,16
164,1,62,53
165,1,62,74
166,1,62,17
167,1,62,60
168,1,62,56
169,1,62,74
170,1,62,46
171,1,62,76
172,1,62,35
173,1,62,61
174,1,62,48
175,1,62,24
176,1,62,37
177,1,62,68
178,1,62,3
179,1,62,48
180,1,62,71
181,1,62,27
182,1,62,35
183,1,62,41
184,1,62,53
185,1,62,39
186,1,62,21
187,1,62,20
188,1,62,48
189,1,62,74
190,1,62,48
191,1,62,40
192,1,62,11
193,1,62,49
194,1,62,74
195,1,62,31
196,1,62,16
197,1,62,48
198,1,62,48
199,1,62,75
200,1,62,16
201,1,62,76
202,1,62,66
203,1,62,16
204,1,62,49
205,1,62,44
206,1,62,14
207,1,62,20
208,1,62,70
209,1,62,16
210,1,62,49
211,1,62,2
212,1,62,15
213,1,62,75
214,1,62,70
215,1,62,50
216,1,62,76
217,1,62,36
218,1,62,12
219,1,62,53
220,1,62,8
221,1,62,32
222,1,62,71
223,1,62,48
224,1,62,20
225,1,62,30
226,1,62,62
227,1,62,47
228,1,62,20
229,1,62,48
230,1,62,49
231,1,62,49
232,1,62,51
233,1,62,48
234,1,62,55
235,1,62,68
236,1,62,22
237,1,62,33
238,1,62,32
239,1,62,63
240,1,62,39
241,1,62,26
242,1,62,48
243,1,62,49
244,1,62,20
245,1,62,56
246,1,62,45
247,1,62,32
248,1,62,35
249,1,62,18
250,1,62,49
251,1,62,29
252,1,62,57
253,1,62,73
254,1,62,38
255,1,62,76
256,1,62,16
257,1,62,31
258,1,62,3
259,1,62,57
260,1,62,29
261,1,62,31
262,1,62,57
263,1,62,76
264,1,62,20
265,1,62,15
266,1,62,49
267,2,62,13
268,2,62,76
269,2,62,32
270,2,62,50
271,2,62,76
272,2,62,40
273,2,62,38
274,2,62,66
275,2,62,29
276,2,62,76
