# ID,HH_type,SubMeshCode, building_code
0,1,236,10
1,1,236,13
2,1,236,13
3,1,236,10
4,1,236,7
5,1,236,13
6,1,236,2
7,1,236,13
8,1,236,5
9,1,236,10
10,1,236,5
11,1,236,12
12,1,236,13
13,1,236,13
14,1,236,11
15,1,236,9
16,1,236,3
17,1,236,5
18,1,236,10
19,1,236,13
20,1,236,13
21,1,236,10
22,1,236,7
23,1,236,10
24,1,236,3
25,1,236,13
26,1,236,3
27,1,236,4
28,1,236,7
29,1,236,10
30,1,236,8
31,1,236,13
32,1,236,2
33,1,236,11
34,1,236,4
35,1,236,2
36,1,236,13
37,1,236,5
38,1,236,10
39,1,236,12
40,1,236,4
41,1,236,13
42,1,236,6
43,1,236,8
44,1,236,6
45,1,236,13
46,1,236,13
47,1,236,6
48,1,236,13
49,1,236,2
50,1,236,10
51,1,236,7
52,1,236,10
53,1,236,2
54,1,236,5
55,1,236,13
56,1,236,13
57,1,236,12
58,1,236,13
59,1,236,9
60,1,236,6
61,1,236,10
62,1,236,2
63,1,236,2
64,1,236,6
65,1,236,13
66,1,236,5
67,1,236,4
68,1,236,13
69,1,236,13
70,1,236,13
71,1,236,13
72,1,236,6
73,1,236,13
74,1,236,6
75,1,236,12
76,1,236,9
77,1,236,7
78,1,236,3
79,1,236,13
80,1,236,13
81,1,236,13
82,1,236,6
83,1,236,13
84,1,236,13
85,1,236,10
86,1,236,5
87,1,236,13
88,1,236,13
89,1,236,10
90,1,236,13
91,1,236,7
92,1,236,13
93,1,236,11
94,1,236,10
95,1,236,7
96,1,236,5
97,1,236,10
98,1,236,13
99,1,236,7
100,1,236,13
101,1,236,13
102,1,236,10
103,1,236,12
104,1,236,13
105,1,236,6
106,1,236,3
107,1,236,13
108,1,236,13
109,1,236,3
110,1,236,9
111,1,236,5
112,1,236,13
113,1,236,10
114,1,236,13
115,1,236,5
116,1,236,11
117,1,236,13
118,1,236,10
119,1,236,10
120,1,236,2
121,1,236,2
122,1,236,13
123,1,236,5
124,1,236,10
125,1,236,13
126,1,236,13
127,1,236,10
128,1,236,5
129,1,236,2
130,1,236,3
131,1,236,13
132,1,236,10
133,1,236,10
134,1,236,2
135,1,236,13
136,1,236,13
137,1,236,13
138,1,236,13
139,1,236,13
140,1,236,13
141,1,236,13
142,1,236,10
143,1,236,13
144,1,236,13
145,1,236,8
146,1,236,5
147,1,236,10
148,1,236,9
149,1,236,13
150,1,236,5
151,1,236,3
152,1,236,6
153,1,236,2
154,1,236,13
155,1,236,10
156,1,236,13
157,1,236,13
158,1,236,6
159,1,236,13
160,1,236,2
161,1,236,3
162,1,236,13
163,1,236,13
164,1,236,3
165,1,236,8
166,1,236,13
167,1,236,13
168,1,236,10
169,1,236,13
170,1,236,3
171,1,236,13
172,1,236,3
173,1,236,13
174,1,236,2
175,1,236,6
176,1,236,5
177,1,236,13
178,1,236,13
179,1,236,13
180,1,236,7
181,1,236,4
182,1,236,13
183,1,236,10
184,1,236,10
185,1,236,10
186,1,236,13
187,2,236,13
188,2,236,13
189,2,236,3
190,2,236,10
191,2,236,13
192,2,236,10
193,2,236,5
194,2,236,13
195,2,236,2
196,2,236,13
197,2,236,13
198,2,236,13
199,2,236,10
200,2,236,8
201,2,236,10
202,2,236,13
203,2,236,3
204,2,236,5
205,2,236,13
206,2,236,10
207,2,236,10
208,2,236,10
209,2,236,7
210,2,236,10
211,2,236,2
212,2,236,13
213,2,236,13
214,2,236,8
215,2,236,13
216,2,236,13
217,2,236,5
218,2,236,10
219,2,236,8
220,2,236,2
221,2,236,2
222,2,236,8
223,2,236,3
224,2,236,7
225,2,236,6
226,2,236,10
227,2,236,13
228,2,236,13
229,2,236,13
230,2,236,10
231,2,236,5
232,2,236,7
233,2,236,10
234,2,236,3
235,2,236,5
236,2,236,13
237,2,236,9
238,2,236,10
239,2,236,9
240,2,236,3
241,2,236,10
242,2,236,3
243,2,236,6
244,2,236,9
245,2,236,3
246,2,236,10
247,2,236,10
248,2,236,10
249,2,236,6
250,2,236,2
251,2,236,6
252,2,236,13
253,2,236,5
254,2,236,13
255,2,236,2
256,2,236,11
257,2,236,10
258,2,236,13
259,2,236,3
260,2,236,4
261,2,236,4
262,2,236,5
263,2,236,7
264,2,236,3
265,2,236,5
266,2,236,13
267,2,236,2
268,2,236,6
269,2,236,3
270,2,236,10
271,2,236,8
272,2,236,5
273,2,236,8
274,2,236,10
275,2,236,10
276,2,236,13
277,2,236,5
278,2,236,10
279,2,236,6
280,2,236,5
281,2,236,8
282,2,236,3
283,2,236,13
284,2,236,6
285,2,236,10
286,2,236,7
287,2,236,10
288,2,236,13
289,2,236,10
290,2,236,12
291,2,236,10
292,2,236,10
293,2,236,12
294,2,236,13
295,2,236,13
