# ID,HH_type,SubMeshCode, building_code
0,1,177,32
1,1,177,174
2,1,177,182
3,1,177,242
4,1,177,150
5,1,177,108
6,1,177,95
7,1,177,101
8,1,177,252
9,1,177,154
10,1,177,78
11,1,177,120
12,1,177,275
13,1,177,23
14,1,177,99
15,1,177,270
16,1,177,2
17,1,177,170
18,1,177,252
19,1,177,239
20,1,177,238
21,1,177,143
22,1,177,85
23,1,177,273
24,1,177,113
25,1,177,12
26,1,177,23
27,1,177,232
28,1,177,224
29,1,177,70
30,1,177,157
31,1,177,199
32,1,177,105
33,1,177,97
34,1,177,257
35,1,177,50
36,1,177,58
37,1,177,192
38,1,177,197
39,1,177,23
40,1,177,23
41,1,177,164
42,1,177,84
43,1,177,119
44,1,177,132
45,1,177,186
46,1,177,124
47,1,177,23
48,1,177,231
49,1,177,77
50,1,177,16
51,1,177,176
52,1,177,260
53,1,177,23
54,1,177,150
55,1,177,195
56,1,177,251
57,1,177,153
58,1,177,68
59,1,177,268
60,1,177,137
61,1,177,191
62,1,177,143
63,1,177,71
64,1,177,19
65,1,177,237
66,1,177,191
67,1,177,250
68,1,177,56
69,1,177,46
70,1,177,49
71,1,177,135
72,1,177,194
73,1,177,217
74,1,177,196
75,1,177,32
76,1,177,8
77,1,177,23
78,1,177,181
79,1,177,23
80,1,177,94
81,1,177,128
82,1,177,163
83,1,177,150
84,1,177,111
85,1,177,31
86,1,177,23
87,1,177,112
88,1,177,257
89,1,177,35
90,1,177,145
91,1,177,181
92,1,177,264
93,1,177,150
94,1,177,150
95,1,177,180
96,1,177,185
97,1,177,14
98,1,177,82
99,1,177,271
100,1,177,149
101,1,177,228
102,1,177,118
103,1,177,77
104,1,177,178
105,1,177,128
106,1,177,161
107,1,177,30
108,1,177,40
109,1,177,233
110,1,177,23
111,1,177,218
112,1,177,254
113,1,177,223
114,1,177,215
115,1,177,142
116,1,177,101
117,1,177,37
118,1,177,85
119,1,177,244
120,1,177,14
121,1,177,267
122,1,177,263
123,1,177,45
124,1,177,67
125,1,177,27
126,1,177,61
127,1,177,131
128,1,177,23
129,1,177,56
130,1,177,246
131,1,177,21
132,1,177,206
133,1,177,23
134,1,177,65
135,1,177,231
136,1,177,23
137,1,177,45
138,1,177,153
139,1,177,146
140,1,177,23
141,1,177,27
142,1,177,25
143,1,177,231
144,1,177,26
145,1,177,236
146,1,177,4
147,1,177,150
148,1,177,6
149,1,177,23
150,1,177,144
151,1,177,107
152,1,177,260
153,1,177,72
154,1,177,150
155,1,177,135
156,1,177,188
157,1,177,185
158,1,177,109
159,1,177,100
160,1,177,233
161,1,177,102
162,1,177,114
163,1,177,134
164,1,177,1
165,1,177,232
166,1,177,263
167,1,177,23
168,1,177,113
169,1,177,73
170,1,177,23
171,1,177,175
172,1,177,235
173,1,177,163
174,1,177,23
175,1,177,42
176,1,177,236
177,1,177,156
178,1,177,175
179,1,177,23
180,1,177,23
181,1,177,176
182,1,177,63
183,1,177,137
184,1,177,125
185,1,177,127
186,1,177,150
187,1,177,207
188,1,177,15
189,1,177,52
190,1,177,104
191,1,177,98
192,1,177,247
193,1,177,272
194,1,177,20
195,1,177,238
196,1,177,150
197,1,177,23
198,1,177,142
199,1,177,22
200,1,177,44
201,1,177,145
202,1,177,138
203,1,177,96
204,1,177,98
205,1,177,18
206,1,177,189
207,1,177,267
208,1,177,134
209,1,177,177
210,1,177,172
211,1,177,117
212,1,177,276
213,1,177,23
214,1,177,162
215,1,177,236
216,1,177,230
217,1,177,261
218,1,177,192
219,1,177,76
220,1,177,223
221,1,177,79
222,1,177,182
223,1,177,167
224,1,177,271
225,1,177,87
226,1,177,222
227,1,177,23
228,1,177,229
229,1,177,154
230,1,177,268
231,1,177,110
232,1,177,248
233,1,177,256
234,1,177,117
235,1,177,273
236,1,177,2
237,2,177,116
238,2,177,266
239,2,177,34
240,2,177,208
241,2,177,23
242,2,177,48
243,2,177,157
244,2,177,23
245,2,177,132
246,2,177,48
247,2,177,43
248,2,177,34
249,2,177,36
250,2,177,51
251,2,177,51
252,2,177,187
253,2,177,44
254,2,177,205
255,2,177,147
256,2,177,100
257,2,177,207
258,2,177,140
259,2,177,23
260,2,177,23
261,2,177,150
262,2,177,23
263,2,177,121
264,2,177,183
265,2,177,36
266,2,177,9
267,2,177,159
268,2,177,13
269,2,177,184
270,2,177,200
271,2,177,114
272,2,177,216
273,2,177,23
274,2,177,31
275,2,177,106
276,2,177,66
277,2,177,62
278,2,177,15
279,2,177,163
280,2,177,23
281,2,177,214
282,2,177,192
283,2,177,44
284,2,177,220
285,2,177,23
286,2,177,192
287,2,177,54
288,2,177,232
289,2,177,47
290,2,177,90
291,2,177,23
292,2,177,83
293,2,177,211
294,2,177,81
295,2,177,102
296,2,177,165
297,2,177,23
298,2,177,190
299,2,177,192
300,2,177,218
301,2,177,62
302,2,177,54
303,2,177,74
304,2,177,181
305,2,177,139
306,2,177,193
307,2,177,269
308,2,177,108
309,2,177,89
310,2,177,103
311,2,177,258
312,2,177,5
313,2,177,71
314,2,177,100
315,2,177,53
316,2,177,232
317,2,177,38
318,2,177,69
319,2,177,81
320,2,177,150
321,2,177,26
322,2,177,234
323,2,177,23
324,2,177,209
325,2,177,86
326,2,177,23
327,2,177,23
328,2,177,226
329,2,177,188
330,2,177,17
331,2,177,247
332,2,177,16
333,2,177,59
334,2,177,275
335,2,177,158
336,2,177,237
337,2,177,232
338,2,177,151
339,2,177,114
340,2,177,130
341,2,177,163
342,2,177,221
343,2,177,241
344,2,177,107
345,2,177,107
346,2,177,9
347,2,177,29
348,2,177,90
349,2,177,181
350,2,177,158
351,2,177,126
352,2,177,192
353,2,177,274
354,2,177,191
355,2,177,264
356,2,177,75
357,2,177,169
358,2,177,210
359,2,177,23
360,2,177,17
361,2,177,80
362,2,177,165
363,2,177,153
364,2,177,98
365,2,177,10
366,2,177,7
367,2,177,41
368,2,177,136
369,2,177,123
370,2,177,192
371,2,177,115
372,2,177,91
373,2,177,251
374,2,177,228
375,2,177,179
376,2,177,17
377,2,177,140
378,2,177,155
379,2,177,24
380,2,177,13
381,2,177,153
382,2,177,124
383,2,177,122
384,2,177,171
385,2,177,181
386,2,177,72
387,2,177,187
388,2,177,160
389,2,177,253
390,2,177,101
391,3,177,33
392,3,177,24
393,3,177,265
394,3,177,3
395,3,177,152
396,3,177,17
397,3,177,74
398,3,177,152
399,3,177,215
400,3,177,255
401,3,177,3
402,3,177,270
403,3,177,12
404,3,177,143
405,3,177,253
406,3,177,87
407,3,177,88
408,3,177,11
409,3,177,68
410,3,177,23
411,3,177,227
412,3,177,34
413,3,177,245
414,3,177,204
