# ID,HH_type,SubMeshCode, building_code
0,1,183,30
1,1,183,51
2,1,183,255
3,1,183,342
4,1,183,423
5,1,183,276
6,1,183,258
7,1,183,215
8,1,183,123
9,1,183,393
10,1,183,237
11,1,183,454
12,1,183,215
13,1,183,454
14,1,183,364
15,1,183,468
16,1,183,454
17,1,183,325
18,1,183,41
19,1,183,202
20,1,183,88
21,1,183,460
22,1,183,124
23,1,183,96
24,1,183,422
25,1,183,334
26,1,183,462
27,1,183,392
28,1,183,188
29,1,183,71
30,1,183,487
31,1,183,344
32,1,183,233
33,1,183,17
34,1,183,391
35,1,183,270
36,1,183,37
37,1,183,472
38,1,183,380
39,1,183,147
40,1,183,249
41,1,183,163
42,1,183,200
43,1,183,118
44,1,183,52
45,1,183,215
46,1,183,45
47,1,183,122
48,1,183,261
49,1,183,351
50,1,183,100
51,1,183,475
52,1,183,175
53,1,183,303
54,1,183,310
55,1,183,128
56,1,183,352
57,1,183,407
58,1,183,368
59,1,183,260
60,1,183,57
61,1,183,289
62,1,183,454
63,1,183,454
64,1,183,297
65,1,183,398
66,1,183,223
67,1,183,402
68,1,183,184
69,1,183,200
70,1,183,454
71,1,183,176
72,1,183,215
73,1,183,217
74,1,183,41
75,1,183,241
76,1,183,324
77,1,183,155
78,1,183,111
79,1,183,368
80,1,183,39
81,1,183,207
82,1,183,134
83,1,183,330
84,1,183,215
85,1,183,393
86,1,183,460
87,1,183,239
88,1,183,373
89,1,183,404
90,1,183,305
91,1,183,229
92,1,183,215
93,1,183,436
94,1,183,132
95,1,183,106
96,1,183,336
97,1,183,438
98,1,183,192
99,1,183,83
100,1,183,374
101,1,183,266
102,1,183,466
103,1,183,197
104,1,183,288
105,1,183,50
106,1,183,295
107,1,183,332
108,1,183,241
109,1,183,479
110,1,183,330
111,1,183,414
112,1,183,271
113,1,183,79
114,1,183,215
115,1,183,234
116,1,183,228
117,1,183,493
118,1,183,116
119,1,183,55
120,1,183,76
121,1,183,64
122,1,183,417
123,1,183,489
124,1,183,456
125,1,183,454
126,1,183,454
127,1,183,100
128,1,183,232
129,1,183,258
130,1,183,222
131,1,183,423
132,1,183,170
133,1,183,113
134,1,183,406
135,1,183,480
136,1,183,345
137,1,183,454
138,1,183,8
139,1,183,135
140,1,183,7
141,1,183,454
142,1,183,437
143,1,183,87
144,1,183,54
145,1,183,118
146,1,183,285
147,1,183,117
148,1,183,102
149,1,183,60
150,1,183,154
151,1,183,281
152,1,183,60
153,1,183,268
154,1,183,131
155,1,183,151
156,1,183,37
157,1,183,107
158,1,183,215
159,1,183,204
160,1,183,488
161,1,183,258
162,1,183,363
163,1,183,273
164,1,183,194
165,1,183,215
166,1,183,62
167,1,183,447
168,1,183,377
169,1,183,197
170,1,183,371
171,1,183,313
172,1,183,432
173,1,183,454
174,1,183,109
175,1,183,318
176,1,183,247
177,1,183,215
178,1,183,178
179,1,183,193
180,1,183,254
181,1,183,34
182,1,183,448
183,1,183,215
184,1,183,190
185,1,183,290
186,1,183,269
187,1,183,413
188,1,183,349
189,1,183,125
190,1,183,5
191,1,183,31
192,1,183,205
193,1,183,433
194,1,183,244
195,1,183,189
196,1,183,282
197,1,183,25
198,1,183,431
199,1,183,9
200,1,183,215
201,1,183,246
202,1,183,231
203,1,183,39
204,1,183,112
205,1,183,249
206,1,183,314
207,1,183,129
208,1,183,101
209,1,183,293
210,1,183,62
211,1,183,454
212,1,183,45
213,1,183,415
214,1,183,317
215,1,183,472
216,1,183,372
217,1,183,367
218,1,183,458
219,1,183,23
220,1,183,183
221,1,183,360
222,1,183,205
223,1,183,454
224,1,183,99
225,1,183,98
226,1,183,406
227,1,183,286
228,1,183,108
229,1,183,215
230,1,183,136
231,1,183,465
232,1,183,192
233,1,183,85
234,1,183,235
235,1,183,60
236,1,183,52
237,1,183,113
238,1,183,51
239,1,183,467
240,1,183,177
241,1,183,372
242,1,183,38
243,1,183,467
244,1,183,354
245,1,183,371
246,1,183,444
247,1,183,393
248,1,183,276
249,1,183,62
250,1,183,335
251,1,183,44
252,1,183,438
253,1,183,405
254,1,183,2
255,1,183,167
256,1,183,409
257,1,183,54
258,1,183,215
259,1,183,391
260,1,183,288
261,1,183,113
262,1,183,180
263,1,183,15
264,1,183,275
265,1,183,215
266,1,183,27
267,1,183,215
268,1,183,10
269,1,183,376
270,1,183,215
271,1,183,390
272,1,183,171
273,1,183,355
274,1,183,88
275,1,183,112
276,1,183,482
277,1,183,486
278,1,183,215
279,1,183,454
280,1,183,215
281,1,183,76
282,1,183,169
283,1,183,326
284,1,183,272
285,1,183,159
286,1,183,187
287,1,183,387
288,1,183,445
289,1,183,215
290,1,183,49
291,1,183,171
292,1,183,291
293,1,183,316
294,1,183,186
295,1,183,474
296,1,183,61
297,1,183,427
298,1,183,215
299,1,183,378
300,1,183,484
301,1,183,397
302,1,183,219
303,1,183,160
304,1,183,271
305,1,183,362
306,1,183,195
307,1,183,9
308,1,183,62
309,1,183,118
310,1,183,135
311,1,183,196
312,1,183,142
313,1,183,61
314,1,183,223
315,1,183,223
316,1,183,457
317,1,183,305
318,1,183,454
319,1,183,357
320,1,183,179
321,1,183,189
322,1,183,344
323,1,183,487
324,1,183,215
325,1,183,454
