# ID,HH_type,SubMeshCode, building_code
0,1,259,758
1,1,259,516
2,1,259,229
3,1,259,203
4,1,259,810
5,1,259,369
6,1,259,676
7,1,259,588
8,1,259,20
9,1,259,422
10,1,259,28
11,1,259,476
12,1,259,159
13,1,259,334
14,1,259,636
15,1,259,112
16,1,259,727
17,1,259,622
18,1,259,675
19,1,259,647
20,1,259,702
21,1,259,774
22,1,259,307
23,1,259,677
24,1,259,327
25,1,259,339
26,1,259,501
27,1,259,654
28,1,259,796
29,1,259,62
30,1,259,276
31,1,259,34
32,1,259,452
33,1,259,170
34,1,259,576
35,1,259,667
36,1,259,669
37,1,259,488
38,1,259,556
39,1,259,436
40,1,259,4
41,1,259,769
42,1,259,550
43,1,259,357
44,1,259,117
45,1,259,456
46,1,259,3
47,1,259,8
48,1,259,68
49,1,259,309
50,1,259,616
51,1,259,183
52,1,259,692
53,1,259,99
54,1,259,168
55,1,259,651
56,1,259,406
57,1,259,619
58,1,259,763
59,1,259,344
60,1,259,331
61,1,259,412
62,1,259,539
63,1,259,678
64,1,259,493
65,1,259,750
66,1,259,797
67,1,259,751
68,1,259,349
69,1,259,76
70,1,259,295
71,1,259,14
72,1,259,502
73,1,259,472
74,1,259,188
75,1,259,152
76,1,259,236
77,1,259,54
78,1,259,583
79,1,259,576
80,1,259,748
81,1,259,323
82,1,259,126
83,1,259,252
84,1,259,163
85,1,259,124
86,1,259,516
87,1,259,711
88,1,259,698
89,1,259,115
90,1,259,818
91,1,259,25
92,1,259,796
93,1,259,320
94,1,259,605
95,1,259,72
96,1,259,212
97,1,259,237
98,1,259,327
99,1,259,722
100,1,259,249
101,1,259,329
102,1,259,451
103,1,259,747
104,1,259,226
105,1,259,302
106,1,259,240
107,1,259,411
108,1,259,792
109,1,259,500
110,1,259,771
111,1,259,100
112,1,259,84
113,1,259,604
114,1,259,147
115,1,259,75
116,1,259,510
117,1,259,220
118,1,259,531
119,1,259,537
120,1,259,809
121,1,259,535
122,1,259,693
123,1,259,83
124,1,259,509
125,1,259,521
126,1,259,646
127,1,259,63
128,1,259,65
129,1,259,10
130,1,259,818
131,1,259,541
132,1,259,378
133,1,259,458
134,1,259,600
135,1,259,210
136,1,259,748
137,1,259,608
138,1,259,453
139,1,259,289
140,1,259,165
141,1,259,356
142,1,259,656
143,1,259,611
144,1,259,466
145,1,259,527
146,1,259,383
147,1,259,5
148,1,259,387
149,1,259,385
150,1,259,51
151,1,259,609
152,1,259,522
153,1,259,429
154,1,259,116
155,1,259,766
156,1,259,153
157,1,259,618
158,1,259,633
159,1,259,329
160,1,259,293
161,1,259,8
162,1,259,478
163,1,259,613
164,1,259,222
165,1,259,644
166,1,259,566
167,1,259,285
168,1,259,618
169,1,259,263
170,1,259,712
171,1,259,740
172,1,259,448
173,1,259,544
174,1,259,631
175,1,259,397
176,1,259,554
177,1,259,423
178,1,259,692
179,1,259,179
180,1,259,801
181,1,259,508
182,1,259,590
183,1,259,689
184,1,259,681
185,1,259,670
186,1,259,345
187,1,259,312
188,1,259,294
189,1,259,530
190,1,259,177
191,1,259,606
192,1,259,144
193,1,259,614
194,1,259,495
195,1,259,300
196,1,259,272
197,1,259,180
198,1,259,601
199,1,259,190
200,1,259,73
201,1,259,680
202,1,259,697
203,1,259,282
204,1,259,24
205,1,259,607
206,1,259,542
207,1,259,447
208,1,259,291
209,1,259,689
210,1,259,571
211,1,259,149
212,1,259,719
213,1,259,462
214,1,259,71
215,1,259,638
216,1,259,694
217,1,259,801
218,1,259,822
219,1,259,120
220,1,259,480
221,1,259,464
222,1,259,635
223,1,259,136
224,1,259,357
225,1,259,416
226,1,259,388
227,1,259,693
228,1,259,815
229,1,259,448
230,1,259,89
231,1,259,815
232,1,259,106
233,1,259,555
234,1,259,672
235,1,259,264
236,1,259,579
237,1,259,56
238,1,259,739
239,1,259,483
240,1,259,649
241,1,259,717
242,1,259,1
243,1,259,150
244,1,259,119
245,1,259,116
246,1,259,23
247,1,259,142
248,1,259,684
249,1,259,700
250,1,259,706
251,1,259,696
252,1,259,499
253,1,259,413
254,1,259,659
255,1,259,578
256,1,259,48
257,1,259,134
258,1,259,716
259,1,259,111
260,1,259,38
261,1,259,584
262,1,259,392
263,1,259,733
264,1,259,335
265,1,259,669
266,1,259,424
267,1,259,543
268,1,259,261
269,1,259,714
270,1,259,593
271,1,259,563
272,1,259,583
273,1,259,382
274,1,259,732
275,1,259,2
276,1,259,601
277,1,259,310
278,1,259,187
279,1,259,17
280,1,259,248
281,1,259,24
282,1,259,155
283,1,259,191
284,1,259,382
285,1,259,467
286,1,259,18
287,1,259,512
288,1,259,127
289,1,259,35
290,1,259,509
291,1,259,683
292,1,259,36
293,1,259,558
294,1,259,798
295,1,259,390
296,1,259,241
297,1,259,243
298,1,259,650
299,1,259,151
300,1,259,141
301,1,259,432
302,1,259,460
303,1,259,404
304,1,259,725
305,1,259,429
306,1,259,549
307,1,259,93
308,1,259,165
309,1,259,672
310,1,259,425
311,1,259,558
312,1,259,704
313,1,259,115
314,1,259,612
315,1,259,371
316,1,259,798
317,1,259,406
318,1,259,749
319,1,259,4
320,1,259,315
321,1,259,59
322,1,259,113
323,1,259,104
324,1,259,48
325,1,259,367
326,1,259,301
327,1,259,337
328,1,259,395
329,1,259,572
330,1,259,813
331,1,259,108
332,1,259,198
333,1,259,701
334,1,259,46
335,1,259,779
336,1,259,718
337,1,259,610
338,1,259,326
339,1,259,698
340,1,259,767
341,1,259,597
342,1,259,764
343,1,259,557
344,1,259,446
345,1,259,283
346,1,259,769
347,1,259,532
