# ID,HH_type,SubMeshCode, building_code
0,1,8,1
1,1,8,1
2,1,8,1
3,1,8,1
4,1,8,1
5,1,8,1
6,1,8,1
7,1,8,1
8,1,8,1
9,1,8,2
10,1,8,1
11,1,8,1
12,1,8,1
13,1,8,1
14,1,8,1
15,1,8,1
16,1,8,1
17,1,8,1
18,1,8,1
19,1,8,1
20,1,8,1
21,1,8,1
22,1,8,1
23,1,8,1
24,1,8,1
25,1,8,1
26,1,8,1
27,1,8,1
28,1,8,1
29,1,8,1
30,1,8,1
31,1,8,1
32,1,8,1
33,1,8,1
34,1,8,1
35,1,8,1
36,1,8,1
37,2,8,3
38,2,8,1
39,2,8,1
40,2,8,3
41,2,8,1
42,2,8,1
43,2,8,1
44,2,8,1
45,2,8,1
46,2,8,1
47,2,8,1
48,2,8,3
49,2,8,1
50,2,8,1
51,2,8,3
52,2,8,1
53,2,8,3
54,2,8,1
55,2,8,1
56,2,8,3
57,2,8,1
58,2,8,1
59,2,8,1
60,2,8,1
61,2,8,1
62,2,8,1
63,2,8,1
64,2,8,1
65,2,8,1
66,2,8,1
67,2,8,1
68,3,8,1
69,3,8,2
70,3,8,1
71,3,8,1
72,3,8,1
73,3,8,1
74,3,8,1
75,3,8,1
76,3,8,1
77,3,8,1
78,3,8,1
79,3,8,1
80,3,8,1
81,3,8,1
82,3,8,1
83,3,8,1
84,4,8,1
85,4,8,1
86,4,8,1
87,4,8,1
88,4,8,1
89,4,8,1
90,4,8,1
91,4,8,1
92,4,8,1
93,4,8,1
94,4,8,1
95,4,8,1
96,4,8,1
97,4,8,1
98,5,8,1
99,5,8,1
100,5,8,1
101,5,8,1
