# ID,HH_type,SubMeshCode, building_code
0,1,70,81
1,1,70,25
2,1,70,47
3,1,70,88
4,1,70,22
5,1,70,17
6,1,70,84
7,1,70,73
8,1,70,25
9,1,70,13
10,1,70,29
11,1,70,23
12,1,70,19
13,1,70,8
14,1,70,42
15,1,70,61
16,1,70,25
17,1,70,43
18,1,70,8
19,1,70,54
20,1,70,11
21,1,70,25
22,1,70,31
23,1,70,56
24,1,70,30
25,1,70,64
26,1,70,15
27,1,70,39
28,1,70,44
29,1,70,9
30,1,70,71
31,1,70,79
32,1,70,34
33,1,70,13
34,1,70,45
35,1,70,35
36,1,70,90
37,1,70,25
38,1,70,29
39,1,70,47
40,1,70,64
41,1,70,75
42,1,70,8
43,1,70,72
44,1,70,56
45,1,70,85
46,1,70,5
47,1,70,93
48,1,70,33
49,1,70,46
50,1,70,13
51,1,70,31
52,1,70,25
53,1,70,25
54,1,70,47
55,1,70,86
56,1,70,48
57,1,70,55
58,1,70,40
59,1,70,74
60,1,70,83
61,1,70,7
62,1,70,81
63,1,70,82
64,1,70,74
65,1,70,93
66,1,70,75
67,1,70,49
68,1,70,50
69,1,70,87
70,1,70,20
71,1,70,5
72,1,70,11
73,1,70,10
74,1,70,44
75,1,70,26
76,1,70,27
77,1,70,59
78,1,70,25
79,1,70,89
80,1,70,85
81,1,70,11
82,1,70,39
83,1,70,76
84,1,70,71
85,1,70,3
86,1,70,89
87,1,70,16
88,1,70,32
89,1,70,28
90,1,70,5
91,1,70,13
92,1,70,15
93,1,70,47
94,1,70,23
95,1,70,63
96,1,70,69
97,1,70,13
98,1,70,17
99,1,70,67
100,1,70,3
101,1,70,58
102,1,70,33
103,1,70,83
104,1,70,27
105,1,70,79
106,1,70,75
107,1,70,75
108,1,70,24
109,1,70,37
110,2,70,48
111,2,70,1
112,2,70,1
113,2,70,87
114,2,70,91
115,2,70,85
116,2,70,4
117,2,70,25
118,2,70,13
119,2,70,17
120,2,70,14
121,2,70,34
122,2,70,62
123,2,70,52
124,2,70,36
125,2,70,77
126,2,70,90
127,2,70,76
128,2,70,70
129,2,70,40
130,2,70,45
131,2,70,54
132,2,70,25
133,2,70,16
134,2,70,69
135,2,70,51
136,2,70,47
137,2,70,57
138,2,70,66
139,2,70,18
140,2,70,25
141,2,70,43
142,2,70,71
143,2,70,82
144,2,70,58
145,2,70,72
146,2,70,59
147,2,70,90
148,2,70,78
149,2,70,28
150,2,70,53
151,2,70,8
152,2,70,65
153,2,70,10
154,2,70,52
155,2,70,36
156,2,70,24
157,2,70,20
158,2,70,21
159,2,70,8
160,2,70,69
161,2,70,61
162,2,70,5
163,2,70,46
164,2,70,73
165,2,70,30
166,2,70,12
167,3,70,6
168,3,70,41
169,3,70,61
170,3,70,78
171,3,70,18
172,3,70,91
173,3,70,78
174,3,70,13
175,3,70,80
176,3,70,85
177,3,70,54
178,3,70,67
179,3,70,34
180,3,70,68
181,3,70,14
182,3,70,42
183,3,70,38
184,4,70,26
185,4,70,22
186,4,70,21
187,4,70,18
188,4,70,93
189,4,70,25
190,4,70,62
191,4,70,60
192,4,70,84
193,4,70,15
194,4,70,6
195,4,70,2
196,5,70,89
197,5,70,81
198,5,70,39
199,5,70,7
200,5,70,37
201,5,70,92
202,5,70,8
203,7,70,49
204,7,70,31
205,7,70,46
206,7,70,55
