# ID,HH_type,SubMeshCode, building_code
0,1,196,34
1,1,196,77
2,1,196,21
3,1,196,10
4,1,196,33
5,1,196,16
6,1,196,81
7,1,196,77
8,1,196,77
9,1,196,44
10,1,196,77
11,1,196,79
12,1,196,83
13,1,196,77
14,1,196,79
15,1,196,78
16,1,196,77
17,1,196,48
18,1,196,79
19,1,196,17
20,1,196,93
21,1,196,80
22,1,196,97
23,1,196,67
24,1,196,70
25,1,196,79
26,1,196,101
27,1,196,103
28,1,196,1
29,1,196,98
30,1,196,11
31,1,196,79
32,1,196,46
33,1,196,125
34,1,196,92
35,1,196,79
36,1,196,69
37,1,196,1
38,1,196,125
39,1,196,46
40,1,196,14
41,1,196,60
42,1,196,62
43,1,196,70
44,1,196,31
45,1,196,68
46,1,196,83
47,1,196,73
48,1,196,102
49,1,196,67
50,1,196,53
51,1,196,7
52,1,196,121
53,1,196,125
54,1,196,32
55,1,196,93
56,1,196,83
57,1,196,36
58,1,196,127
59,1,196,128
60,1,196,93
61,1,196,122
62,1,196,38
63,1,196,116
64,1,196,79
65,1,196,47
66,1,196,67
67,1,196,13
68,1,196,36
69,1,196,120
70,1,196,113
71,1,196,113
72,1,196,29
73,1,196,74
74,1,196,68
75,1,196,92
76,1,196,67
77,1,196,79
78,1,196,17
79,1,196,77
80,1,196,36
81,1,196,11
82,1,196,77
83,1,196,50
84,1,196,7
85,1,196,97
86,1,196,63
87,1,196,106
88,1,196,14
89,1,196,57
90,1,196,33
91,1,196,22
92,1,196,55
93,1,196,102
94,1,196,41
95,1,196,82
96,1,196,97
97,1,196,5
98,1,196,127
99,1,196,83
100,1,196,97
101,1,196,111
102,1,196,60
103,1,196,105
104,1,196,68
105,1,196,16
106,1,196,38
107,1,196,51
108,1,196,47
109,1,196,66
110,1,196,19
111,1,196,79
112,1,196,61
113,1,196,17
114,1,196,1
115,1,196,94
116,1,196,114
117,1,196,100
118,1,196,117
119,1,196,82
120,1,196,112
121,1,196,12
122,1,196,38
123,1,196,93
124,1,196,77
125,1,196,56
126,1,196,2
127,1,196,64
128,1,196,44
129,1,196,119
130,1,196,127
131,1,196,77
132,1,196,99
133,1,196,119
134,1,196,92
135,1,196,54
136,1,196,68
137,1,196,16
138,1,196,91
139,1,196,30
140,1,196,39
141,1,196,123
142,1,196,50
143,1,196,38
144,1,196,89
145,1,196,68
146,1,196,106
147,1,196,17
148,1,196,18
149,1,196,67
150,1,196,79
151,1,196,125
152,1,196,74
153,1,196,62
154,1,196,13
155,1,196,94
156,1,196,115
157,1,196,68
158,1,196,68
159,1,196,22
160,1,196,120
161,1,196,98
162,1,196,18
163,1,196,93
164,1,196,60
165,1,196,67
166,1,196,31
167,1,196,16
168,1,196,67
169,1,196,109
170,1,196,56
171,1,196,52
172,1,196,97
173,1,196,52
174,1,196,93
175,1,196,127
176,1,196,4
177,1,196,10
178,1,196,118
179,1,196,15
180,1,196,39
181,1,196,46
182,1,196,65
183,1,196,3
184,1,196,93
185,1,196,26
186,1,196,98
187,1,196,55
188,1,196,93
189,1,196,89
190,1,196,11
191,1,196,61
192,1,196,58
193,1,196,110
194,1,196,98
195,1,196,59
196,1,196,33
197,1,196,17
198,1,196,26
199,1,196,97
200,1,196,56
201,1,196,89
202,1,196,35
203,1,196,35
204,1,196,59
205,1,196,34
206,1,196,92
207,1,196,97
208,1,196,55
209,1,196,128
210,2,196,6
211,2,196,6
212,2,196,121
213,2,196,99
214,2,196,79
215,2,196,92
216,2,196,103
217,2,196,100
218,2,196,1
219,2,196,37
220,2,196,118
221,2,196,65
222,2,196,67
223,2,196,42
224,2,196,36
225,2,196,39
226,2,196,47
227,2,196,93
