# ID,HH_type,SubMeshCode, building_code
0,1,313,163
1,1,313,215
2,1,313,34
3,1,313,120
4,1,313,244
5,1,313,16
6,1,313,121
7,1,313,137
8,1,313,142
9,1,313,34
10,1,313,45
11,1,313,232
12,1,313,150
13,1,313,217
14,1,313,13
15,1,313,258
16,1,313,137
17,1,313,223
18,1,313,113
19,1,313,7
20,1,313,142
21,1,313,128
22,1,313,150
23,1,313,117
24,1,313,191
25,1,313,224
26,1,313,134
27,1,313,7
28,1,313,45
29,1,313,17
30,1,313,40
31,1,313,267
32,1,313,142
33,1,313,64
34,1,313,137
35,1,313,148
36,1,313,113
37,1,313,150
38,1,313,271
39,1,313,58
40,1,313,150
41,1,313,75
42,1,313,164
43,1,313,91
44,1,313,34
45,1,313,142
46,1,313,44
47,1,313,150
48,1,313,114
49,1,313,21
50,1,313,137
51,1,313,259
52,1,313,137
53,1,313,45
54,1,313,79
55,1,313,241
56,1,313,147
57,1,313,69
58,1,313,269
59,1,313,54
60,1,313,235
61,1,313,32
62,1,313,142
63,1,313,232
64,1,313,128
65,1,313,241
66,1,313,76
67,1,313,49
68,1,313,55
69,1,313,142
70,1,313,85
71,1,313,181
72,1,313,161
73,1,313,197
74,1,313,150
75,1,313,37
76,1,313,172
77,1,313,157
78,1,313,68
79,1,313,253
80,1,313,131
81,1,313,142
82,1,313,137
83,1,313,70
84,1,313,113
85,1,313,113
86,1,313,132
87,1,313,18
88,1,313,188
89,1,313,150
90,1,313,222
91,1,313,133
92,1,313,142
93,1,313,92
94,1,313,138
95,1,313,25
96,1,313,221
97,1,313,150
98,1,313,187
99,1,313,14
100,1,313,138
101,1,313,155
102,1,313,137
103,1,313,172
104,1,313,192
105,1,313,67
106,1,313,34
107,1,313,152
108,1,313,188
109,1,313,232
110,1,313,258
111,1,313,34
112,1,313,142
113,1,313,51
114,1,313,47
115,1,313,139
116,1,313,142
117,1,313,241
118,1,313,89
119,1,313,150
120,1,313,159
121,1,313,142
122,1,313,135
123,1,313,34
124,1,313,131
125,1,313,113
126,1,313,137
127,1,313,232
128,1,313,98
129,1,313,95
130,1,313,142
131,1,313,150
132,1,313,256
133,1,313,150
134,1,313,113
135,1,313,15
136,1,313,150
137,1,313,142
138,1,313,220
139,1,313,137
140,1,313,232
141,1,313,38
142,1,313,113
143,1,313,127
144,1,313,142
145,1,313,34
146,1,313,88
147,1,313,107
148,1,313,258
149,1,313,17
150,1,313,120
151,1,313,172
152,1,313,172
153,1,313,237
154,1,313,87
155,1,313,272
156,1,313,175
157,1,313,184
158,1,313,43
159,1,313,175
160,1,313,113
161,1,313,182
162,1,313,172
163,1,313,32
164,1,313,81
165,1,313,38
166,1,313,137
167,1,313,20
168,1,313,132
169,1,313,120
170,1,313,216
171,1,313,142
172,1,313,172
