# ID,HH_type,SubMeshCode, building_code
0,1,179,63
1,1,179,201
2,1,179,47
3,1,179,8
4,1,179,128
5,1,179,76
6,1,179,123
7,1,179,159
8,1,179,85
9,1,179,141
10,1,179,83
11,1,179,111
12,1,179,67
13,1,179,55
14,1,179,193
15,1,179,214
16,1,179,204
17,1,179,216
18,1,179,204
19,1,179,138
20,1,179,185
21,1,179,134
22,1,179,199
23,1,179,80
24,1,179,51
25,1,179,10
26,1,179,93
27,1,179,5
28,1,179,44
29,1,179,111
30,1,179,129
31,1,179,208
32,1,179,183
33,1,179,203
34,1,179,176
35,1,179,155
36,1,179,78
37,1,179,149
38,1,179,176
39,1,179,126
40,1,179,196
41,1,179,2
42,1,179,221
43,1,179,85
44,1,179,91
45,1,179,144
46,1,179,84
47,1,179,190
48,1,179,163
49,1,179,233
50,1,179,218
51,1,179,159
52,1,179,179
53,1,179,214
54,1,179,200
55,1,179,230
56,1,179,31
57,1,179,9
58,1,179,53
59,1,179,107
60,1,179,125
61,1,179,218
62,1,179,19
63,1,179,26
64,1,179,30
65,1,179,34
66,1,179,169
67,1,179,56
68,1,179,209
69,1,179,13
70,1,179,109
71,1,179,17
72,1,179,93
73,1,179,171
74,1,179,124
75,1,179,131
76,1,179,94
77,1,179,227
78,1,179,143
79,1,179,206
80,1,179,55
81,1,179,169
82,1,179,160
83,1,179,225
84,1,179,30
85,1,179,34
86,1,179,63
87,1,179,68
88,1,179,72
89,1,179,166
90,1,179,30
91,1,179,91
92,1,179,218
93,1,179,162
94,1,179,165
95,1,179,231
96,1,179,220
97,1,179,223
98,1,179,89
99,1,179,117
100,1,179,62
101,1,179,49
102,1,179,115
103,1,179,200
104,1,179,54
105,1,179,218
106,1,179,217
107,1,179,183
108,1,179,43
109,1,179,68
110,1,179,40
111,1,179,104
112,1,179,218
113,1,179,96
114,1,179,57
115,1,179,8
116,1,179,52
117,1,179,153
118,1,179,227
119,1,179,33
120,1,179,98
121,1,179,72
122,1,179,73
123,1,179,80
124,1,179,45
125,1,179,12
126,1,179,214
127,1,179,158
128,1,179,76
129,1,179,233
130,1,179,68
131,1,179,51
132,1,179,63
133,1,179,104
134,1,179,30
135,1,179,33
136,1,179,12
137,1,179,88
138,1,179,171
139,1,179,174
140,1,179,56
141,1,179,75
142,1,179,214
143,1,179,49
144,1,179,46
145,1,179,172
146,1,179,45
147,1,179,124
148,1,179,142
149,1,179,213
150,1,179,154
151,1,179,18
152,1,179,51
153,1,179,58
154,1,179,112
155,1,179,150
156,1,179,156
157,1,179,168
158,1,179,115
159,1,179,29
160,1,179,48
161,1,179,188
162,1,179,164
163,1,179,59
164,1,179,74
165,1,179,119
166,1,179,145
167,1,179,57
168,1,179,177
169,1,179,105
170,1,179,110
171,1,179,215
172,1,179,77
173,1,179,225
174,1,179,169
175,1,179,127
176,1,179,55
177,1,179,222
178,1,179,14
179,1,179,170
180,1,179,57
181,1,179,171
182,1,179,114
183,1,179,62
184,1,179,185
185,1,179,203
186,1,179,9
187,1,179,45
188,1,179,71
189,1,179,38
190,1,179,51
191,1,179,102
192,1,179,32
193,1,179,207
194,1,179,219
195,1,179,166
196,2,179,106
197,2,179,15
198,2,179,92
199,2,179,74
200,2,179,26
201,2,179,147
202,2,179,226
203,2,179,105
204,2,179,222
205,2,179,135
206,2,179,36
207,2,179,100
208,2,179,171
209,2,179,38
210,2,179,219
211,2,179,75
212,2,179,157
213,2,179,192
214,2,179,126
215,2,179,193
216,2,179,88
217,2,179,113
218,2,179,224
219,2,179,21
220,2,179,101
221,2,179,109
222,2,179,110
223,2,179,69
224,2,179,3
225,2,179,226
226,2,179,78
227,2,179,106
228,2,179,51
229,2,179,62
230,2,179,133
231,2,179,69
232,2,179,110
233,2,179,209
234,2,179,22
235,2,179,79
236,2,179,213
237,2,179,154
238,2,179,167
239,2,179,197
240,2,179,127
241,2,179,212
242,2,179,45
243,2,179,184
244,2,179,187
245,2,179,167
246,2,179,145
247,2,179,199
248,2,179,221
249,2,179,210
250,2,179,176
251,2,179,87
252,2,179,151
253,2,179,229
254,2,179,211
255,2,179,70
256,2,179,186
257,2,179,184
258,2,179,177
259,2,179,178
260,2,179,121
261,2,179,87
262,2,179,65
263,2,179,192
264,2,179,195
265,2,179,23
266,2,179,176
267,2,179,61
268,2,179,105
269,2,179,132
270,2,179,53
271,2,179,199
272,2,179,218
273,2,179,217
274,2,179,94
275,2,179,191
276,2,179,194
277,2,179,109
278,2,179,180
279,2,179,212
280,2,179,210
281,2,179,144
282,2,179,78
283,2,179,172
284,2,179,112
285,2,179,158
286,2,179,36
287,2,179,136
288,2,179,84
289,2,179,161
290,2,179,160
291,2,179,209
292,2,179,214
293,2,179,49
294,2,179,181
295,2,179,60
296,2,179,40
297,2,179,19
298,2,179,1
299,2,179,69
300,2,179,20
301,2,179,167
302,2,179,49
303,2,179,129
304,2,179,10
305,2,179,87
306,2,179,183
307,2,179,51
308,2,179,72
309,2,179,202
310,2,179,158
311,2,179,70
312,2,179,95
313,2,179,6
314,2,179,86
315,2,179,220
316,2,179,43
317,2,179,66
318,2,179,192
319,2,179,48
320,2,179,133
321,2,179,92
322,3,179,12
323,3,179,16
324,3,179,114
325,3,179,214
326,3,179,18
327,3,179,50
328,3,179,14
329,3,179,140
330,3,179,99
331,3,179,136
332,3,179,155
333,3,179,105
334,3,179,90
335,3,179,62
336,3,179,79
337,3,179,119
338,3,179,51
339,3,179,175
340,3,179,210
341,3,179,135
342,3,179,213
343,3,179,184
344,3,179,217
345,3,179,115
346,3,179,71
347,3,179,148
348,3,179,39
349,3,179,231
350,3,179,73
351,3,179,27
352,3,179,60
353,3,179,120
354,3,179,44
355,3,179,122
356,3,179,122
357,3,179,52
358,3,179,42
359,3,179,232
360,3,179,129
361,3,179,180
362,3,179,25
363,3,179,222
364,3,179,209
365,3,179,118
366,3,179,67
367,3,179,54
368,3,179,108
369,3,179,103
370,3,179,87
371,3,179,198
372,3,179,7
373,3,179,21
374,3,179,139
375,3,179,90
376,3,179,37
377,3,179,228
378,3,179,145
379,3,179,213
380,3,179,179
381,3,179,146
382,3,179,182
383,3,179,174
384,3,179,67
385,3,179,98
386,3,179,189
387,3,179,229
388,3,179,2
389,3,179,159
390,3,179,146
391,3,179,189
392,3,179,24
393,3,179,117
394,4,179,108
395,4,179,29
396,4,179,42
397,4,179,28
398,4,179,17
399,4,179,193
400,4,179,142
401,4,179,39
402,4,179,95
403,4,179,163
404,4,179,97
405,4,179,35
406,4,179,191
407,4,179,13
408,4,179,173
409,4,179,151
410,4,179,228
411,4,179,149
412,4,179,137
413,4,179,81
414,4,179,186
415,4,179,121
416,4,179,29
417,4,179,47
418,4,179,92
419,4,179,116
420,4,179,28
421,4,179,224
422,4,179,146
423,4,179,25
424,4,179,156
425,4,179,209
426,4,179,130
427,4,179,7
428,4,179,216
429,4,179,2
430,4,179,20
431,4,179,211
432,4,179,128
433,4,179,41
434,4,179,62
435,4,179,102
436,5,179,143
437,5,179,87
438,5,179,217
439,5,179,152
440,5,179,82
441,5,179,11
442,5,179,51
443,5,179,205
444,5,179,15
445,5,179,4
446,5,179,131
447,5,179,85
448,5,179,226
449,5,179,164
450,5,179,64
451,5,179,227
452,5,179,214
453,5,179,39
454,6,179,22
455,6,179,89
456,6,179,82
457,6,179,66
458,6,179,50
459,6,179,195
460,6,179,21
461,7,179,199
462,7,179,203
463,7,179,59
464,7,179,188
