# ID,HH_type,SubMeshCode, building_code
0,1,216,51
1,1,216,68
2,1,216,56
3,1,216,19
4,1,216,147
5,1,216,124
6,1,216,159
7,1,216,60
8,1,216,129
9,1,216,158
10,1,216,197
11,1,216,149
12,1,216,30
13,1,216,4
14,1,216,186
15,1,216,33
16,1,216,209
17,1,216,66
18,1,216,35
19,1,216,143
20,1,216,96
21,1,216,198
22,1,216,206
23,1,216,120
24,1,216,6
25,1,216,32
26,1,216,145
27,1,216,103
28,1,216,87
29,1,216,41
30,1,216,155
31,1,216,40
32,1,216,188
33,1,216,72
34,1,216,107
35,1,216,122
36,1,216,170
37,1,216,22
38,1,216,187
39,1,216,75
40,1,216,80
41,1,216,142
42,1,216,45
43,1,216,18
44,1,216,200
45,1,216,22
46,1,216,143
47,1,216,76
48,1,216,208
49,1,216,59
50,1,216,155
51,1,216,174
52,1,216,5
53,1,216,64
54,1,216,94
55,1,216,75
56,1,216,168
57,1,216,202
58,1,216,139
59,1,216,25
60,1,216,161
61,1,216,116
62,1,216,93
63,1,216,52
64,1,216,172
65,1,216,150
66,1,216,128
67,1,216,11
68,1,216,135
69,1,216,49
70,1,216,66
71,1,216,55
72,1,216,131
73,1,216,102
74,1,216,65
75,1,216,47
76,1,216,164
77,1,216,213
78,1,216,90
79,1,216,2
80,1,216,91
81,1,216,10
82,1,216,192
83,1,216,61
84,1,216,12
85,1,216,163
86,1,216,76
87,1,216,86
88,1,216,139
89,1,216,99
90,1,216,11
91,1,216,57
92,1,216,180
93,1,216,148
94,1,216,61
95,1,216,157
96,1,216,63
97,1,216,176
98,1,216,166
99,1,216,23
100,1,216,165
101,1,216,31
102,1,216,158
103,1,216,54
104,1,216,49
105,1,216,21
106,1,216,29
107,1,216,92
108,1,216,112
109,1,216,183
110,1,216,114
111,1,216,3
112,1,216,101
113,1,216,140
114,2,216,146
115,2,216,73
116,2,216,173
117,2,216,31
118,2,216,106
119,2,216,53
120,2,216,57
121,2,216,53
122,2,216,161
123,2,216,74
124,2,216,98
125,2,216,89
126,2,216,100
127,2,216,164
128,2,216,15
129,2,216,7
130,2,216,148
131,2,216,199
132,2,216,56
133,2,216,13
134,2,216,70
135,2,216,125
136,2,216,30
137,2,216,7
138,2,216,128
139,2,216,112
140,2,216,189
141,2,216,212
142,2,216,146
143,2,216,26
144,2,216,119
145,2,216,157
146,2,216,100
147,2,216,160
148,2,216,77
149,2,216,195
150,2,216,85
151,2,216,190
152,2,216,20
153,2,216,132
154,2,216,39
155,2,216,105
156,2,216,144
157,2,216,211
158,2,216,182
159,2,216,62
160,2,216,162
161,2,216,111
162,2,216,37
163,2,216,199
164,2,216,117
165,2,216,19
166,2,216,106
167,2,216,207
168,2,216,191
169,2,216,188
170,2,216,196
171,2,216,160
172,2,216,169
173,2,216,5
174,2,216,27
175,2,216,38
176,2,216,59
177,2,216,101
178,2,216,149
179,3,216,179
180,3,216,138
181,3,216,178
182,3,216,189
183,3,216,28
184,3,216,121
185,3,216,24
186,3,216,170
187,3,216,104
188,3,216,210
189,3,216,71
190,3,216,201
191,3,216,204
192,3,216,171
193,3,216,45
194,3,216,58
195,3,216,184
196,3,216,36
197,3,216,134
198,3,216,109
199,3,216,48
200,3,216,95
201,3,216,184
202,3,216,97
203,3,216,206
204,3,216,50
205,3,216,110
206,3,216,187
207,3,216,154
208,3,216,117
209,3,216,14
210,3,216,169
211,3,216,84
212,3,216,104
213,3,216,42
214,3,216,186
215,3,216,185
216,3,216,82
217,3,216,193
218,3,216,42
219,3,216,116
220,3,216,103
221,3,216,46
222,3,216,34
223,3,216,137
224,3,216,136
225,3,216,63
226,3,216,123
227,3,216,69
228,3,216,175
229,3,216,70
230,3,216,78
231,3,216,133
232,3,216,213
233,3,216,44
234,3,216,153
235,3,216,167
236,3,216,3
237,3,216,138
238,3,216,127
239,3,216,115
240,3,216,97
241,3,216,198
242,4,216,67
243,4,216,16
244,4,216,58
245,4,216,124
246,4,216,17
247,4,216,118
248,4,216,23
249,4,216,172
250,4,216,142
251,4,216,151
252,4,216,181
253,4,216,144
254,4,216,105
255,4,216,121
256,4,216,141
257,4,216,194
258,4,216,50
259,4,216,126
260,4,216,48
261,4,216,108
262,4,216,194
263,4,216,141
264,4,216,78
265,4,216,156
266,4,216,152
267,4,216,70
268,4,216,154
269,4,216,8
270,4,216,24
271,4,216,81
272,4,216,160
273,4,216,8
274,4,216,113
275,4,216,9
276,4,216,60
277,5,216,193
278,5,216,214
279,5,216,88
280,5,216,1
281,5,216,182
282,5,216,28
283,5,216,177
284,5,216,207
285,5,216,79
286,5,216,71
287,6,216,174
288,6,216,205
289,6,216,192
290,6,216,120
291,6,216,43
292,7,216,65
293,7,216,203
294,7,216,83
295,7,216,130
