# ID,HH_type,SubMeshCode, building_code
0,1,26,17
1,1,26,9
2,1,26,63
3,1,26,32
4,1,26,43
5,1,26,26
6,1,26,32
7,1,26,57
8,1,26,43
9,1,26,68
10,1,26,43
11,1,26,1
12,1,26,27
13,1,26,43
14,1,26,55
15,1,26,77
16,1,26,78
17,1,26,3
18,1,26,37
19,1,26,48
20,1,26,74
21,1,26,29
22,1,26,40
23,1,26,7
24,1,26,43
25,1,26,74
26,1,26,26
27,1,26,25
28,1,26,60
29,1,26,70
30,1,26,56
31,1,26,53
32,1,26,69
33,1,26,76
34,1,26,37
35,1,26,25
36,1,26,22
37,1,26,62
38,1,26,67
39,1,26,34
40,1,26,43
41,1,26,13
42,1,26,30
43,1,26,43
44,1,26,43
45,1,26,15
46,1,26,17
47,1,26,19
48,1,26,43
49,1,26,22
50,1,26,79
51,1,26,31
52,1,26,12
53,1,26,43
54,1,26,43
55,1,26,28
56,1,26,38
57,1,26,30
58,1,26,43
59,1,26,27
60,1,26,73
61,1,26,71
62,1,26,64
63,1,26,12
64,1,26,24
65,1,26,10
66,1,26,46
67,1,26,24
68,1,26,11
69,1,26,27
70,2,26,33
71,2,26,29
72,2,26,54
73,2,26,70
74,2,26,51
75,2,26,14
76,2,26,62
77,2,26,20
78,2,26,39
79,2,26,46
80,2,26,35
81,2,26,43
82,2,26,43
83,2,26,20
84,2,26,39
85,2,26,61
86,2,26,66
87,2,26,27
88,2,26,7
89,2,26,8
90,2,26,11
91,2,26,6
92,2,26,2
93,2,26,23
94,3,26,44
95,3,26,43
96,3,26,72
97,3,26,25
98,3,26,18
99,3,26,36
100,3,26,58
101,3,26,45
102,3,26,7
103,3,26,28
104,3,26,80
105,3,26,7
106,3,26,75
107,4,26,59
108,4,26,8
109,4,26,49
110,4,26,26
111,4,26,5
112,4,26,24
113,4,26,50
114,4,26,4
115,5,26,13
116,5,26,43
117,5,26,24
118,5,26,16
119,5,26,42
120,6,26,21
121,6,26,52
122,6,26,47
123,6,26,41
124,6,26,19
125,7,26,43
126,7,26,18
127,7,26,1
128,7,26,65
