# ID,HH_type,SubMeshCode, building_code
0,1,136,15
1,1,136,30
2,1,136,33
3,1,136,25
4,1,136,23
5,1,136,74
6,1,136,22
7,1,136,3
8,1,136,77
9,1,136,77
10,1,136,57
11,1,136,62
12,1,136,2
13,1,136,66
14,1,136,11
15,1,136,75
16,1,136,44
17,1,136,44
18,1,136,55
19,1,136,54
20,1,136,86
21,1,136,8
22,1,136,82
23,1,136,58
24,1,136,19
25,1,136,70
26,1,136,58
27,1,136,46
28,1,136,52
29,1,136,6
30,1,136,34
31,1,136,79
32,1,136,25
33,1,136,18
34,1,136,47
35,1,136,63
36,1,136,35
37,1,136,38
38,1,136,85
39,1,136,51
40,1,136,12
41,1,136,32
42,1,136,17
43,1,136,81
44,1,136,31
45,1,136,35
46,1,136,4
47,1,136,53
48,1,136,10
49,1,136,38
50,1,136,1
51,1,136,83
52,1,136,11
53,1,136,32
54,1,136,26
55,1,136,41
56,1,136,20
57,1,136,27
58,2,136,39
59,2,136,52
60,2,136,33
61,2,136,4
62,2,136,21
63,2,136,79
64,2,136,62
65,2,136,35
66,2,136,42
67,2,136,29
68,2,136,54
69,2,136,13
70,2,136,74
71,2,136,13
72,2,136,40
73,2,136,8
74,2,136,5
75,2,136,59
76,2,136,68
77,2,136,67
78,2,136,60
79,2,136,9
80,2,136,36
81,2,136,46
82,2,136,40
83,2,136,70
84,2,136,86
85,2,136,11
86,2,136,17
87,2,136,24
88,2,136,71
89,2,136,56
90,2,136,10
91,3,136,64
92,3,136,44
93,3,136,73
94,3,136,65
95,3,136,72
96,3,136,51
97,3,136,85
98,3,136,61
99,3,136,52
100,3,136,44
101,3,136,80
102,3,136,57
103,3,136,14
104,3,136,52
105,3,136,31
106,3,136,18
107,3,136,60
108,3,136,14
109,3,136,64
110,3,136,37
111,3,136,28
112,3,136,16
113,3,136,53
114,3,136,84
115,3,136,78
116,4,136,45
117,4,136,76
118,4,136,59
119,4,136,48
120,4,136,1
121,4,136,69
122,4,136,66
123,4,136,44
124,4,136,34
125,4,136,52
126,4,136,69
127,4,136,43
128,5,136,17
129,5,136,67
130,5,136,49
131,5,136,10
132,5,136,7
133,6,136,10
134,6,136,48
135,6,136,50
136,6,136,50
