# ID,HH_type,SubMeshCode, building_code
0,1,220,72
1,1,220,82
2,1,220,76
3,1,220,13
4,1,220,42
5,1,220,86
6,1,220,59
7,1,220,5
8,1,220,9
9,1,220,14
10,1,220,79
11,1,220,13
12,1,220,46
13,1,220,55
14,1,220,83
15,1,220,50
16,1,220,72
17,1,220,13
18,1,220,3
19,1,220,76
20,1,220,87
21,1,220,51
22,1,220,39
23,1,220,5
24,1,220,40
25,1,220,13
26,1,220,79
27,1,220,14
28,1,220,34
29,1,220,29
30,1,220,11
31,1,220,13
32,1,220,30
33,1,220,36
34,1,220,4
35,1,220,33
36,1,220,9
37,1,220,84
38,1,220,34
39,1,220,86
40,1,220,52
41,1,220,28
42,1,220,14
43,1,220,3
44,1,220,13
45,1,220,32
46,1,220,34
47,1,220,32
48,1,220,42
49,1,220,15
50,1,220,72
51,1,220,40
52,1,220,71
53,1,220,71
54,1,220,8
55,1,220,19
56,1,220,39
57,1,220,13
58,1,220,44
59,1,220,83
60,1,220,64
61,1,220,5
62,1,220,62
63,1,220,35
64,1,220,3
65,1,220,40
66,1,220,28
67,1,220,19
68,1,220,49
69,1,220,84
70,1,220,36
71,1,220,69
72,1,220,34
73,1,220,13
74,1,220,9
75,1,220,16
76,1,220,79
77,1,220,53
78,1,220,25
79,1,220,13
80,1,220,84
81,1,220,15
82,1,220,69
83,1,220,21
84,1,220,81
85,1,220,39
86,1,220,10
87,1,220,45
88,1,220,27
89,1,220,65
90,1,220,74
91,1,220,45
92,1,220,26
93,1,220,33
94,1,220,40
95,1,220,41
96,1,220,40
97,1,220,39
98,1,220,62
99,1,220,23
100,1,220,34
101,1,220,37
102,1,220,13
103,2,220,36
104,2,220,23
105,2,220,83
106,2,220,39
107,2,220,51
108,2,220,82
109,2,220,74
110,2,220,16
111,2,220,3
112,2,220,82
113,2,220,24
114,2,220,9
115,2,220,34
116,2,220,17
117,2,220,10
118,2,220,32
119,2,220,13
120,2,220,60
121,2,220,70
122,2,220,60
123,2,220,10
124,2,220,61
125,2,220,77
126,2,220,39
127,2,220,56
128,2,220,73
129,2,220,31
130,2,220,13
131,2,220,3
132,2,220,12
133,2,220,14
134,2,220,5
135,2,220,21
136,2,220,75
137,2,220,39
138,2,220,4
139,2,220,43
140,2,220,80
141,2,220,13
142,2,220,31
143,2,220,79
144,2,220,44
145,2,220,9
146,2,220,58
147,2,220,76
148,2,220,85
149,2,220,55
150,2,220,72
151,2,220,13
152,2,220,71
153,2,220,86
154,2,220,39
155,2,220,1
156,2,220,13
157,2,220,86
158,2,220,80
159,2,220,68
160,2,220,6
161,2,220,55
162,2,220,49
163,2,220,57
164,2,220,9
165,2,220,13
166,2,220,19
167,2,220,70
168,2,220,25
169,2,220,47
170,2,220,12
171,2,220,86
172,2,220,72
173,2,220,7
174,2,220,8
175,2,220,41
176,2,220,75
177,2,220,25
178,3,220,83
179,3,220,46
180,3,220,86
181,3,220,10
182,3,220,17
183,3,220,18
184,3,220,80
185,3,220,66
186,3,220,67
187,3,220,33
188,3,220,83
189,3,220,70
190,3,220,82
191,3,220,33
192,3,220,62
193,3,220,22
194,3,220,3
195,3,220,7
196,3,220,13
197,3,220,27
198,3,220,17
199,3,220,13
200,3,220,51
201,3,220,74
202,3,220,73
203,3,220,46
204,3,220,39
205,3,220,8
206,3,220,81
207,3,220,49
208,3,220,13
209,3,220,85
210,3,220,19
211,3,220,71
212,3,220,17
213,3,220,48
214,3,220,9
215,3,220,71
216,3,220,13
217,3,220,49
218,3,220,63
219,3,220,3
220,3,220,24
221,3,220,11
222,3,220,40
223,3,220,65
224,3,220,76
225,4,220,41
226,4,220,86
227,4,220,74
228,4,220,33
229,4,220,42
230,4,220,34
231,4,220,14
232,4,220,53
233,4,220,18
234,4,220,58
235,4,220,34
236,4,220,54
237,4,220,13
238,4,220,39
239,4,220,66
240,4,220,14
241,4,220,41
242,4,220,17
243,4,220,47
244,4,220,2
245,4,220,39
246,4,220,10
247,4,220,31
248,4,220,37
249,4,220,52
250,4,220,86
251,4,220,44
252,4,220,8
253,4,220,13
254,4,220,38
255,4,220,86
256,4,220,20
257,4,220,11
258,4,220,75
259,4,220,25
260,4,220,78
261,4,220,13
262,4,220,26
263,4,220,24
264,4,220,65
265,5,220,54
266,5,220,8
267,5,220,14
268,5,220,20
269,5,220,86
270,5,220,13
271,5,220,38
272,5,220,13
273,5,220,29
274,5,220,6
275,5,220,6
276,6,220,73
277,6,220,86
278,6,220,25
279,6,220,80
