# ID,HH_type,SubMeshCode, building_code
0,1,101,188
1,1,101,52
2,1,101,108
3,1,101,220
4,1,101,152
5,1,101,99
6,1,101,131
7,1,101,163
8,1,101,135
9,1,101,221
10,1,101,53
11,1,101,160
12,1,101,83
13,1,101,46
14,1,101,37
15,1,101,25
16,1,101,1
17,1,101,55
18,1,101,219
19,1,101,20
20,1,101,125
21,1,101,58
22,1,101,191
23,1,101,28
24,1,101,158
25,1,101,3
26,1,101,150
27,1,101,67
28,1,101,70
29,1,101,30
30,1,101,177
31,1,101,119
32,1,101,144
33,1,101,36
34,1,101,102
35,1,101,4
36,1,101,163
37,1,101,74
38,1,101,55
39,1,101,110
40,1,101,158
41,1,101,124
42,1,101,139
43,1,101,79
44,1,101,109
45,1,101,105
46,1,101,94
47,1,101,62
48,1,101,109
49,1,101,197
50,1,101,200
51,1,101,57
52,1,101,109
53,1,101,220
54,1,101,196
55,1,101,38
56,1,101,154
57,1,101,154
58,1,101,165
59,1,101,214
60,1,101,49
61,1,101,144
62,1,101,233
63,1,101,209
64,1,101,207
65,1,101,229
66,1,101,47
67,1,101,126
68,1,101,19
69,1,101,128
70,1,101,114
71,1,101,164
72,1,101,222
73,1,101,203
74,1,101,181
75,1,101,78
76,1,101,137
77,1,101,187
78,1,101,39
79,1,101,42
80,1,101,29
81,1,101,175
82,1,101,217
83,1,101,1
84,1,101,143
85,1,101,90
86,1,101,23
87,1,101,101
88,1,101,184
89,1,101,195
90,1,101,26
91,1,101,120
92,1,101,25
93,1,101,135
94,1,101,43
95,1,101,5
96,1,101,108
97,1,101,165
98,1,101,234
99,1,101,50
100,1,101,77
101,1,101,40
102,1,101,219
103,1,101,34
104,1,101,95
105,1,101,1
106,1,101,120
107,1,101,182
108,1,101,207
109,1,101,1
110,1,101,17
111,1,101,75
112,1,101,116
113,1,101,125
114,1,101,112
115,1,101,200
116,1,101,1
117,1,101,168
118,1,101,1
119,1,101,160
120,1,101,54
121,1,101,1
122,1,101,27
123,1,101,130
124,1,101,1
125,1,101,199
126,1,101,192
127,1,101,44
128,1,101,91
129,1,101,204
130,1,101,157
131,1,101,193
132,1,101,106
133,1,101,203
134,1,101,201
135,1,101,93
136,1,101,215
137,1,101,148
138,1,101,185
139,1,101,197
140,1,101,196
141,1,101,1
142,1,101,82
143,1,101,1
144,1,101,224
145,1,101,84
146,1,101,213
147,1,101,88
148,1,101,202
149,1,101,97
150,1,101,172
151,1,101,173
152,1,101,206
153,1,101,33
154,1,101,73
155,1,101,136
156,1,101,154
157,1,101,145
158,1,101,1
159,1,101,80
160,2,101,112
161,2,101,179
162,2,101,72
163,2,101,11
164,2,101,150
165,2,101,15
166,2,101,221
167,2,101,115
168,2,101,129
169,2,101,116
170,2,101,185
171,2,101,7
172,2,101,177
173,2,101,186
174,2,101,94
175,2,101,142
176,2,101,72
177,2,101,34
178,2,101,41
179,2,101,183
180,2,101,161
181,2,101,190
182,2,101,162
183,2,101,156
184,2,101,4
185,2,101,229
186,2,101,96
187,2,101,134
188,2,101,76
189,2,101,225
190,2,101,22
191,2,101,228
192,2,101,209
193,2,101,7
194,2,101,208
195,2,101,178
196,2,101,100
197,2,101,122
198,2,101,28
199,2,101,211
200,2,101,118
201,2,101,192
202,2,101,61
203,2,101,141
204,2,101,35
205,2,101,2
206,2,101,98
207,2,101,148
208,2,101,231
209,2,101,133
210,2,101,216
211,2,101,92
212,2,101,131
213,2,101,14
214,2,101,194
215,2,101,121
216,2,101,71
217,2,101,126
218,2,101,111
219,2,101,180
220,2,101,59
221,2,101,104
222,2,101,66
223,2,101,18
224,2,101,149
225,2,101,226
226,2,101,32
227,2,101,169
228,2,101,60
229,2,101,53
230,2,101,146
231,2,101,87
232,2,101,117
233,3,101,155
234,3,101,51
235,3,101,166
236,3,101,206
237,3,101,48
238,3,101,1
239,3,101,196
240,3,101,95
241,3,101,234
242,3,101,1
243,3,101,56
244,3,101,13
245,3,101,123
246,3,101,41
247,3,101,36
248,3,101,223
249,3,101,63
250,3,101,1
251,3,101,115
252,3,101,1
253,3,101,227
254,3,101,230
255,3,101,153
256,3,101,44
257,3,101,191
258,3,101,109
259,3,101,85
260,3,101,68
261,3,101,167
262,3,101,167
263,3,101,140
264,3,101,215
265,3,101,44
266,3,101,89
267,3,101,210
268,3,101,45
269,3,101,170
270,3,101,10
271,3,101,151
272,3,101,103
273,3,101,93
274,3,101,96
275,3,101,156
276,3,101,109
277,3,101,189
278,3,101,24
279,3,101,132
280,3,101,225
281,3,101,198
282,4,101,113
283,4,101,21
284,4,101,176
285,4,101,31
286,4,101,168
287,4,101,171
288,4,101,86
289,4,101,33
290,4,101,40
291,4,101,235
292,4,101,29
293,4,101,68
294,4,101,196
295,4,101,224
296,4,101,84
297,4,101,16
298,4,101,81
299,4,101,172
300,4,101,218
301,4,101,54
302,4,101,212
303,4,101,210
304,4,101,174
305,4,101,6
306,4,101,9
307,4,101,42
308,4,101,37
309,4,101,117
310,4,101,127
311,4,101,107
312,4,101,1
313,5,101,64
314,5,101,12
315,5,101,8
316,5,101,159
317,5,101,1
318,5,101,205
319,5,101,65
320,6,101,164
321,6,101,232
322,6,101,138
323,6,101,147
324,6,101,89
325,6,101,140
326,6,101,171
327,6,101,69
