# ID,HH_type,SubMeshCode, building_code
0,1,281,11
1,1,281,2
2,1,281,149
3,1,281,224
4,1,281,40
5,1,281,35
6,1,281,172
7,1,281,106
8,1,281,190
9,1,281,210
10,1,281,98
11,1,281,49
12,1,281,187
13,1,281,28
14,1,281,218
15,1,281,2
16,1,281,31
17,1,281,217
18,1,281,1
19,1,281,2
20,1,281,58
21,1,281,151
22,1,281,201
23,1,281,37
24,1,281,198
25,1,281,122
26,1,281,202
27,1,281,133
28,1,281,26
29,1,281,98
30,1,281,39
31,1,281,168
32,1,281,2
33,1,281,204
34,1,281,222
35,1,281,204
36,1,281,113
37,1,281,2
38,1,281,214
39,1,281,33
40,1,281,10
41,1,281,103
42,1,281,14
43,1,281,50
44,1,281,200
45,1,281,60
46,1,281,36
47,1,281,136
48,1,281,81
49,1,281,107
50,1,281,193
51,1,281,156
52,1,281,222
53,1,281,66
54,1,281,126
55,1,281,126
56,1,281,126
57,1,281,2
58,1,281,200
59,1,281,192
60,1,281,28
61,1,281,185
62,1,281,175
63,1,281,44
64,1,281,109
65,1,281,7
66,1,281,61
67,1,281,80
68,1,281,2
69,1,281,29
70,1,281,73
71,1,281,74
72,1,281,164
73,1,281,66
74,1,281,16
75,1,281,155
76,1,281,23
77,1,281,224
78,1,281,2
79,1,281,124
80,1,281,158
81,1,281,7
82,1,281,43
83,1,281,121
84,1,281,2
85,1,281,165
86,1,281,61
87,1,281,63
88,1,281,129
89,1,281,79
90,1,281,65
91,1,281,185
92,1,281,181
93,1,281,2
94,1,281,22
95,1,281,162
96,1,281,54
97,1,281,56
98,1,281,101
99,1,281,224
100,1,281,173
101,1,281,202
102,1,281,207
103,1,281,185
104,1,281,139
105,1,281,39
106,1,281,4
107,1,281,92
108,1,281,125
109,1,281,39
110,1,281,17
111,1,281,189
112,1,281,142
113,1,281,191
114,1,281,191
115,1,281,29
116,1,281,2
117,1,281,83
118,1,281,93
119,1,281,59
120,1,281,72
121,1,281,70
122,1,281,12
123,1,281,185
124,1,281,224
125,1,281,71
126,1,281,144
127,1,281,2
128,1,281,41
129,1,281,77
130,1,281,1
131,1,281,89
132,1,281,185
133,1,281,216
134,1,281,117
135,1,281,185
136,1,281,206
137,1,281,153
138,1,281,55
139,1,281,110
140,1,281,16
141,1,281,207
142,1,281,185
143,1,281,45
144,1,281,50
145,1,281,143
146,1,281,113
147,1,281,70
148,1,281,95
149,1,281,159
150,1,281,48
151,1,281,190
152,1,281,2
153,1,281,34
154,1,281,15
155,1,281,179
156,1,281,209
157,1,281,51
158,1,281,183
159,1,281,227
160,1,281,93
161,1,281,12
162,1,281,105
163,1,281,146
164,1,281,123
165,1,281,2
166,1,281,37
167,1,281,212
168,1,281,42
169,1,281,161
170,1,281,3
171,1,281,134
172,1,281,87
173,1,281,3
174,1,281,213
175,1,281,21
176,1,281,87
177,1,281,166
178,1,281,216
179,1,281,38
180,1,281,153
181,1,281,31
182,1,281,67
183,1,281,99
184,1,281,140
185,1,281,33
186,1,281,123
187,1,281,226
188,1,281,176
189,1,281,211
190,1,281,76
191,1,281,6
192,1,281,185
193,1,281,212
194,1,281,36
195,1,281,86
196,1,281,111
197,1,281,25
198,1,281,94
199,1,281,166
200,1,281,182
201,1,281,215
202,1,281,1
203,1,281,170
204,1,281,149
205,1,281,92
206,1,281,123
207,1,281,147
208,1,281,188
209,1,281,208
210,1,281,112
211,1,281,215
212,1,281,169
213,1,281,46
214,1,281,38
215,1,281,2
216,1,281,85
217,2,281,185
218,2,281,48
219,2,281,101
220,2,281,130
221,2,281,102
222,2,281,2
223,2,281,217
224,2,281,24
225,2,281,185
226,2,281,80
227,2,281,88
228,2,281,106
229,2,281,97
230,2,281,184
231,2,281,119
232,2,281,2
233,2,281,160
234,2,281,126
235,2,281,227
236,2,281,225
237,2,281,39
238,2,281,57
239,2,281,63
240,2,281,140
241,2,281,75
242,2,281,27
243,2,281,174
244,2,281,145
245,2,281,2
246,2,281,163
247,2,281,109
248,2,281,78
249,2,281,192
250,2,281,176
251,2,281,103
252,2,281,154
253,2,281,183
254,2,281,185
255,2,281,144
256,2,281,173
257,2,281,177
258,2,281,213
259,2,281,186
260,2,281,148
261,2,281,69
262,2,281,5
263,2,281,185
264,2,281,8
265,2,281,38
266,2,281,194
267,2,281,120
268,2,281,157
269,2,281,6
270,2,281,26
271,2,281,221
272,2,281,54
273,3,281,38
274,3,281,118
275,3,281,104
276,3,281,2
277,3,281,138
278,3,281,123
279,3,281,32
280,3,281,136
281,3,281,150
282,3,281,38
283,3,281,209
284,3,281,128
285,3,281,185
286,3,281,83
287,3,281,62
288,3,281,131
289,3,281,2
290,3,281,227
291,3,281,205
292,3,281,123
293,3,281,116
294,3,281,185
295,3,281,2
296,3,281,2
297,3,281,226
298,3,281,47
299,3,281,43
300,3,281,91
301,3,281,214
302,3,281,180
303,3,281,133
304,3,281,53
305,3,281,114
306,3,281,167
307,3,281,181
308,3,281,9
309,3,281,19
310,3,281,218
311,3,281,185
312,3,281,45
313,3,281,52
314,3,281,64
315,4,281,81
316,4,281,184
317,4,281,135
318,4,281,220
319,4,281,39
320,4,281,21
321,4,281,203
322,4,281,127
323,4,281,171
324,4,281,88
325,4,281,38
326,4,281,139
327,4,281,123
328,4,281,141
329,4,281,30
330,4,281,18
331,4,281,67
332,4,281,188
333,4,281,89
334,4,281,178
335,4,281,115
336,4,281,206
337,4,281,223
338,4,281,180
339,4,281,108
340,4,281,132
341,4,281,165
342,4,281,203
343,4,281,126
344,4,281,196
345,4,281,84
346,4,281,6
347,4,281,185
348,4,281,195
349,4,281,224
350,4,281,135
351,4,281,101
352,4,281,152
353,4,281,201
354,4,281,20
355,4,281,105
