# ID,HH_type,SubMeshCode, building_code
0,1,316,651
1,1,316,644
2,1,316,92
3,1,316,606
4,1,316,306
5,1,316,98
6,1,316,312
7,1,316,87
8,1,316,810
9,1,316,11
10,1,316,539
11,1,316,923
12,1,316,465
13,1,316,761
14,1,316,496
15,1,316,136
16,1,316,51
17,1,316,458
18,1,316,95
19,1,316,764
20,1,316,690
21,1,316,304
22,1,316,256
23,1,316,491
24,1,316,832
25,1,316,283
26,1,316,757
27,1,316,188
28,1,316,415
29,1,316,845
30,1,316,253
31,1,316,1056
32,1,316,206
33,1,316,797
34,1,316,738
35,1,316,149
36,1,316,482
37,1,316,514
38,1,316,308
39,1,316,92
40,1,316,1041
41,1,316,187
42,1,316,707
43,1,316,378
44,1,316,810
45,1,316,141
46,1,316,165
47,1,316,790
48,1,316,150
49,1,316,720
50,1,316,701
51,1,316,510
52,1,316,753
53,1,316,396
54,1,316,297
55,1,316,818
56,1,316,15
57,1,316,707
58,1,316,607
59,1,316,620
60,1,316,1047
61,1,316,857
62,1,316,234
63,1,316,338
64,1,316,663
65,1,316,1036
66,1,316,18
67,1,316,707
68,1,316,936
69,1,316,998
70,1,316,27
71,1,316,293
72,1,316,437
73,1,316,862
74,1,316,740
75,1,316,367
76,1,316,620
77,1,316,949
78,1,316,443
79,1,316,250
80,1,316,325
81,1,316,640
82,1,316,761
83,1,316,618
84,1,316,115
85,1,316,272
86,1,316,815
87,1,316,674
88,1,316,98
89,1,316,806
90,1,316,147
91,1,316,96
92,1,316,125
93,1,316,868
94,1,316,461
95,1,316,769
96,1,316,939
97,1,316,849
98,1,316,867
99,1,316,326
100,1,316,950
101,1,316,255
102,1,316,336
103,1,316,292
104,1,316,411
105,1,316,962
106,1,316,428
107,1,316,106
108,1,316,320
109,1,316,628
110,1,316,82
111,1,316,179
112,1,316,108
113,1,316,288
114,1,316,750
115,1,316,270
116,1,316,102
117,1,316,810
118,1,316,750
119,1,316,947
120,1,316,431
121,1,316,39
122,1,316,1007
123,1,316,870
124,1,316,752
125,1,316,660
126,1,316,856
127,1,316,579
128,1,316,744
129,1,316,869
130,1,316,414
131,1,316,517
132,1,316,608
133,1,316,980
134,1,316,207
135,1,316,810
136,1,316,193
137,1,316,643
138,1,316,707
139,1,316,64
140,1,316,405
141,1,316,626
142,1,316,424
143,1,316,750
144,1,316,749
145,1,316,57
146,1,316,854
147,1,316,884
148,1,316,277
149,1,316,1042
150,1,316,460
151,1,316,1032
152,1,316,63
153,1,316,881
154,1,316,749
155,1,316,1022
156,1,316,187
157,1,316,794
158,1,316,137
159,1,316,1050
160,1,316,187
161,1,316,667
162,1,316,526
163,1,316,576
164,1,316,295
165,1,316,658
166,1,316,145
167,1,316,750
168,1,316,513
169,1,316,191
170,1,316,712
171,1,316,750
172,1,316,876
173,1,316,314
174,1,316,652
175,1,316,985
176,1,316,447
177,1,316,957
178,1,316,122
179,1,316,817
180,1,316,827
181,1,316,358
182,1,316,10
183,1,316,94
184,1,316,141
185,1,316,3
186,1,316,851
187,1,316,877
188,1,316,511
189,1,316,97
190,1,316,952
191,1,316,542
192,1,316,257
193,1,316,591
194,1,316,236
195,1,316,219
196,1,316,850
197,1,316,1050
198,1,316,1053
199,1,316,798
200,1,316,694
201,1,316,369
202,1,316,1044
203,1,316,690
204,1,316,708
205,1,316,470
206,1,316,750
207,1,316,348
208,1,316,130
209,1,316,274
210,1,316,792
211,1,316,808
212,1,316,403
213,1,316,1024
214,1,316,899
215,1,316,13
216,1,316,86
217,1,316,444
218,1,316,111
219,1,316,707
220,1,316,410
221,1,316,228
222,1,316,210
223,1,316,749
224,1,316,967
225,1,316,294
226,1,316,363
227,1,316,584
228,1,316,488
229,1,316,550
230,1,316,332
231,1,316,707
232,1,316,1046
233,1,316,678
234,1,316,441
235,1,316,56
236,1,316,683
237,1,316,551
238,1,316,376
239,1,316,1039
240,1,316,649
241,1,316,200
242,1,316,810
243,1,316,77
244,1,316,897
245,1,316,518
246,1,316,833
247,1,316,187
248,1,316,153
249,1,316,1031
250,1,316,475
251,1,316,715
252,1,316,905
253,1,316,843
254,1,316,488
255,1,316,822
256,1,316,911
257,1,316,708
258,1,316,268
259,1,316,516
260,1,316,102
261,1,316,828
262,1,316,621
263,1,316,965
264,1,316,479
265,1,316,256
266,1,316,875
267,1,316,233
268,1,316,355
269,1,316,909
270,1,316,750
271,1,316,373
272,1,316,313
273,1,316,821
274,1,316,489
275,1,316,9
276,1,316,919
277,1,316,908
278,1,316,750
279,1,316,704
280,1,316,1038
281,1,316,810
282,1,316,484
283,1,316,830
284,1,316,275
285,1,316,28
286,1,316,692
287,1,316,404
288,1,316,310
289,1,316,193
290,1,316,172
291,1,316,404
292,1,316,96
293,1,316,651
294,1,316,981
295,1,316,707
296,1,316,421
297,1,316,174
298,1,316,570
299,1,316,676
300,1,316,455
301,1,316,594
302,1,316,593
303,1,316,615
304,1,316,810
305,1,316,83
306,1,316,577
307,1,316,719
308,1,316,648
309,1,316,722
310,1,316,888
311,1,316,216
312,1,316,506
313,1,316,791
314,1,316,611
315,1,316,635
316,1,316,97
317,1,316,69
318,1,316,275
319,1,316,917
320,1,316,451
321,1,316,364
322,1,316,670
323,1,316,377
324,1,316,811
325,1,316,925
326,1,316,588
327,1,316,580
328,1,316,3
329,1,316,40
330,1,316,773
331,1,316,545
332,1,316,731
333,1,316,386
334,1,316,614
335,1,316,1050
336,1,316,264
337,1,316,585
338,1,316,3
339,1,316,90
340,1,316,305
341,1,316,558
342,1,316,788
343,1,316,480
344,1,316,473
345,1,316,127
346,1,316,222
347,1,316,323
348,1,316,132
349,1,316,43
350,1,316,668
351,1,316,1050
352,1,316,307
353,1,316,362
354,1,316,819
355,1,316,411
356,1,316,120
357,1,316,131
358,1,316,1050
359,1,316,964
360,1,316,526
361,1,316,265
362,1,316,354
363,1,316,113
364,1,316,988
365,1,316,868
366,1,316,815
367,1,316,834
368,1,316,214
369,1,316,105
370,1,316,400
371,1,316,175
372,1,316,334
373,1,316,669
374,1,316,639
375,1,316,110
376,1,316,861
377,1,316,599
378,1,316,271
