# ID,HH_type,SubMeshCode, building_code
0,1,146,111
1,1,146,206
2,1,146,164
3,1,146,18
4,1,146,272
5,1,146,93
6,1,146,116
7,1,146,183
8,1,146,433
9,1,146,221
10,1,146,471
11,1,146,152
12,1,146,84
13,1,146,426
14,1,146,21
15,1,146,35
16,1,146,404
17,1,146,268
18,1,146,470
19,1,146,430
20,1,146,244
21,1,146,469
22,1,146,269
23,1,146,42
24,1,146,162
25,1,146,450
26,1,146,468
27,1,146,348
28,1,146,180
29,1,146,486
30,1,146,498
31,1,146,15
32,1,146,40
33,1,146,353
34,1,146,357
35,1,146,294
36,1,146,471
37,1,146,240
38,1,146,89
39,1,146,258
40,1,146,261
41,1,146,248
42,1,146,387
43,1,146,91
44,1,146,469
45,1,146,469
46,1,146,196
47,1,146,56
48,1,146,135
49,1,146,334
50,1,146,276
51,1,146,364
52,1,146,445
53,1,146,436
54,1,146,46
55,1,146,50
56,1,146,129
57,1,146,384
58,1,146,30
59,1,146,145
60,1,146,345
61,1,146,378
62,1,146,65
63,1,146,79
64,1,146,447
65,1,146,110
66,1,146,24
67,1,146,469
68,1,146,476
69,1,146,36
70,1,146,11
71,1,146,140
72,1,146,70
73,1,146,423
74,1,146,159
75,1,146,400
76,1,146,497
77,1,146,393
78,1,146,201
79,1,146,452
80,1,146,177
81,1,146,336
82,1,146,391
83,1,146,427
84,1,146,94
85,1,146,469
86,1,146,194
87,1,146,245
88,1,146,324
89,1,146,175
90,1,146,188
91,1,146,102
92,1,146,90
93,1,146,43
94,1,146,399
95,1,146,412
96,1,146,429
97,1,146,88
98,1,146,108
99,1,146,312
100,1,146,146
101,1,146,99
102,1,146,212
103,1,146,496
104,1,146,215
105,1,146,166
106,1,146,45
107,1,146,482
108,1,146,441
109,1,146,281
110,1,146,349
111,1,146,503
112,1,146,32
113,1,146,375
114,1,146,80
115,1,146,187
116,1,146,52
117,1,146,461
118,1,146,266
119,1,146,103
120,1,146,88
121,1,146,323
122,1,146,143
123,1,146,434
124,1,146,341
125,1,146,457
126,1,146,250
127,1,146,72
128,1,146,356
129,1,146,182
130,1,146,471
131,1,146,147
132,1,146,125
133,1,146,383
134,1,146,142
135,1,146,47
136,1,146,453
137,1,146,163
138,1,146,289
139,1,146,157
140,1,146,171
141,1,146,58
142,1,146,241
143,1,146,185
144,1,146,385
145,1,146,147
146,1,146,191
147,1,146,446
148,1,146,165
149,1,146,267
150,1,146,205
151,1,146,54
152,1,146,138
153,1,146,78
154,1,146,285
155,1,146,377
156,1,146,118
157,1,146,352
158,1,146,150
159,1,146,63
160,1,146,330
161,1,146,273
162,1,146,73
163,1,146,350
164,1,146,277
165,1,146,451
166,1,146,243
167,1,146,409
168,1,146,224
169,1,146,173
170,1,146,186
171,1,146,214
172,1,146,249
173,1,146,65
174,1,146,184
175,1,146,133
176,1,146,134
177,1,146,115
178,1,146,170
179,1,146,72
180,1,146,197
181,1,146,176
182,1,146,381
183,1,146,328
184,1,146,309
185,1,146,504
186,1,146,41
187,1,146,77
188,1,146,192
189,1,146,198
190,1,146,446
191,1,146,406
192,1,146,48
193,1,146,339
194,1,146,257
195,1,146,413
196,1,146,444
197,1,146,230
198,1,146,304
199,1,146,472
200,1,146,39
201,1,146,338
202,1,146,246
203,1,146,25
204,1,146,179
205,1,146,158
206,1,146,18
207,1,146,12
208,1,146,300
209,1,146,321
210,1,146,291
211,1,146,431
212,1,146,6
213,2,146,273
214,2,146,102
215,2,146,484
216,2,146,66
217,2,146,388
218,2,146,87
219,2,146,286
220,2,146,286
221,2,146,319
222,2,146,227
