# ID,HH_type,SubMeshCode, building_code
0,1,73,135
1,1,73,14
2,1,73,171
3,1,73,76
4,1,73,172
5,1,73,153
6,1,73,103
7,1,73,104
8,1,73,100
9,1,73,142
10,1,73,46
11,1,73,147
12,1,73,37
13,1,73,174
14,1,73,33
15,1,73,121
16,1,73,72
17,1,73,16
18,1,73,36
19,1,73,144
20,1,73,165
21,1,73,119
22,1,73,104
23,1,73,150
24,1,73,43
25,1,73,138
26,1,73,41
27,1,73,92
28,1,73,159
29,1,73,87
30,1,73,123
31,1,73,178
32,1,73,28
33,1,73,186
34,1,73,176
35,1,73,80
36,1,73,98
37,1,73,166
38,1,73,160
39,1,73,141
40,1,73,154
41,1,73,114
42,1,73,70
43,1,73,36
44,1,73,143
45,1,73,21
46,1,73,63
47,1,73,2
48,1,73,155
49,1,73,49
50,1,73,57
51,1,73,82
52,1,73,110
53,1,73,188
54,1,73,84
55,1,73,156
56,1,73,96
57,1,73,136
58,1,73,73
59,1,73,6
60,1,73,170
61,1,73,9
62,1,73,3
63,1,73,139
64,1,73,81
65,1,73,69
66,1,73,23
67,1,73,175
68,1,73,93
69,1,73,126
70,1,73,65
71,1,73,130
72,1,73,54
73,1,73,159
74,1,73,65
75,1,73,111
76,1,73,44
77,1,73,181
78,1,73,90
79,1,73,105
80,1,73,50
81,1,73,11
82,1,73,135
83,1,73,147
84,1,73,74
85,1,73,72
86,1,73,131
87,1,73,77
88,1,73,122
89,1,73,79
90,1,73,146
91,1,73,29
92,1,73,116
93,1,73,169
94,1,73,111
95,1,73,50
96,1,73,175
97,1,73,31
98,1,73,153
99,1,73,25
100,1,73,184
101,1,73,177
102,1,73,133
103,1,73,160
104,1,73,177
105,1,73,102
106,1,73,33
107,1,73,117
108,1,73,151
109,2,73,168
110,2,73,161
111,2,73,138
112,2,73,80
113,2,73,103
114,2,73,27
115,2,73,137
116,2,73,169
117,2,73,4
118,2,73,185
119,2,73,113
120,2,73,170
121,2,73,33
122,2,73,59
123,2,73,64
124,2,73,132
125,2,73,9
126,2,73,109
127,2,73,67
128,2,73,30
129,2,73,158
130,2,73,61
131,2,73,124
132,2,73,78
133,2,73,96
134,2,73,164
135,2,73,176
136,2,73,16
137,2,73,37
138,2,73,147
139,2,73,99
140,2,73,149
141,2,73,56
142,2,73,68
143,2,73,162
144,2,73,145
145,2,73,70
146,2,73,118
147,2,73,106
148,2,73,4
149,2,73,140
150,2,73,35
151,2,73,12
152,2,73,112
153,2,73,17
154,2,73,182
155,2,73,27
156,2,73,19
157,2,73,157
158,2,73,190
159,2,73,120
160,2,73,190
161,2,73,98
162,2,73,5
163,2,73,180
164,2,73,1
165,2,73,68
166,2,73,81
167,2,73,39
168,2,73,99
169,2,73,18
170,2,73,141
171,2,73,66
172,2,73,83
173,2,73,28
174,2,73,94
175,2,73,38
176,2,73,51
177,2,73,155
178,2,73,155
179,2,73,60
180,2,73,92
181,2,73,124
182,2,73,14
183,2,73,10
184,2,73,55
185,2,73,127
186,2,73,136
187,2,73,149
188,2,73,130
189,3,73,127
190,3,73,102
191,3,73,152
192,3,73,7
193,3,73,126
194,3,73,166
195,3,73,154
196,3,73,32
197,3,73,174
198,3,73,108
199,3,73,180
200,3,73,189
201,3,73,26
202,3,73,53
203,3,73,89
204,3,73,115
205,3,73,47
206,3,73,48
207,3,73,175
208,3,73,128
209,3,73,122
210,3,73,85
211,3,73,115
212,3,73,71
213,3,73,84
214,3,73,85
215,3,73,171
216,3,73,110
217,3,73,95
218,3,73,1
219,3,73,148
220,3,73,167
221,3,73,95
222,3,73,56
223,3,73,28
224,3,73,132
225,4,73,83
226,4,73,42
227,4,73,13
228,4,73,107
229,4,73,187
230,4,73,156
231,4,73,27
232,4,73,88
233,4,73,150
234,4,73,86
235,4,73,101
236,4,73,8
237,4,73,62
238,4,73,91
239,4,73,173
240,4,73,129
241,4,73,22
242,4,73,125
243,4,73,19
244,4,73,142
245,4,73,24
246,4,73,187
247,4,73,38
248,4,73,16
249,4,73,105
250,4,73,20
251,4,73,107
252,4,73,58
253,4,73,154
254,4,73,97
255,4,73,53
256,4,73,15
257,5,73,40
258,5,73,75
259,5,73,152
260,5,73,120
261,5,73,179
262,5,73,6
263,5,73,134
264,5,73,183
265,5,73,147
266,6,73,32
267,6,73,44
268,6,73,52
269,6,73,18
270,6,73,34
271,6,73,45
272,7,73,36
273,7,73,172
274,7,73,52
275,7,73,163
