# ID,HH_type,SubMeshCode, building_code
0,1,1,102
1,1,1,107
2,1,1,107
3,1,1,218
4,1,1,100
5,1,1,226
6,1,1,226
7,1,1,180
8,1,1,225
9,1,1,188
10,1,1,105
11,1,1,45
12,1,1,49
13,1,1,180
14,1,1,217
15,1,1,77
16,1,1,184
17,1,1,107
18,1,1,48
19,1,1,223
20,1,1,203
21,1,1,10
22,1,1,118
23,1,1,163
24,1,1,3
25,1,1,111
26,1,1,93
27,1,1,131
28,1,1,231
29,1,1,104
30,1,1,98
31,1,1,237
32,1,1,166
33,1,1,72
34,1,1,111
35,1,1,68
36,1,1,94
37,1,1,22
38,1,1,11
39,1,1,36
40,1,1,179
41,1,1,194
42,1,1,207
43,1,1,237
44,1,1,161
45,1,1,140
46,1,1,19
47,1,1,164
48,1,1,127
49,1,1,180
50,1,1,15
51,1,1,187
52,1,1,4
53,1,1,117
54,1,1,188
55,1,1,226
56,1,1,138
57,1,1,226
58,1,1,239
59,1,1,180
60,1,1,105
61,1,1,102
62,1,1,89
63,1,1,144
64,1,1,186
65,1,1,203
66,1,1,225
67,1,1,213
68,1,1,44
69,1,1,105
70,1,1,86
71,1,1,28
72,1,1,105
73,1,1,239
74,1,1,51
75,1,1,18
76,1,1,107
77,1,1,62
78,1,1,203
79,1,1,155
80,1,1,62
81,1,1,225
82,1,1,20
83,1,1,218
84,1,1,138
85,1,1,76
86,1,1,107
87,1,1,70
88,1,1,236
89,1,1,10
90,1,1,84
91,1,1,35
92,1,1,108
93,1,1,69
94,1,1,157
95,1,1,96
96,1,1,223
97,1,1,152
98,1,1,90
99,1,1,30
100,1,1,88
101,1,1,2
102,1,1,102
103,1,1,202
104,1,1,158
105,1,1,243
106,1,1,238
107,1,1,14
108,1,1,85
109,1,1,191
110,1,1,168
111,1,1,208
112,1,1,138
113,1,1,97
114,1,1,61
115,1,1,46
116,1,1,160
117,1,1,49
118,1,1,125
119,1,1,106
120,1,1,220
121,1,1,140
122,1,1,29
123,1,1,78
124,1,1,8
125,1,1,240
126,1,1,213
127,1,1,143
128,1,1,190
129,1,1,156
130,1,1,42
131,1,1,105
132,1,1,167
133,1,1,140
134,1,1,96
135,1,1,207
136,1,1,154
137,1,1,234
138,1,1,66
139,1,1,94
140,1,1,103
141,1,1,225
142,1,1,150
143,1,1,125
144,1,1,51
145,1,1,198
146,1,1,105
147,1,1,238
148,1,1,82
149,1,1,242
150,1,1,6
151,1,1,89
152,1,1,143
153,1,1,155
154,1,1,225
155,1,1,88
156,1,1,130
157,1,1,2
158,1,1,197
159,1,1,212
160,1,1,3
161,1,1,135
162,1,1,68
163,1,1,227
164,1,1,97
165,1,1,114
166,1,1,139
167,1,1,175
168,1,1,180
169,1,1,216
170,1,1,149
171,1,1,129
172,1,1,180
173,1,1,124
174,1,1,138
175,1,1,194
176,1,1,225
177,1,1,110
178,1,1,60
179,1,1,223
180,1,1,81
181,1,1,243
182,1,1,112
183,1,1,164
184,1,1,229
185,1,1,180
186,1,1,69
187,1,1,162
188,1,1,226
189,1,1,90
190,1,1,243
191,1,1,234
192,1,1,120
193,1,1,133
194,1,1,215
195,1,1,143
196,1,1,122
197,1,1,159
198,1,1,10
199,1,1,145
200,1,1,161
201,1,1,105
202,1,1,214
203,1,1,189
204,1,1,163
205,1,1,206
206,1,1,201
207,1,1,123
208,1,1,225
209,1,1,160
210,1,1,53
211,1,1,227
212,1,1,138
213,1,1,23
214,1,1,204
215,1,1,155
216,1,1,77
217,1,1,25
218,1,1,26
219,1,1,215
220,1,1,226
221,1,1,182
222,1,1,68
223,1,1,195
224,1,1,76
225,1,1,95
226,1,1,30
227,1,1,71
228,1,1,222
229,1,1,121
230,1,1,203
231,1,1,209
232,1,1,34
233,1,1,241
234,1,1,89
235,1,1,80
236,1,1,166
237,1,1,59
238,1,1,193
239,1,1,187
240,1,1,200
241,1,1,234
242,1,1,213
243,1,1,58
244,1,1,107
245,1,1,235
246,1,1,196
247,1,1,201
248,1,1,39
249,1,1,65
250,1,1,138
251,1,1,111
252,1,1,206
253,1,1,199
254,1,1,40
255,1,1,77
256,1,1,101
257,1,1,23
258,1,1,26
259,1,1,172
260,1,1,41
261,1,1,225
262,1,1,226
263,1,1,70
264,1,1,180
265,1,1,223
266,1,1,8
267,1,1,178
268,1,1,226
269,1,1,150
270,1,1,174
271,1,1,134
272,1,1,107
273,1,1,12
274,1,1,43
275,1,1,166
276,1,1,58
277,1,1,192
278,1,1,67
279,1,1,221
280,1,1,223
281,1,1,37
282,1,1,183
283,1,1,179
284,1,1,1
285,1,1,155
286,1,1,226
287,1,1,180
288,1,1,105
289,1,1,101
290,1,1,42
291,1,1,242
292,1,1,105
293,1,1,155
294,1,1,11
295,1,1,180
296,1,1,171
297,1,1,215
298,1,1,217
299,1,1,176
300,1,1,180
301,1,1,236
302,1,1,236
303,1,1,62
304,1,1,210
305,1,1,107
306,1,1,226
307,1,1,200
308,1,1,153
309,1,1,99
310,1,1,73
311,1,1,69
312,1,1,85
313,1,1,215
314,1,1,13
315,1,1,26
316,1,1,110
317,1,1,134
318,1,1,214
319,1,1,105
320,1,1,142
321,1,1,86
322,1,1,100
323,1,1,108
324,1,1,180
325,1,1,47
326,1,1,18
327,1,1,167
328,1,1,219
329,1,1,166
330,1,1,138
331,1,1,16
332,1,1,147
333,1,1,158
334,1,1,105
335,2,1,39
336,2,1,143
337,2,1,221
338,2,1,32
339,2,1,124
340,2,1,109
341,2,1,144
342,2,1,226
343,2,1,155
344,2,1,225
345,2,1,111
346,2,1,222
347,2,1,146
348,2,1,45
349,2,1,232
350,2,1,17
351,2,1,243
352,2,1,37
353,2,1,35
354,2,1,107
