# ID,HH_type,SubMeshCode, building_code
0,1,135,30
1,1,135,38
2,1,135,35
3,1,135,75
4,1,135,75
5,1,135,22
6,1,135,79
7,1,135,63
8,1,135,84
9,1,135,75
10,1,135,61
11,1,135,2
12,1,135,76
13,1,135,58
14,1,135,57
15,1,135,74
16,1,135,44
17,1,135,7
18,1,135,18
19,1,135,85
20,1,135,88
21,1,135,81
22,1,135,57
23,1,135,11
24,1,135,71
25,1,135,3
26,1,135,29
27,1,135,35
28,1,135,49
29,1,135,56
30,1,135,15
31,1,135,5
32,1,135,78
33,1,135,3
34,1,135,80
35,1,135,49
36,1,135,3
37,1,135,73
38,1,135,6
39,1,135,86
40,1,135,5
41,1,135,32
42,1,135,50
43,1,135,60
44,1,135,45
45,1,135,25
46,1,135,87
47,1,135,3
48,1,135,38
49,1,135,21
50,1,135,36
51,1,135,2
52,1,135,4
53,1,135,81
54,1,135,3
55,1,135,52
56,1,135,83
57,1,135,27
58,1,135,75
59,1,135,28
60,1,135,82
61,1,135,68
62,1,135,12
63,1,135,3
64,1,135,37
65,1,135,69
66,1,135,3
67,1,135,39
68,1,135,4
69,1,135,18
70,1,135,34
71,1,135,3
72,1,135,65
73,1,135,27
74,1,135,43
75,1,135,22
76,1,135,7
77,1,135,51
78,1,135,33
79,1,135,6
80,1,135,46
81,1,135,46
82,1,135,52
83,1,135,60
84,1,135,64
85,1,135,75
86,1,135,19
87,1,135,59
88,1,135,3
89,1,135,22
90,1,135,29
91,1,135,77
92,1,135,51
93,1,135,4
94,1,135,39
95,1,135,16
96,1,135,70
97,1,135,1
98,1,135,47
99,2,135,67
100,2,135,81
101,2,135,21
102,2,135,84
103,2,135,81
104,2,135,53
105,2,135,87
106,2,135,13
107,2,135,78
108,2,135,54
109,2,135,40
110,2,135,55
111,2,135,26
112,2,135,19
113,2,135,56
114,2,135,81
115,2,135,75
116,2,135,14
117,2,135,15
118,2,135,52
119,2,135,17
120,2,135,31
121,2,135,8
122,2,135,32
123,2,135,66
124,2,135,41
125,2,135,62
126,2,135,86
127,2,135,10
128,2,135,3
129,2,135,45
130,2,135,82
131,2,135,51
132,2,135,1
133,2,135,8
134,2,135,21
135,2,135,83
136,2,135,57
137,2,135,72
138,3,135,43
139,3,135,81
140,3,135,51
141,3,135,71
142,3,135,24
143,3,135,22
144,3,135,8
145,3,135,88
146,3,135,3
147,3,135,4
148,3,135,18
149,3,135,9
150,3,135,7
151,3,135,20
152,3,135,26
153,3,135,3
154,3,135,49
155,3,135,75
156,3,135,12
157,3,135,74
158,4,135,25
159,4,135,63
160,4,135,3
161,4,135,50
162,4,135,78
163,4,135,42
164,4,135,69
165,4,135,48
166,4,135,33
167,4,135,31
168,5,135,64
169,5,135,39
170,5,135,23
171,5,135,52
172,6,135,66
173,6,135,6
