# ID,HH_type,SubMeshCode, building_code
0,1,361,85
1,1,361,34
2,1,361,45
3,1,361,65
4,1,361,18
5,1,361,91
6,1,361,37
7,1,361,12
8,1,361,37
9,1,361,60
10,1,361,73
11,1,361,58
12,1,361,89
13,1,361,104
14,1,361,14
15,1,361,54
16,1,361,1
17,1,361,51
18,1,361,53
19,1,361,51
20,1,361,109
21,1,361,89
22,1,361,75
23,1,361,46
24,1,361,44
25,1,361,37
26,1,361,98
27,1,361,52
28,1,361,57
29,1,361,41
30,1,361,46
31,1,361,22
32,1,361,3
33,1,361,95
34,1,361,9
35,1,361,78
36,1,361,88
37,1,361,104
38,1,361,90
39,1,361,38
40,1,361,60
41,1,361,70
42,1,361,10
43,1,361,93
44,1,361,26
45,1,361,103
46,1,361,76
47,1,361,53
48,1,361,23
49,1,361,71
50,1,361,63
51,1,361,97
52,1,361,40
53,1,361,39
54,1,361,106
55,1,361,17
56,1,361,13
57,1,361,35
58,1,361,1
59,1,361,37
60,1,361,56
61,1,361,54
62,1,361,53
63,1,361,22
64,1,361,37
65,1,361,37
66,1,361,2
67,1,361,47
68,1,361,47
69,1,361,34
70,1,361,86
71,1,361,78
72,1,361,106
73,1,361,53
74,1,361,107
75,1,361,74
76,1,361,38
77,1,361,19
78,1,361,37
79,1,361,73
80,1,361,32
81,1,361,92
82,1,361,27
83,1,361,45
84,1,361,37
85,1,361,58
86,1,361,79
87,1,361,80
88,1,361,8
89,1,361,52
90,1,361,67
91,1,361,72
92,1,361,16
93,1,361,33
94,1,361,66
95,1,361,109
96,1,361,58
97,1,361,104
98,1,361,35
99,1,361,52
100,1,361,101
101,1,361,13
102,1,361,15
103,1,361,84
104,1,361,65
105,1,361,21
106,1,361,51
107,2,361,52
108,2,361,93
109,2,361,60
110,2,361,67
111,2,361,64
112,2,361,23
113,2,361,102
114,2,361,29
115,2,361,83
116,2,361,105
117,2,361,69
118,2,361,91
119,2,361,76
120,2,361,43
121,2,361,82
122,2,361,27
123,2,361,108
124,2,361,64
125,2,361,5
126,2,361,98
127,2,361,102
128,2,361,43
129,2,361,99
130,2,361,97
131,2,361,11
132,2,361,102
133,2,361,92
134,2,361,100
135,2,361,7
136,2,361,31
137,2,361,110
138,2,361,103
139,2,361,96
140,2,361,86
141,2,361,37
142,2,361,31
143,2,361,83
144,2,361,104
145,2,361,105
146,2,361,13
147,2,361,48
148,2,361,100
149,2,361,58
150,2,361,4
151,2,361,61
152,2,361,45
153,2,361,56
154,2,361,49
155,2,361,2
156,2,361,7
157,2,361,50
158,2,361,52
159,2,361,19
160,2,361,77
161,2,361,44
162,2,361,87
163,2,361,3
164,2,361,88
165,3,361,42
166,3,361,74
167,3,361,80
168,3,361,26
169,3,361,23
170,3,361,18
171,3,361,51
172,3,361,51
173,3,361,73
174,3,361,28
175,3,361,94
176,3,361,68
177,3,361,61
178,3,361,87
179,3,361,72
180,3,361,30
181,3,361,14
182,3,361,31
183,3,361,36
184,3,361,42
185,3,361,74
186,3,361,50
187,3,361,11
188,3,361,81
189,3,361,93
190,3,361,55
191,3,361,108
192,3,361,104
193,3,361,37
194,3,361,66
195,3,361,28
196,3,361,83
197,3,361,62
198,3,361,37
199,3,361,55
200,3,361,48
201,3,361,96
202,3,361,81
203,3,361,104
204,4,361,90
205,4,361,24
206,4,361,88
207,4,361,59
208,4,361,37
209,4,361,16
210,4,361,63
211,4,361,11
212,4,361,43
213,4,361,46
214,4,361,6
215,4,361,61
216,4,361,37
217,4,361,49
218,4,361,21
219,4,361,108
220,4,361,37
221,4,361,84
222,5,361,108
223,5,361,94
224,5,361,103
225,5,361,107
226,5,361,91
227,5,361,8
228,5,361,20
229,5,361,3
230,6,361,55
231,6,361,37
232,6,361,30
233,6,361,69
234,6,361,25
235,7,361,107
236,7,361,86
237,7,361,37
238,7,361,9
